Ayah Title,Tafseer_no,chapter_number,Ayahid,Ayah_number,content_ar,sura name,meaning,sura images,ayah_image,content_tg
,15,9,1301,66,لَا تَعْتَذِرُوا قَدْ كَفَرْتُم بَعْدَ إِيمَانِكُمْ ۚ إِن نَّعْفُ عَن طَائِفَةٍ مِّنكُمْ نُعَذِّبْ طَائِفَةً بِأَنَّهُمْ كَانُوا مُجْرِمِينَ,At-Taubah--التوبة,Repentance,public://sura_images/9.png,public://quran_images/9_66.png,"Узр наёваред. Пас аз имон кофир шудаед. Агар аз гуноҳи гурӯҳе аз шумо бигузарем, гурӯҳи дигарро, ки гунаҳкор шудаанд, азоб хоҳем кард."
,15,9,1302,67,الْمُنَافِقُونَ وَالْمُنَافِقَاتُ بَعْضُهُم مِّن بَعْضٍ ۚ يَأْمُرُونَ بِالْمُنكَرِ وَيَنْهَوْنَ عَنِ الْمَعْرُوفِ وَيَقْبِضُونَ أَيْدِيَهُمْ ۚ نَسُوا اللَّهَ فَنَسِيَهُمْ ۗ إِنَّ الْمُنَافِقِينَ هُمُ الْفَاسِقُونَ,At-Taubah--التوبة,Repentance,public://sura_images/9.png,public://quran_images/9_67.png,"Мардони мунофиқ ва занони мунофиқ ҳама ҳамонанди якдигаранд. Ба корҳои зишт фармон медиҳанд ва аз корҳои нек манъ мекунанд ва мушти худро аз харҷи дар рохи Худо мебанданд. Худоро фаромӯш кардаанд. Худо низ эшонро фаромӯш кардааст, зеро мунофиқон нофармононанд."
,15,9,1303,68,وَعَدَ اللَّهُ الْمُنَافِقِينَ وَالْمُنَافِقَاتِ وَالْكُفَّارَ نَارَ جَهَنَّمَ خَالِدِينَ فِيهَا ۚ هِيَ حَسْبُهُمْ ۚ وَلَعَنَهُمُ اللَّهُ ۖ وَلَهُمْ عَذَابٌ مُّقِيمٌ,At-Taubah--التوبة,Repentance,public://sura_images/9.png,public://quran_images/9_68.png,Худо ба мардони мунофиқу занони мунофиқ ва кофирон ваъдаи оташи ҷаҳаннам додааст. Дар он ҷовидонаанд. Ҳамин барояшон бас аст. Лаънати Худо бар онҳо бод ва ба азобе пойдор гирифтор хоҳанд шуд.
,15,9,1304,69,كَالَّذِينَ مِن قَبْلِكُمْ كَانُوا أَشَدَّ مِنكُمْ قُوَّةً وَأَكْثَرَ أَمْوَالًا وَأَوْلَادًا فَاسْتَمْتَعُوا بِخَلَاقِهِمْ فَاسْتَمْتَعْتُم بِخَلَاقِكُمْ كَمَا اسْتَمْتَعَ الَّذِينَ مِن قَبْلِكُم بِخَلَاقِهِمْ وَخُضْتُمْ كَالَّذِي خَاضُوا ۚ أُولَٰئِكَ حَبِطَتْ أَعْمَالُهُمْ فِي الدُّنْيَا وَالْآخِرَةِ ۖ وَأُولَٰئِكَ هُمُ الْخَاسِرُونَ,At-Taubah--التوبة,Repentance,public://sura_images/9.png,public://quran_images/9_69.png,"Ҳамонанди касоне, ки пеш аз шумо буданд, бо нерӯи бештар ва дороиву фарзандонн бештар, Онҳо аз насиби хеш баҳраманд шуданд. Шумо низ аз насиби хеш баҳраманд шудаед, ҳамчунон, ки касоне, ки пеш аз шумо будаанд, аз насиби хеш баҳраманд шуда буданд. Шумо суханони ботил гуфтед, ҳамчунон, ки онҳо сухани ботил мегуфтанд. Аъмоли онон дар дунёву охират ночиз гардид ва зиёнманд шуданд."
,15,9,1305,70,أَلَمْ يَأْتِهِمْ نَبَأُ الَّذِينَ مِن قَبْلِهِمْ قَوْمِ نُوحٍ وَعَادٍ وَثَمُودَ وَقَوْمِ إِبْرَاهِيمَ وَأَصْحَابِ مَدْيَنَ وَالْمُؤْتَفِكَاتِ ۚ أَتَتْهُمْ رُسُلُهُم بِالْبَيِّنَاتِ ۖ فَمَا كَانَ اللَّهُ لِيَظْلِمَهُمْ وَلَٰكِن كَانُوا أَنفُسَهُمْ يَظْلِمُونَ,At-Taubah--التوبة,Repentance,public://sura_images/9.png,public://quran_images/9_70.png,"Оё хабари касоне, ки пеш аз онҳо будаанд, чун қавми Нӯҳ ва Оду Самуд ва қавми Иброҳиму асҳоби Мадяну Муътафикаро нашунидаанд, ки паёмбаронашон бо нишонаҳои ошкор бар онҳо фиристода шуданд? Худо ба онҳо ситам намекард, онон худ бар худ ситам мекарданд!"
,15,9,1306,71,وَالْمُؤْمِنُونَ وَالْمُؤْمِنَاتُ بَعْضُهُمْ أَوْلِيَاءُ بَعْضٍ ۚ يَأْمُرُونَ بِالْمَعْرُوفِ وَيَنْهَوْنَ عَنِ الْمُنكَرِ وَيُقِيمُونَ الصَّلَاةَ وَيُؤْتُونَ الزَّكَاةَ وَيُطِيعُونَ اللَّهَ وَرَسُولَهُ ۚ أُولَٰئِكَ سَيَرْحَمُهُمُ اللَّهُ ۗ إِنَّ اللَّهَ عَزِيزٌ حَكِيمٌ,At-Taubah--التوبة,Repentance,public://sura_images/9.png,public://quran_images/9_71.png,"Мардони мӯъмин ва занони мӯъмин дӯстони якдигаранд. Ба некӣ фармон медиҳанд ва аз ношоист бозмедоранд ва намоз мегузоранд ва закот медиҳанд ва аз Худову паёмбараш фармонбардорӣ мекунанд. Худо инҳоро раҳмат хоҳад кард, Худо пирӯзманду ҳаким аст!"
,15,9,1307,72,وَعَدَ اللَّهُ الْمُؤْمِنِينَ وَالْمُؤْمِنَاتِ جَنَّاتٍ تَجْرِي مِن تَحْتِهَا الْأَنْهَارُ خَالِدِينَ فِيهَا وَمَسَاكِنَ طَيِّبَةً فِي جَنَّاتِ عَدْنٍ ۚ وَرِضْوَانٌ مِّنَ اللَّهِ أَكْبَرُ ۚ ذَٰلِكَ هُوَ الْفَوْزُ الْعَظِيمُ,At-Taubah--التوبة,Repentance,public://sura_images/9.png,public://quran_images/9_72.png,"Худо ба мардони мӯъмин ва занони мӯъмин биҳиштҳоеро ваъда додааст, ки ҷӯйҳо дар он ҷорист ва биҳиштиён ҳамеша дар он ҷоянд ва низ хонаҳое некӯ дар биҳишти ҷовид. Вале хушнудии Худо аз ҳама бузургтар аст, ки пирӯзии бузург хушнудии Худованд аст!"
,15,9,1308,73,يَا أَيُّهَا النَّبِيُّ جَاهِدِ الْكُفَّارَ وَالْمُنَافِقِينَ وَاغْلُظْ عَلَيْهِمْ ۚ وَمَأْوَاهُمْ جَهَنَّمُ ۖ وَبِئْسَ الْمَصِيرُ,At-Taubah--التوبة,Repentance,public://sura_images/9.png,public://quran_images/9_73.png,"Эй паёмбар, бо кофирону мунофиқон биҷанг ва бо онон ба шиддат рафтор кун, ҷойгоҳашон ҷаҳаннам аст, ки бад саранҷомест!"
,15,9,1309,74,يَحْلِفُونَ بِاللَّهِ مَا قَالُوا وَلَقَدْ قَالُوا كَلِمَةَ الْكُفْرِ وَكَفَرُوا بَعْدَ إِسْلَامِهِمْ وَهَمُّوا بِمَا لَمْ يَنَالُوا ۚ وَمَا نَقَمُوا إِلَّا أَنْ أَغْنَاهُمُ اللَّهُ وَرَسُولُهُ مِن فَضْلِهِ ۚ فَإِن يَتُوبُوا يَكُ خَيْرًا لَّهُمْ ۖ وَإِن يَتَوَلَّوْا يُعَذِّبْهُمُ اللَّهُ عَذَابًا أَلِيمًا فِي الدُّنْيَا وَالْآخِرَةِ ۚ وَمَا لَهُمْ فِي الْأَرْضِ مِن وَلِيٍّ وَلَا نَصِيرٍ,At-Taubah--التوبة,Repentance,public://sura_images/9.png,public://quran_images/9_74.png,"Ба Худо савганд мехӯранд, ки нагуфтаанд, вале калимаи куфрро бар забон рондаанд. Ва пас аз он ки ислом оварда буданд, кофир шудаанд. Ва қасдкорӣ карданд, аммо ба он ноил нашуданд. Айбҷӯиашон аз он рӯст, ки Худову паёмбараш аз ғаниматҳо босарваташон карданд. Пас, агар тавба кунанд, хайрашон дар он аст ва агар рӯйгардон шаванд. Худо ба азоби дардноке дар дунёву охират азобашон хоҳад кард ва онҳоро дар рӯи замин на дӯстдоре хоҳад буд ва на мададкоре!"
,15,9,1310,75,۞ وَمِنْهُم مَّنْ عَاهَدَ اللَّهَ لَئِنْ آتَانَا مِن فَضْلِهِ لَنَصَّدَّقَنَّ وَلَنَكُونَنَّ مِنَ الصَّالِحِينَ,At-Taubah--التوبة,Repentance,public://sura_images/9.png,public://quran_images/9_75.png,"Баъзе аз онҳо бо Худо паймон бастанд, ки агар аз фазли худ моле насибамон кунад, закот медиҳем ва дар зумраи солеҳон медароем."
,15,9,1311,76,فَلَمَّا آتَاهُم مِّن فَضْلِهِ بَخِلُوا بِهِ وَتَوَلَّوا وَّهُم مُّعْرِضُونَ,At-Taubah--التوبة,Repentance,public://sura_images/9.png,public://quran_images/9_76.png,"Чун Худо аз фазли худ моле насибашон кард, бахилӣ карданд ва ба рӯйгардонӣ бозгаштанд."
,15,9,1312,77,فَأَعْقَبَهُمْ نِفَاقًا فِي قُلُوبِهِمْ إِلَىٰ يَوْمِ يَلْقَوْنَهُ بِمَا أَخْلَفُوا اللَّهَ مَا وَعَدُوهُ وَبِمَا كَانُوا يَكْذِبُونَ,At-Taubah--التوبة,Repentance,public://sura_images/9.png,public://quran_images/9_77.png,"Ва аз он пас то рӯзе, ки бо ӯ мулоқот кунанд, бо он ваъдахилофӣ бо Худо ва он дурӯғҳо, ки мегуфтанд, дилҳояшонро ҷои нифоқ сохт."
,15,9,1313,78,أَلَمْ يَعْلَمُوا أَنَّ اللَّهَ يَعْلَمُ سِرَّهُمْ وَنَجْوَاهُمْ وَأَنَّ اللَّهَ عَلَّامُ الْغُيُوبِ,At-Taubah--التوبة,Repentance,public://sura_images/9.png,public://quran_images/9_78.png,"Оё намедонанд, ки Худо рози дили онҳоро медонад ва аз пич-пич карданашон огоҳ аст? Зеро Ӯст, ки донои ниҳонҳост."
,15,9,1314,79,الَّذِينَ يَلْمِزُونَ الْمُطَّوِّعِينَ مِنَ الْمُؤْمِنِينَ فِي الصَّدَقَاتِ وَالَّذِينَ لَا يَجِدُونَ إِلَّا جُهْدَهُمْ فَيَسْخَرُونَ مِنْهُمْ ۙ سَخِرَ اللَّهُ مِنْهُمْ وَلَهُمْ عَذَابٌ أَلِيمٌ,At-Taubah--التوبة,Repentance,public://sura_images/9.png,public://quran_images/9_79.png,"Худованд ба масхара мегирад касонеро, ки бар мӯъминоне, ки ба рағбат садақа медиҳанд ва беш аз тавоноии хеш чизе намеёбанд, айб мегиранд ва масхараашон мекунанд. Ва онҳоро азобе дардовар аст."
,15,9,1315,80,اسْتَغْفِرْ لَهُمْ أَوْ لَا تَسْتَغْفِرْ لَهُمْ إِن تَسْتَغْفِرْ لَهُمْ سَبْعِينَ مَرَّةً فَلَن يَغْفِرَ اللَّهُ لَهُمْ ۚ ذَٰلِكَ بِأَنَّهُمْ كَفَرُوا بِاللَّهِ وَرَسُولِهِ ۗ وَاللَّهُ لَا يَهْدِي الْقَوْمَ الْفَاسِقِينَ,At-Taubah--التوبة,Repentance,public://sura_images/9.png,public://quran_images/9_80.png,"Мехоҳӣ барояшон бахшиш бихоҳ мехоҳӣ бахшиш нахоҳ. Агар ҳафтод бор ҳам барояшон бахшиш бихоҳӣ. Худояшон нахоҳад бахшид, зеро ба Худову паёмбараш имон надоранд ва Худо мардуми нофармонро ҳидоят намекунад!"
,15,9,1316,81,فَرِحَ الْمُخَلَّفُونَ بِمَقْعَدِهِمْ خِلَافَ رَسُولِ اللَّهِ وَكَرِهُوا أَن يُجَاهِدُوا بِأَمْوَالِهِمْ وَأَنفُسِهِمْ فِي سَبِيلِ اللَّهِ وَقَالُوا لَا تَنفِرُوا فِي الْحَرِّ ۗ قُلْ نَارُ جَهَنَّمَ أَشَدُّ حَرًّا ۚ لَّوْ كَانُوا يَفْقَهُونَ,At-Taubah--التوبة,Repentance,public://sura_images/9.png,public://quran_images/9_81.png,"Онон, ки дар хона нишастаанд ва аз ҳамроҳӣ бо расули Худо ақибнишинӣ карданд, хушҳоланд. Ҷиҳод бо молу ҷони хешро дар роҳи Худо нохуш шумурданду гуфтанд: «Дар ҳавои гарм ба ҷанг наравед!» Агар мефаҳманд, бигӯ: «Гармии оташи ҷаҳаннам бештар аст!»"
