Ayah Title,Tafseer_no,chapter_number,Ayahid,Ayah_number,content_ar,sura name,meaning,sura images,ayah_image,content_nl
,6,67,5263,22,أَفَمَن يَمْشِي مُكِبًّا عَلَىٰ وَجْهِهِ أَهْدَىٰ أَمَّن يَمْشِي سَوِيًّا عَلَىٰ صِرَاطٍ مُّسْتَقِيمٍ,Al-Mulk—الملك,The Sovereignty,public://sura_images/67.png,public://quran_images/67_22.png,"Is dus degeen, die op zijn aangezicht kruipt beter dan hij die rechtop een rechten weg bewandelt."
,6,67,5264,23,قُلْ هُوَ الَّذِي أَنشَأَكُمْ وَجَعَلَ لَكُمُ السَّمْعَ وَالْأَبْصَارَ وَالْأَفْئِدَةَ ۖ قَلِيلًا مَّا تَشْكُرُونَ,Al-Mulk—الملك,The Sovereignty,public://sura_images/67.png,public://quran_images/67_23.png,"Zeg: hij is het, die u het aanzijn heeft geschonken, en u het gehoor, het gezicht en het verstand (een hart) heeft gegeven; en echter hoe weinig dankbaar zijt gij!"
,6,67,5265,24,قُلْ هُوَ الَّذِي ذَرَأَكُمْ فِي الْأَرْضِ وَإِلَيْهِ تُحْشَرُونَ,Al-Mulk—الملك,The Sovereignty,public://sura_images/67.png,public://quran_images/67_24.png,"Zeg: Hij is het, die u over de aarde heeft verspreid, en tot hem zult gij bijeen verzameld worden."
,6,67,5266,25,وَيَقُولُونَ مَتَىٰ هَٰذَا الْوَعْدُ إِن كُنتُمْ صَادِقِينَ,Al-Mulk—الملك,The Sovereignty,public://sura_images/67.png,public://quran_images/67_25.png,"Zij zeggen: Wanneer zal deze bedreiging verwezenlijkt worden, indien gij de waarheid spreekt?"
,6,67,5267,26,قُلْ إِنَّمَا الْعِلْمُ عِندَ اللَّهِ وَإِنَّمَا أَنَا نَذِيرٌ مُّبِينٌ,Al-Mulk—الملك,The Sovereignty,public://sura_images/67.png,public://quran_images/67_26.png,Antwoord: De kennis hiervan is alleen met God want ik ben slechts belast met het in het openbaar te waarschuwen.
,6,67,5268,27,فَلَمَّا رَأَوْهُ زُلْفَةً سِيئَتْ وُجُوهُ الَّذِينَ كَفَرُوا وَقِيلَ هَٰذَا الَّذِي كُنتُم بِهِ تَدَّعُونَ,Al-Mulk—الملك,The Sovereignty,public://sura_images/67.png,public://quran_images/67_27.png,"Maar als zij de straf van nabij zullen zien, zullen hunne aangezichten zich verduisteren, en men zal tot hen zeggen: Dat is wat gij gevraagd hebt."
,6,67,5269,28,قُلْ أَرَأَيْتُمْ إِنْ أَهْلَكَنِيَ اللَّهُ وَمَن مَّعِيَ أَوْ رَحِمَنَا فَمَن يُجِيرُ الْكَافِرِينَ مِنْ عَذَابٍ أَلِيمٍ,Al-Mulk—الملك,The Sovereignty,public://sura_images/67.png,public://quran_images/67_28.png,"Zeg: Wat denkt gij? Hetzij God mij en hen die mij volgen, doet sterven, of dat hij mededoogen met ons hebbe, wie zal de ongeloovigen tegen de vreeselijke straf verdedigen?"
,6,67,5270,29,قُلْ هُوَ الرَّحْمَٰنُ آمَنَّا بِهِ وَعَلَيْهِ تَوَكَّلْنَا ۖ فَسَتَعْلَمُونَ مَنْ هُوَ فِي ضَلَالٍ مُّبِينٍ,Al-Mulk—الملك,The Sovereignty,public://sura_images/67.png,public://quran_images/67_29.png,"Zeg: Hij is de Barmhartige; in hem gelooven wij, en in hem stellen wij ons vertrouwen. Hier namaals zult gij weten, wie in eene duidelijke dwaling verkeert."
,6,67,5271,30,قُلْ أَرَأَيْتُمْ إِنْ أَصْبَحَ مَاؤُكُمْ غَوْرًا فَمَن يَأْتِيكُم بِمَاءٍ مَّعِينٍ,Al-Mulk—الملك,The Sovereignty,public://sura_images/67.png,public://quran_images/67_30.png,"Zeg: Wat denkt gij. Indien uw water des ochtends door de aarde wordt verzwolgen, wie zal dan zuiver en vloeiend water geven?"
,6,68,5272,1,بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ ن ۚ وَالْقَلَمِ وَمَا يَسْطُرُونَ,Al-Qalam—القلم,The Pen,public://sura_images/68.png,public://quran_images/68_1.png,Noen. (Ik zweer) bij de pen en wat zij (de menschen) schrijven.
,6,68,5273,2,مَا أَنتَ بِنِعْمَةِ رَبِّكَ بِمَجْنُونٍ,Al-Qalam—القلم,The Pen,public://sura_images/68.png,public://quran_images/68_2.png,"Gij, o Mahomet! zijt, door de genade van uwen Heer, geen bezetene."
,6,68,5274,3,وَإِنَّ لَكَ لَأَجْرًا غَيْرَ مَمْنُونٍ,Al-Qalam—القلم,The Pen,public://sura_images/68.png,public://quran_images/68_3.png,"Waarlijk, er is u eene eeuwige belooning gereed gemaakt;"
,6,68,5275,4,وَإِنَّكَ لَعَلَىٰ خُلُقٍ عَظِيمٍ,Al-Qalam—القلم,The Pen,public://sura_images/68.png,public://quran_images/68_4.png,Want gij hebt een verheven karakter.
,6,68,5276,5,فَسَتُبْصِرُ وَيُبْصِرُونَ,Al-Qalam—القلم,The Pen,public://sura_images/68.png,public://quran_images/68_5.png,Gij zult zien en de ongeloovigen zullen het zien.
,6,68,5277,6,بِأَييِّكُمُ الْمَفْتُونُ,Al-Qalam—القلم,The Pen,public://sura_images/68.png,public://quran_images/68_6.png,Wie uwer van zijne zinnen is beroofd.
,6,68,5278,7,إِنَّ رَبَّكَ هُوَ أَعْلَمُ بِمَن ضَلَّ عَن سَبِيلِهِ وَهُوَ أَعْلَمُ بِالْمُهْتَدِينَ,Al-Qalam—القلم,The Pen,public://sura_images/68.png,public://quran_images/68_7.png,"Waarlijk, uw Heer kent hen wel, die zijn pad verlaat, en hij kent hen wel, die op den rechten weg geleid worden."
,6,68,5279,8,فَلَا تُطِعِ الْمُكَذِّبِينَ,Al-Qalam—القلم,The Pen,public://sura_images/68.png,public://quran_images/68_8.png,"Gehoorzaam hen dus niet, die u van bedrog beschuldigen."
,6,68,5280,9,وَدُّوا لَوْ تُدْهِنُ فَيُدْهِنُونَ,Al-Qalam—القلم,The Pen,public://sura_images/68.png,public://quran_images/68_9.png,"Zij begeeren, dat gij hen met zachtheid zoudt behandelen, en dan zouden zij u ook met zachtheid behandelen."
,6,68,5281,10,وَلَا تُطِعْ كُلَّ حَلَّافٍ مَّهِينٍ,Al-Qalam—القلم,The Pen,public://sura_images/68.png,public://quran_images/68_10.png,Maar geloof niemand die ieder oogenblik zweert en een verachtelijke is.
,6,68,5282,11,هَمَّازٍ مَّشَّاءٍ بِنَمِيمٍ,Al-Qalam—القلم,The Pen,public://sura_images/68.png,public://quran_images/68_11.png,"Luister niet naar den lasteraar, die met leugens omgaat."
,6,68,5283,12,مَّنَّاعٍ لِّلْخَيْرِ مُعْتَدٍ أَثِيمٍ,Al-Qalam—القلم,The Pen,public://sura_images/68.png,public://quran_images/68_12.png,"Die verbiedt wat goed is; die een overtreder, een snoodaard is."
,6,68,5284,13,عُتُلٍّ بَعْدَ ذَٰلِكَ زَنِيمٍ,Al-Qalam—القلم,The Pen,public://sura_images/68.png,public://quran_images/68_13.png,De onmeêdoogende en buitendien van onreine geboorte.
,6,68,5285,14,أَن كَانَ ذَا مَالٍ وَبَنِينَ,Al-Qalam—القلم,The Pen,public://sura_images/68.png,public://quran_images/68_14.png,Zelfs indien hij rijkdommen en vele kinderen heeft.
,6,68,5286,15,إِذَا تُتْلَىٰ عَلَيْهِ آيَاتُنَا قَالَ أَسَاطِيرُ الْأَوَّلِينَ,Al-Qalam—القلم,The Pen,public://sura_images/68.png,public://quran_images/68_15.png,"Als hem onze teekenen herinnerd worden, zegt hij: Dit zijn fabelen van de ouden."
,6,68,5287,16,سَنَسِمُهُ عَلَى الْخُرْطُومِ,Al-Qalam—القلم,The Pen,public://sura_images/68.png,public://quran_images/68_16.png,Wij zullen een vurig kenteeken op zijn neus drukken.
,6,68,5288,17,إِنَّا بَلَوْنَاهُمْ كَمَا بَلَوْنَا أَصْحَابَ الْجَنَّةِ إِذْ أَقْسَمُوا لَيَصْرِمُنَّهَا مُصْبِحِينَ,Al-Qalam—القلم,The Pen,public://sura_images/68.png,public://quran_images/68_17.png,"Waarlijk, wij hebben de bewoners van Mekka beproefd, zooals wij vroeger de eigenaars van den tuin beproefden, toen zij zwoeren, dat zij de vruchten daarvan des ochtends zouden verzamelen."
,6,68,5289,18,وَلَا يَسْتَثْنُونَ,Al-Qalam—القلم,The Pen,public://sura_images/68.png,public://quran_images/68_18.png,En er de uitzondering niet bijvoegden: Indien het Gode behaagt.
,6,68,5290,19,فَطَافَ عَلَيْهَا طَائِفٌ مِّن رَّبِّكَ وَهُمْ نَائِمُونَ,Al-Qalam—القلم,The Pen,public://sura_images/68.png,public://quran_images/68_19.png,"En de tuin werd door eene verwoesting van uwen Heer overvallen, terwijl zij sliepen."
,6,68,5291,20,فَأَصْبَحَتْ كَالصَّرِيمِ,Al-Qalam—القلم,The Pen,public://sura_images/68.png,public://quran_images/68_20.png,"En des ochtends was die, als een tuin waarvan de vruchten reeds verzameld waren."
,6,68,5292,21,فَتَنَادَوْا مُصْبِحِينَ,Al-Qalam—القلم,The Pen,public://sura_images/68.png,public://quran_images/68_21.png,"En zij riepen elkander, toen zij des morgens opstonden, zeggende:"
,6,68,5293,22,أَنِ اغْدُوا عَلَىٰ حَرْثِكُمْ إِن كُنتُمْ صَارِمِينَ,Al-Qalam—القلم,The Pen,public://sura_images/68.png,public://quran_images/68_22.png,"Ga vroeg naar uwe beplanting, indien gij voornemens zijt de vruchten daarvan te verzamelen."
,6,68,5294,23,فَانطَلَقُوا وَهُمْ يَتَخَافَتُونَ,Al-Qalam—القلم,The Pen,public://sura_images/68.png,public://quran_images/68_23.png,"Daarop gingen zij, terwijl zij elkander toefluisterden:"
,6,68,5295,24,أَن لَّا يَدْخُلَنَّهَا الْيَوْمَ عَلَيْكُم مِّسْكِينٌ,Al-Qalam—القلم,The Pen,public://sura_images/68.png,public://quran_images/68_24.png,Geen arme zal heden uwen tuin binnentreden.
,6,68,5296,25,وَغَدَوْا عَلَىٰ حَرْدٍ قَادِرِينَ,Al-Qalam—القلم,The Pen,public://sura_images/68.png,public://quran_images/68_25.png,"En zij vertrokken vroeg, met het voorgestelde doel, niets te geven."
,6,68,5297,26,فَلَمَّا رَأَوْهَا قَالُوا إِنَّا لَضَالُّونَ,Al-Qalam—القلم,The Pen,public://sura_images/68.png,public://quran_images/68_26.png,"Toen zij zagen dat de tuin verzengd en verwoest was, zeiden zij: Wij hebben ons zeker in den weg vergist."
,6,68,5298,27,بَلْ نَحْنُ مَحْرُومُونَ,Al-Qalam—القلم,The Pen,public://sura_images/68.png,public://quran_images/68_27.png,"(Maar toen zij bevonden dat het hun eigen tuin was), riepen zij uit: Waarlijk, het is ons niet geoorloofd (de vruchten daarvan te plukken)."
,6,68,5299,28,قَالَ أَوْسَطُهُمْ أَلَمْ أَقُل لَّكُمْ لَوْلَا تُسَبِّحُونَ,Al-Qalam—القلم,The Pen,public://sura_images/68.png,public://quran_images/68_28.png,De verstandigste van hen zeide: Heb ik u niet gezegd: Waarom gedenkt gij God niet?
,6,68,5300,29,قَالُوا سُبْحَانَ رَبِّنَا إِنَّا كُنَّا ظَالِمِينَ,Al-Qalam—القلم,The Pen,public://sura_images/68.png,public://quran_images/68_29.png,"Zij antwoordden: Geloofd zij onze Heer! Waarlijk, wij waren zondaren."
,6,68,5301,30,فَأَقْبَلَ بَعْضُهُمْ عَلَىٰ بَعْضٍ يَتَلَاوَمُونَ,Al-Qalam—القلم,The Pen,public://sura_images/68.png,public://quran_images/68_30.png,En zij begonnen elkander te laken.
,6,68,5302,31,قَالُوا يَا وَيْلَنَا إِنَّا كُنَّا طَاغِينَ,Al-Qalam—القلم,The Pen,public://sura_images/68.png,public://quran_images/68_31.png,"En zij zeiden: Wee over ons! waarlijk, wij waren zondaren."
,6,68,5303,32,عَسَىٰ رَبُّنَا أَن يُبْدِلَنَا خَيْرًا مِّنْهَا إِنَّا إِلَىٰ رَبِّنَا رَاغِبُونَ,Al-Qalam—القلم,The Pen,public://sura_images/68.png,public://quran_images/68_32.png,"Misschien zal onze Heer ons een beteren tuin dan dezen in ruiling geven; en wij smeeken onzen Heer ernstig, ons vergiffenis te schenken."
,6,68,5304,33,كَذَٰلِكَ الْعَذَابُ ۖ وَلَعَذَابُ الْآخِرَةِ أَكْبَرُ ۚ لَوْ كَانُوا يَعْلَمُونَ,Al-Qalam—القلم,The Pen,public://sura_images/68.png,public://quran_images/68_33.png,"Dit is de kastijding van dit leven; maar de kastijding van het volgende leven zal gestrenger zijn. Indien zij het geweten hadden, zouden zij zich in acht genomen hebben."
,6,68,5305,34,إِنَّ لِلْمُتَّقِينَ عِندَ رَبِّهِمْ جَنَّاتِ النَّعِيمِ,Al-Qalam—القلم,The Pen,public://sura_images/68.png,public://quran_images/68_34.png,"Waarlijk, voor de vromen zijn, door hunnen Heer, heerlijke tuinen gereed gemaakt."
,6,68,5306,35,أَفَنَجْعَلُ الْمُسْلِمِينَ كَالْمُجْرِمِينَ,Al-Qalam—القلم,The Pen,public://sura_images/68.png,public://quran_images/68_35.png,"Zouden wij met de Moslems, even als met de zondaren handelen?"
,6,68,5307,36,مَا لَكُمْ كَيْفَ تَحْكُمُونَ,Al-Qalam—القلم,The Pen,public://sura_images/68.png,public://quran_images/68_36.png,"Wat scheelt u, dat gij aldus oordeelt?"
,6,68,5308,37,أَمْ لَكُمْ كِتَابٌ فِيهِ تَدْرُسُونَ,Al-Qalam—القلم,The Pen,public://sura_images/68.png,public://quran_images/68_37.png,Hebt gij een boek (van den hemel) waarin gij leest.
,6,68,5309,38,إِنَّ لَكُمْ فِيهِ لَمَا تَخَيَّرُونَ,Al-Qalam—القلم,The Pen,public://sura_images/68.png,public://quran_images/68_38.png,"Dat gij datgene zult verkrijgen, wat gij zult verkiezen?"
,6,68,5310,39,أَمْ لَكُمْ أَيْمَانٌ عَلَيْنَا بَالِغَةٌ إِلَىٰ يَوْمِ الْقِيَامَةِ ۙ إِنَّ لَكُمْ لَمَا تَحْكُمُونَ,Al-Qalam—القلم,The Pen,public://sura_images/68.png,public://quran_images/68_39.png,"Of hebt gij eeden ontvangen, die ons op den dag der opstanding zullen binden, dat gij zult genieten wat gij u verbeeldt?"
,6,68,5311,40,سَلْهُمْ أَيُّهُم بِذَٰلِكَ زَعِيمٌ,Al-Qalam—القلم,The Pen,public://sura_images/68.png,public://quran_images/68_40.png,Vraag hun wie van hen dit waarborgt.
,6,68,5312,41,أَمْ لَهُمْ شُرَكَاءُ فَلْيَأْتُوا بِشُرَكَائِهِمْ إِن كَانُوا صَادِقِينَ,Al-Qalam—القلم,The Pen,public://sura_images/68.png,public://quran_images/68_41.png,"Of hebben zij makkers, die borg voor hen blijven? Laat hen dan hunne makkers toonen, indien zij de waarheid spreken."
,6,68,5313,42,يَوْمَ يُكْشَفُ عَن سَاقٍ وَيُدْعَوْنَ إِلَى السُّجُودِ فَلَا يَسْتَطِيعُونَ,Al-Qalam—القلم,The Pen,public://sura_images/68.png,public://quran_images/68_42.png,"Op een zekeren dag zal het been ontbloot worden, en zij zullen opgeroepen worden om te aanbidden; maar zij zullen daartoe niet in staat zijn."
,6,68,5314,43,خَاشِعَةً أَبْصَارُهُمْ تَرْهَقُهُمْ ذِلَّةٌ ۖ وَقَدْ كَانُوا يُدْعَوْنَ إِلَى السُّجُودِ وَهُمْ سَالِمُونَ,Al-Qalam—القلم,The Pen,public://sura_images/68.png,public://quran_images/68_43.png,"Hunne oogen zullen nedergeslagen zijn en zij zullen door de schande worden gevolgd, omdat zij tot de vereering van God werden uitgenoodigd, terwijl zij in zekerheid waren, maar niet wilden hooren."
,6,68,5315,44,فَذَرْنِي وَمَن يُكَذِّبُ بِهَٰذَا الْحَدِيثِ ۖ سَنَسْتَدْرِجُهُم مِّنْ حَيْثُ لَا يَعْلَمُونَ,Al-Qalam—القلم,The Pen,public://sura_images/68.png,public://quran_images/68_44.png,"Spreek dus niet ten gunste van hen, die deze openbaring van bedrog beschuldigen. Wij zullen hen allengs tot de vernietiging voeren, langs wegen die zij niet kennen."
,6,68,5316,45,وَأُمْلِي لَهُمْ ۚ إِنَّ كَيْدِي مَتِينٌ,Al-Qalam—القلم,The Pen,public://sura_images/68.png,public://quran_images/68_45.png,Ik zal hun een ruimen tijd verleenen; want mijne krijgslist is onfeilbaar.
,6,68,5317,46,أَمْ تَسْأَلُهُمْ أَجْرًا فَهُم مِّن مَّغْرَمٍ مُّثْقَلُونَ,Al-Qalam—القلم,The Pen,public://sura_images/68.png,public://quran_images/68_46.png,Vraagt gij hun eenige belooning voor uwe prediking? Maar zij zijn met schulden beladen.
,6,68,5318,47,أَمْ عِندَهُمُ الْغَيْبُ فَهُمْ يَكْتُبُونَ,Al-Qalam—القلم,The Pen,public://sura_images/68.png,public://quran_images/68_47.png,"Zijn de geheimen der toekomst met hen, en schrijven zij die van de tafel van Gods besluiten af?"
,6,68,5319,48,فَاصْبِرْ لِحُكْمِ رَبِّكَ وَلَا تَكُن كَصَاحِبِ الْحُوتِ إِذْ نَادَىٰ وَهُوَ مَكْظُومٌ,Al-Qalam—القلم,The Pen,public://sura_images/68.png,public://quran_images/68_48.png,"Wacht dus geduldig het oordeel van uwen Heer af, en wees niet zoo als hij, die door den visch werd verzwolgen toen hij God aanriep, terwijl hij innerlijk toornig was."
,6,68,5320,49,لَّوْلَا أَن تَدَارَكَهُ نِعْمَةٌ مِّن رَّبِّهِ لَنُبِذَ بِالْعَرَاءِ وَهُوَ مَذْمُومٌ,Al-Qalam—القلم,The Pen,public://sura_images/68.png,public://quran_images/68_49.png,"Had de genade van zijn Heer hem niet bereikt, dan ware hij zeker, met schaamte bedekt, op de naaste kust geworpen geworden."
,6,68,5321,50,فَاجْتَبَاهُ رَبُّهُ فَجَعَلَهُ مِنَ الصَّالِحِينَ,Al-Qalam—القلم,The Pen,public://sura_images/68.png,public://quran_images/68_50.png,"Maar zijn Heer koos hem, en maakte hem tot een der rechtvaardigen."
,6,68,5322,51,وَإِن يَكَادُ الَّذِينَ كَفَرُوا لَيُزْلِقُونَكَ بِأَبْصَارِهِمْ لَمَّا سَمِعُوا الذِّكْرَ وَيَقُولُونَ إِنَّهُ لَمَجْنُونٌ,Al-Qalam—القلم,The Pen,public://sura_images/68.png,public://quran_images/68_51.png,"Er ontbreekt slechts weinig aan, of de ongeloovigen zouden u met hunne arglistige blikken nederwerpen, als zij de vermaning van den Koran hooren; en zij zeggen: Hij is zekerlijk bezeten."
,6,68,5323,52,وَمَا هُوَ إِلَّا ذِكْرٌ لِّلْعَالَمِينَ,Al-Qalam—القلم,The Pen,public://sura_images/68.png,public://quran_images/68_52.png,Maar hij (de Koran) is slechts eene vermaning aan alle schepselen.
,6,69,5324,1,بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ الْحَاقَّةُ,Al-Haaqqa—الحاقة,The reality,public://sura_images/69.png,public://quran_images/69_1.png,De onvermijdelijke dag!
,6,69,5325,2,مَا الْحَاقَّةُ,Al-Haaqqa—الحاقة,The reality,public://sura_images/69.png,public://quran_images/69_2.png,Wat is de onvermijdelijke dag?
,6,69,5326,3,وَمَا أَدْرَاكَ مَا الْحَاقَّةُ,Al-Haaqqa—الحاقة,The reality,public://sura_images/69.png,public://quran_images/69_3.png,En wat zal u doen begrijpen wat de onvermijdelijke dag is?
,6,69,5327,4,كَذَّبَتْ ثَمُودُ وَعَادٌ بِالْقَارِعَةِ,Al-Haaqqa—الحاقة,The reality,public://sura_images/69.png,public://quran_images/69_4.png,"De stammen ven Thamoed en Ad loochenen, als eene valschheid, den dag, die de harten der menschen met schrik zal treffen."
,6,69,5328,5,فَأَمَّا ثَمُودُ فَأُهْلِكُوا بِالطَّاغِيَةِ,Al-Haaqqa—الحاقة,The reality,public://sura_images/69.png,public://quran_images/69_5.png,Maar Thamoed werd verdelgd door een vreeselijk onweder.
,6,69,5329,6,وَأَمَّا عَادٌ فَأُهْلِكُوا بِرِيحٍ صَرْصَرٍ عَاتِيَةٍ,Al-Haaqqa—الحاقة,The reality,public://sura_images/69.png,public://quran_images/69_6.png,En Ad werd verdelgd door een brullenden en vreeselijken kreet.
,6,69,5330,7,سَخَّرَهَا عَلَيْهِمْ سَبْعَ لَيَالٍ وَثَمَانِيَةَ أَيَّامٍ حُسُومًا فَتَرَى الْقَوْمَ فِيهَا صَرْعَىٰ كَأَنَّهُمْ أَعْجَازُ نَخْلٍ خَاوِيَةٍ,Al-Haaqqa—الحاقة,The reality,public://sura_images/69.png,public://quran_images/69_7.png,"Waarmede God hen gedurende zeven nachten en acht dagen achtereenvolgens deed treffen. Gij hadt het volk gedurende dien tijd moeten zien, nedergeknield liggende, als waren zij de wortels van holle palmboomen."
,6,69,5331,8,فَهَلْ تَرَىٰ لَهُم مِّن بَاقِيَةٍ,Al-Haaqqa—الحاقة,The reality,public://sura_images/69.png,public://quran_images/69_8.png,"En gij zoudt gezien hebben, dat er geen een van hen overbleef."
,6,69,5332,9,وَجَاءَ فِرْعَوْنُ وَمَن قَبْلَهُ وَالْمُؤْتَفِكَاتُ بِالْخَاطِئَةِ,Al-Haaqqa—الحاقة,The reality,public://sura_images/69.png,public://quran_images/69_9.png,"Ook Pharao en zij die voor hen waren en de steden die verwoest werden, waren schuldig aan zonde."
,6,69,5333,10,فَعَصَوْا رَسُولَ رَبِّهِمْ فَأَخَذَهُمْ أَخْذَةً رَّابِيَةً,Al-Haaqqa—الحاقة,The reality,public://sura_images/69.png,public://quran_images/69_10.png,En zij waren allen ongehoorzaam aan den gezant van hunnen Heer; daarom kastijdde hij hen met eene ruime kastijding.
,6,69,5334,11,إِنَّا لَمَّا طَغَى الْمَاءُ حَمَلْنَاكُمْ فِي الْجَارِيَةِ,Al-Haaqqa—الحاقة,The reality,public://sura_images/69.png,public://quran_images/69_11.png,"Toen het water van den zondvloed steeg, bewaarden wij u in de drijvende ark,"
,6,69,5335,12,لِنَجْعَلَهَا لَكُمْ تَذْكِرَةً وَتَعِيَهَا أُذُنٌ وَاعِيَةٌ,Al-Haaqqa—الحاقة,The reality,public://sura_images/69.png,public://quran_images/69_12.png,"Om die tot eene gedachtenis te maken, en opdat het aandachtige oor er de herinnering van zou bewaren."
,6,69,5336,13,فَإِذَا نُفِخَ فِي الصُّورِ نَفْخَةٌ وَاحِدَةٌ,Al-Haaqqa—الحاقة,The reality,public://sura_images/69.png,public://quran_images/69_13.png,En als de trompet eens zal klinken.
,6,69,5337,14,وَحُمِلَتِ الْأَرْضُ وَالْجِبَالُ فَدُكَّتَا دَكَّةً وَاحِدَةً,Al-Haaqqa—الحاقة,The reality,public://sura_images/69.png,public://quran_images/69_14.png,"Als de aarde van hare plaats zal gerukt worden, en ook de bergen, en zij eensklaps in stukken gebroken zullen worden."
,6,69,5338,15,فَيَوْمَئِذٍ وَقَعَتِ الْوَاقِعَةُ,Al-Haaqqa—الحاقة,The reality,public://sura_images/69.png,public://quran_images/69_15.png,Op dien dag zal het onvermijdelijke uur des oordeels plotseling komen.
,6,69,5339,16,وَانشَقَّتِ السَّمَاءُ فَهِيَ يَوْمَئِذٍ وَاهِيَةٌ,Al-Haaqqa—الحاقة,The reality,public://sura_images/69.png,public://quran_images/69_16.png,De hemelen zullen op dien dag gespleten worden en in stukken vallen.
,6,69,5340,17,وَالْمَلَكُ عَلَىٰ أَرْجَائِهَا ۚ وَيَحْمِلُ عَرْشَ رَبِّكَ فَوْقَهُمْ يَوْمَئِذٍ ثَمَانِيَةٌ,Al-Haaqqa—الحاقة,The reality,public://sura_images/69.png,public://quran_images/69_17.png,En de engelen zullen ter zijde daarvan zijn en acht hunner zullen op dien dag den troon van uwen Heer boven hen dragen.
,6,69,5341,18,يَوْمَئِذٍ تُعْرَضُونَ لَا تَخْفَىٰ مِنكُمْ خَافِيَةٌ,Al-Haaqqa—الحاقة,The reality,public://sura_images/69.png,public://quran_images/69_18.png,"Op dien dag zult gij voor den rechterstoel van God geplaatst worden, en geene uwer geheime daden zal verborgen zijn."
,6,69,5342,19,فَأَمَّا مَنْ أُوتِيَ كِتَابَهُ بِيَمِينِهِ فَيَقُولُ هَاؤُمُ اقْرَءُوا كِتَابِيَهْ,Al-Haaqqa—الحاقة,The reality,public://sura_images/69.png,public://quran_images/69_19.png,"En hij, die het hem gegeven boek in de rechterhand zal hebben, zal zeggen: Neem, en lees dit mijn boek."
,6,69,5343,20,إِنِّي ظَنَنتُ أَنِّي مُلَاقٍ حِسَابِيَهْ,Al-Haaqqa—الحاقة,The reality,public://sura_images/69.png,public://quran_images/69_20.png,"Waarlijk, ik dacht wel, dat ik deze mijne rekenschap zou moeten geven."
,6,69,5344,21,فَهُوَ فِي عِيشَةٍ رَّاضِيَةٍ,Al-Haaqqa—الحاقة,The reality,public://sura_images/69.png,public://quran_images/69_21.png,Hij zal een genoegelijk leven leiden.
,6,69,5345,22,فِي جَنَّةٍ عَالِيَةٍ,Al-Haaqqa—الحاقة,The reality,public://sura_images/69.png,public://quran_images/69_22.png,In een verheven tuin.
,6,69,5346,23,قُطُوفُهَا دَانِيَةٌ,Al-Haaqqa—الحاقة,The reality,public://sura_images/69.png,public://quran_images/69_23.png,Waarvan de vruchten gemakkelijk te plukken zullen zijn.
,6,69,5347,24,كُلُوا وَاشْرَبُوا هَنِيئًا بِمَا أَسْلَفْتُمْ فِي الْأَيَّامِ الْخَالِيَةِ,Al-Haaqqa—الحاقة,The reality,public://sura_images/69.png,public://quran_images/69_24.png,"Eet en drinkt met gemakkelijke spijsvertering, (zal men hun zeggen) om de goede werken, die gij in de verloopen dagen voor u uit hebt gezonden."
,6,69,5348,25,وَأَمَّا مَنْ أُوتِيَ كِتَابَهُ بِشِمَالِهِ فَيَقُولُ يَا لَيْتَنِي لَمْ أُوتَ كِتَابِيَهْ,Al-Haaqqa—الحاقة,The reality,public://sura_images/69.png,public://quran_images/69_25.png,"Maar hij, die zijn boek dat hij ontvangen heeft, in zijne linkerhand zal hebben, zal zeggen: O, had ik dit boek slechts niet ontvangen!"
,6,69,5349,26,وَلَمْ أَدْرِ مَا حِسَابِيَهْ,Al-Haaqqa—الحاقة,The reality,public://sura_images/69.png,public://quran_images/69_26.png,"En dat ik niet wist, dat dit mijne rekening was!"
,6,69,5350,27,يَا لَيْتَهَا كَانَتِ الْقَاضِيَةَ,Al-Haaqqa—الحاقة,The reality,public://sura_images/69.png,public://quran_images/69_27.png,O had de dood een einde aan mij gemaakt!
,6,69,5351,28,مَا أَغْنَىٰ عَنِّي مَالِيَهْ ۜ,Al-Haaqqa—الحاقة,The reality,public://sura_images/69.png,public://quran_images/69_28.png,Mijne rijkdommen hebben mij niet bevoordeeld.
,6,69,5352,29,هَلَكَ عَنِّي سُلْطَانِيَهْ,Al-Haaqqa—الحاقة,The reality,public://sura_images/69.png,public://quran_images/69_29.png,En mijne macht is voor mij verdwenen.
,6,69,5353,30,خُذُوهُ فَغُلُّوهُ,Al-Haaqqa—الحاقة,The reality,public://sura_images/69.png,public://quran_images/69_30.png,"En God zal tot de wachters der hel zeggen: Grijpt hem en bindt hem,"
,6,69,5354,31,ثُمَّ الْجَحِيمَ صَلُّوهُ,Al-Haaqqa—الحاقة,The reality,public://sura_images/69.png,public://quran_images/69_31.png,En werpt hem in de hel om verbrand te worden.
,6,69,5355,32,ثُمَّ فِي سِلْسِلَةٍ ذَرْعُهَا سَبْعُونَ ذِرَاعًا فَاسْلُكُوهُ,Al-Haaqqa—الحاقة,The reality,public://sura_images/69.png,public://quran_images/69_32.png,"Sluit hem in eene keten, van eene lengte van zeventig ellebogen"
