Ayah Title,Tafseer_no,chapter_number,Ayahid,Ayah_number,content_ar,sura name,meaning,sura images,ayah_image,content_sq
,17,6,847,58,قُل لَّوْ أَنَّ عِندِي مَا تَسْتَعْجِلُونَ بِهِ لَقُضِيَ الْأَمْرُ بَيْنِي وَبَيْنَكُمْ ۗ وَاللَّهُ أَعْلَمُ بِالظَّالِمِينَ,Al-Anaam—الأنعام,The cattle,public://sura_images/6.png,public://quran_images/6_58.png,"Thuaj: “Sikur ta kisha në dorë atë që e kërkoni ju, shpejt e shpejt (dënimin) do të sqarohej puna mes meje dhe jush (do të shkatërroheshit). Perëndia i di më së miri zullumqarët."
,17,6,848,59,۞ وَعِندَهُ مَفَاتِحُ الْغَيْبِ لَا يَعْلَمُهَا إِلَّا هُوَ ۚ وَيَعْلَمُ مَا فِي الْبَرِّ وَالْبَحْرِ ۚ وَمَا تَسْقُطُ مِن وَرَقَةٍ إِلَّا يَعْلَمُهَا وَلَا حَبَّةٍ فِي ظُلُمَاتِ الْأَرْضِ وَلَا رَطْبٍ وَلَا يَابِسٍ إِلَّا فِي كِتَابٍ مُّبِينٍ,Al-Anaam—الأنعام,The cattle,public://sura_images/6.png,public://quran_images/6_59.png,"Perëndia i ka çelësat e të gjitha fshehtësive dhe vetëm Ai i di ato. Ai di ç’ka në tokë dhe në det; asnjë gjeth nuk bie, pa e ditur Ai, dhe nuk ekziston asnjë kokërr në thellësitë e tokës, as e freskët as e thatë, e të mos jetë shënuar në Librin e qartë (Levhi Mahfudh)."
,17,6,849,60,وَهُوَ الَّذِي يَتَوَفَّاكُم بِاللَّيْلِ وَيَعْلَمُ مَا جَرَحْتُم بِالنَّهَارِ ثُمَّ يَبْعَثُكُمْ فِيهِ لِيُقْضَىٰ أَجَلٌ مُّسَمًّى ۖ ثُمَّ إِلَيْهِ مَرْجِعُكُمْ ثُمَّ يُنَبِّئُكُم بِمَا كُنتُمْ تَعْمَلُونَ,Al-Anaam—الأنعام,The cattle,public://sura_images/6.png,public://quran_images/6_60.png,"Ai natën ju vë në gjumë dhe di çka punoni ditën. Ju zgjon ditën, për të arritur kohën e caktuar të jetës. Pastaj, i ktheheni Atij dhe ju tregon atë që keni punuar."
,17,6,850,61,وَهُوَ الْقَاهِرُ فَوْقَ عِبَادِهِ ۖ وَيُرْسِلُ عَلَيْكُمْ حَفَظَةً حَتَّىٰ إِذَا جَاءَ أَحَدَكُمُ الْمَوْتُ تَوَفَّتْهُ رُسُلُنَا وَهُمْ لَا يُفَرِّطُونَ,Al-Anaam—الأنعام,The cattle,public://sura_images/6.png,public://quran_images/6_61.png,"Ai sundon mbi robërit e vet dhe ju dërgon rojtarë; kur njërit nga ju i vie vdekja, të dërguarit tanë (engjëjt) e bëjnë të vdekur (ia marrin shpirtin), duke mos bërë kurrfarë lëshimi (pa përjashtim)."
,17,6,851,62,ثُمَّ رُدُّوا إِلَى اللَّهِ مَوْلَاهُمُ الْحَقِّ ۚ أَلَا لَهُ الْحُكْمُ وَهُوَ أَسْرَعُ الْحَاسِبِينَ,Al-Anaam—الأنعام,The cattle,public://sura_images/6.png,public://quran_images/6_62.png,"Pastaj ata do të kthehen te Perëndia, Zoti tyre i vërtetë. Se vetëm Atij i takon të gjykojë dhe Ai është logaritari më i shpejtë."
,17,6,852,63,قُلْ مَن يُنَجِّيكُم مِّن ظُلُمَاتِ الْبَرِّ وَالْبَحْرِ تَدْعُونَهُ تَضَرُّعًا وَخُفْيَةً لَّئِنْ أَنجَانَا مِنْ هَٰذِهِ لَنَكُونَنَّ مِنَ الشَّاكِرِينَ,Al-Anaam—الأنعام,The cattle,public://sura_images/6.png,public://quran_images/6_63.png,"Thuaju: “Kush do t’ju shpëtojë nga errësira (rreziku) e tokës dhe tetit, kur i luteni Atij haptazi dhe fshehurazi (duke thënë): Nëse Ai na shpëton prej këtyre (rreziqeve), vërtetë do të bëhemi mirënjohës”."
,17,6,853,64,قُلِ اللَّهُ يُنَجِّيكُم مِّنْهَا وَمِن كُلِّ كَرْبٍ ثُمَّ أَنتُمْ تُشْرِكُونَ,Al-Anaam—الأنعام,The cattle,public://sura_images/6.png,public://quran_images/6_64.png,"Thuaj: “Perëndia ju shpëton nga ato (rreziqe) dhe çdo e keqe tjetër, e ju përsëri i bëni shoq Atij”."
,17,6,854,65,قُلْ هُوَ الْقَادِرُ عَلَىٰ أَن يَبْعَثَ عَلَيْكُمْ عَذَابًا مِّن فَوْقِكُمْ أَوْ مِن تَحْتِ أَرْجُلِكُمْ أَوْ يَلْبِسَكُمْ شِيَعًا وَيُذِيقَ بَعْضَكُم بَأْسَ بَعْضٍ ۗ انظُرْ كَيْفَ نُصَرِّفُ الْآيَاتِ لَعَلَّهُمْ يَفْقَهُونَ,Al-Anaam—الأنعام,The cattle,public://sura_images/6.png,public://quran_images/6_65.png,"Thuaj: “Ai është i fuqishëm t’ju ndëshkojë prej së larti ose nën këmbët tuaja, ose t’ju ndajë në grupe, e njëri-tjetrit t’ia tregoni fuqinë (në luftë në mes veti). Shih si ua shpjegojm Na dokumentet, që të kuptojnë ata!"
,17,6,855,66,وَكَذَّبَ بِهِ قَوْمُكَ وَهُوَ الْحَقُّ ۚ قُل لَّسْتُ عَلَيْكُم بِوَكِيلٍ,Al-Anaam—الأنعام,The cattle,public://sura_images/6.png,public://quran_images/6_66.png,"Populli yt e pëgënjeshtron atë (Kur’anin), por ai është i vërtetë. Thuaj: “Unë nuk jam rojtari jua,"
,17,6,856,67,لِّكُلِّ نَبَإٍ مُّسْتَقَرٌّ ۚ وَسَوْفَ تَعْلَمُونَ,Al-Anaam—الأنعام,The cattle,public://sura_images/6.png,public://quran_images/6_67.png,"çdo lajm e ka kohën e vet, të caktuar, e ju atë do ta mësoni."
,17,6,857,68,وَإِذَا رَأَيْتَ الَّذِينَ يَخُوضُونَ فِي آيَاتِنَا فَأَعْرِضْ عَنْهُمْ حَتَّىٰ يَخُوضُوا فِي حَدِيثٍ غَيْرِهِ ۚ وَإِمَّا يُنسِيَنَّكَ الشَّيْطَانُ فَلَا تَقْعُدْ بَعْدَ الذِّكْرَىٰ مَعَ الْقَوْمِ الظَّالِمِينَ,Al-Anaam—الأنعام,The cattle,public://sura_images/6.png,public://quran_images/6_68.png,"Kur t’i shohësh ata që thellohen (në nënçmim) në dokumentet Tona, largohu prej tyre, deri sa të (mos) kalojnë në bisedë tjetër. E, nëse, djalli të mashtron, mos rri me zullumqarë të përkujtohesh."
,17,6,858,69,وَمَا عَلَى الَّذِينَ يَتَّقُونَ مِنْ حِسَابِهِم مِّن شَيْءٍ وَلَٰكِن ذِكْرَىٰ لَعَلَّهُمْ يَتَّقُونَ,Al-Anaam—الأنعام,The cattle,public://sura_images/6.png,public://quran_images/6_69.png,"Ata që i drojën Perëndisë, s’kanë kurrfarë përgjegjësie për mëkatet e tyre (të mohuesvet), por (kjo) është vërejtje për t’u ruajtur."
,17,6,859,70,وَذَرِ الَّذِينَ اتَّخَذُوا دِينَهُمْ لَعِبًا وَلَهْوًا وَغَرَّتْهُمُ الْحَيَاةُ الدُّنْيَا ۚ وَذَكِّرْ بِهِ أَن تُبْسَلَ نَفْسٌ بِمَا كَسَبَتْ لَيْسَ لَهَا مِن دُونِ اللَّهِ وَلِيٌّ وَلَا شَفِيعٌ وَإِن تَعْدِلْ كُلَّ عَدْلٍ لَّا يُؤْخَذْ مِنْهَا ۗ أُولَٰئِكَ الَّذِينَ أُبْسِلُوا بِمَا كَسَبُوا ۖ لَهُمْ شَرَابٌ مِّنْ حَمِيمٍ وَعَذَابٌ أَلِيمٌ بِمَا كَانُوا يَكْفُرُونَ,Al-Anaam—الأنعام,The cattle,public://sura_images/6.png,public://quran_images/6_70.png,"Lerëni ata që fenë e tyre e marrin si lojë dhe dëfrim, e të cilët i ka mashtruar jeta e kësaj bote. Këshilloji me Kur’anin që njeriu të mos shkatërrohet për atë që ka vepruar, duke mos pasur – pos Perëndisë, as ndihmëtar, as ndërmjetës; dhe sikur ai të ofronte çfarëdo shpagimi, nuk do të pranohet nga Ai. Këta janë ata, të cilët janë shkatërruar për atë që kanë punuar. Ata do të fitojnë pije nga uji i vluar dhe dënim të dhimbshëm për shkak se kanë mohuar."
,17,6,860,71,قُلْ أَنَدْعُو مِن دُونِ اللَّهِ مَا لَا يَنفَعُنَا وَلَا يَضُرُّنَا وَنُرَدُّ عَلَىٰ أَعْقَابِنَا بَعْدَ إِذْ هَدَانَا اللَّهُ كَالَّذِي اسْتَهْوَتْهُ الشَّيَاطِينُ فِي الْأَرْضِ حَيْرَانَ لَهُ أَصْحَابٌ يَدْعُونَهُ إِلَى الْهُدَى ائْتِنَا ۗ قُلْ إِنَّ هُدَى اللَّهِ هُوَ الْهُدَىٰ ۖ وَأُمِرْنَا لِنُسْلِمَ لِرَبِّ الْعَالَمِينَ,Al-Anaam—الأنعام,The cattle,public://sura_images/6.png,public://quran_images/6_71.png,"Thuaj: “A ta adhurojmë dike tjetër përveç Perëndisë, atë që nuk na sjell dobi as dëm, e të kthehemi kah thëmbrat tona (në humbje), pasi që Perëndia na udhëzoi në rrugë të drejtë? (E, të bëhemi si ai) që e kanë trullosur djajtë në Tokë e ai mbeti i humbur; e të cilin shokët e tij e thirrin në rrugën e drejtë: “Eja tek ne!” (E, ai nuk përgjigjet). Thuaj: “Rruga e Perëndisë – është e vetmja rrugë e drejtë, dhe neve jemi të urdhëruar t’i bindemi Zotit të gjithësisë”."
,17,6,861,72,وَأَنْ أَقِيمُوا الصَّلَاةَ وَاتَّقُوهُ ۚ وَهُوَ الَّذِي إِلَيْهِ تُحْشَرُونَ,Al-Anaam—الأنعام,The cattle,public://sura_images/6.png,public://quran_images/6_72.png,"dhe të falim namazin, dhe t’i ruhemi Atij; Ai është, tek i cili do të tuboheni ju."
,17,6,862,73,وَهُوَ الَّذِي خَلَقَ السَّمَاوَاتِ وَالْأَرْضَ بِالْحَقِّ ۖ وَيَوْمَ يَقُولُ كُن فَيَكُونُ ۚ قَوْلُهُ الْحَقُّ ۚ وَلَهُ الْمُلْكُ يَوْمَ يُنفَخُ فِي الصُّورِ ۚ عَالِمُ الْغَيْبِ وَالشَّهَادَةِ ۚ وَهُوَ الْحَكِيمُ الْخَبِيرُ,Al-Anaam—الأنعام,The cattle,public://sura_images/6.png,public://quran_images/6_73.png,"Dhe Ai është ai, i cili i krijoi qiejt dhe tokën me të rë të vërtetën. Dhe kur Ai thotë: “Bëhu!” ajo bëhet; fjala e Tij është e Vërtetë dhe Atij i përket pushteti i asaj Dite kur fryhet në Sur. Ai e di botën e padukshme dhe të dukshme dhe Ai është i Plotëfuqishëm dhe i Gjithëdijshëm."
,17,6,863,74,۞ وَإِذْ قَالَ إِبْرَاهِيمُ لِأَبِيهِ آزَرَ أَتَتَّخِذُ أَصْنَامًا آلِهَةً ۖ إِنِّي أَرَاكَ وَقَوْمَكَ فِي ضَلَالٍ مُّبِينٍ,Al-Anaam—الأنعام,The cattle,public://sura_images/6.png,public://quran_images/6_74.png,(Kujtoje o Muhammed!) kur Ibrahimi i tha babës së tij Azerit: “A mos do t’i marrësh statujat për zotra?! Unë po shoh se ti dhe kombi yt jeni në humbje të madhe”.
,17,6,864,75,وَكَذَٰلِكَ نُرِي إِبْرَاهِيمَ مَلَكُوتَ السَّمَاوَاتِ وَالْأَرْضِ وَلِيَكُونَ مِنَ الْمُوقِنِينَ,Al-Anaam—الأنعام,The cattle,public://sura_images/6.png,public://quran_images/6_75.png,Dhe Na ia treguam Ibrahimit perandorinë e qiejve dhe të Tokës për t’u bërë nga ata që besojnë vendoshmërisht.
,17,6,865,76,فَلَمَّا جَنَّ عَلَيْهِ اللَّيْلُ رَأَىٰ كَوْكَبًا ۖ قَالَ هَٰذَا رَبِّي ۖ فَلَمَّا أَفَلَ قَالَ لَا أُحِبُّ الْآفِلِينَ,Al-Anaam—الأنعام,The cattle,public://sura_images/6.png,public://quran_images/6_76.png,"Dhe kur arriti nata, ai vërejti yllin dhe tha: “Ky është Zoti im!” Por, kur perëndoi ai yll, tha: “Nuk i dua ata që perëndojnë”."
,17,6,866,77,فَلَمَّا رَأَى الْقَمَرَ بَازِغًا قَالَ هَٰذَا رَبِّي ۖ فَلَمَّا أَفَلَ قَالَ لَئِن لَّمْ يَهْدِنِي رَبِّي لَأَكُونَنَّ مِنَ الْقَوْمِ الضَّالِّينَ,Al-Anaam—الأنعام,The cattle,public://sura_images/6.png,public://quran_images/6_77.png,"E, kur vërejti Hënën duke lindur, tha: “Ky është Zoti im!” E, pasi perëndoi ajo, ai tha: “Nëse Zoti im nuk më udhëzon në rrugën e mbarë, me siguri do të bëhem njeri nga të humburit”."
,17,6,867,78,فَلَمَّا رَأَى الشَّمْسَ بَازِغَةً قَالَ هَٰذَا رَبِّي هَٰذَا أَكْبَرُ ۖ فَلَمَّا أَفَلَتْ قَالَ يَا قَوْمِ إِنِّي بَرِيءٌ مِّمَّا تُشْرِكُونَ,Al-Anaam—الأنعام,The cattle,public://sura_images/6.png,public://quran_images/6_78.png,"E, kur e vërejti Diellin duke lindur, ai thërriti: “Ky është Zoti im, ky është më i madhi!” – E, pasi perëndoi, ai tha: “O kombi im, unë jam i dëlirë nga ajo që ju i bëni shok Perëndisë!"
,17,6,868,79,إِنِّي وَجَّهْتُ وَجْهِيَ لِلَّذِي فَطَرَ السَّمَاوَاتِ وَالْأَرْضَ حَنِيفًا ۖ وَمَا أَنَا مِنَ الْمُشْرِكِينَ,Al-Anaam—الأنعام,The cattle,public://sura_images/6.png,public://quran_images/6_79.png,"Unë e kthej fytyrën time kah Ai që i ka krijuar qiejt dhe Tokën, duke qenë besimtarë i vërtetë, dhe unë nuk jam nga ata që i bëjnë shok Perëndisë!”"
,17,6,869,80,وَحَاجَّهُ قَوْمُهُ ۚ قَالَ أَتُحَاجُّونِّي فِي اللَّهِ وَقَدْ هَدَانِ ۚ وَلَا أَخَافُ مَا تُشْرِكُونَ بِهِ إِلَّا أَن يَشَاءَ رَبِّي شَيْئًا ۗ وَسِعَ رَبِّي كُلَّ شَيْءٍ عِلْمًا ۗ أَفَلَا تَتَذَكَّرُونَ,Al-Anaam—الأنعام,The cattle,public://sura_images/6.png,public://quran_images/6_80.png,"Dhe populli i tij polemizoi me te (lidhur për njësimin e Perëndisë). Ai tha: “A mos vallë ju dëshironi të pelemizoni me mua për Perëndinë, e ai më ka udhëzuar në rrugën e drejtë. Unë nuk frikësohem prej putash që veni ju shoq atij. (Unë nuk frikohem prej asgjëje), përveç nëse don Perëndia të më shkaktojë ndonjë katastrofë. Zoti im, me dijeninë e vet e ka përfshirë çdo gjë. A nuk po mendoni?"
,17,6,870,81,وَكَيْفَ أَخَافُ مَا أَشْرَكْتُمْ وَلَا تَخَافُونَ أَنَّكُمْ أَشْرَكْتُم بِاللَّهِ مَا لَمْ يُنَزِّلْ بِهِ عَلَيْكُمْ سُلْطَانًا ۚ فَأَيُّ الْفَرِيقَيْنِ أَحَقُّ بِالْأَمْنِ ۖ إِن كُنتُمْ تَعْلَمُونَ,Al-Anaam—الأنعام,The cattle,public://sura_images/6.png,public://quran_images/6_81.png,"E, si të frikësohem unë prej putash tuaja, me të cilët ju i bëni shoq Perëndisë; e ju nuk frikësoheni nga ajoqë i bëni shoq Perëndisë, pa iu zbritur kurrfarë argumenti. Prandaj, kush prej këtyre dy grupeve meriton të jetë i sigurt, nëse dini ju?"
,17,6,871,82,الَّذِينَ آمَنُوا وَلَمْ يَلْبِسُوا إِيمَانَهُم بِظُلْمٍ أُولَٰئِكَ لَهُمُ الْأَمْنُ وَهُم مُّهْتَدُونَ,Al-Anaam—الأنعام,The cattle,public://sura_images/6.png,public://quran_images/6_82.png,"Për ata që besojnë dhe nuk e përziejnë besimin e tyre me zullum, atyre u përket siguria dhe ata janë në rrugë të djretë”."
,17,6,872,83,وَتِلْكَ حُجَّتُنَا آتَيْنَاهَا إِبْرَاهِيمَ عَلَىٰ قَوْمِهِ ۚ نَرْفَعُ دَرَجَاتٍ مَّن نَّشَاءُ ۗ إِنَّ رَبَّكَ حَكِيمٌ عَلِيمٌ,Al-Anaam—الأنعام,The cattle,public://sura_images/6.png,public://quran_images/6_83.png,"Ky është argumenti Ynë, të cilin Ne, ia dhamë Ibrahimit kundër popullit të tij. E Ne e ngrisim në shkallë më të lartë kë të dojmë. Me të vërtetë, Zoti yt është i Plotëdijshëm dhe i Gjithëdijshëm."
,17,6,873,84,وَوَهَبْنَا لَهُ إِسْحَاقَ وَيَعْقُوبَ ۚ كُلًّا هَدَيْنَا ۚ وَنُوحًا هَدَيْنَا مِن قَبْلُ ۖ وَمِن ذُرِّيَّتِهِ دَاوُودَ وَسُلَيْمَانَ وَأَيُّوبَ وَيُوسُفَ وَمُوسَىٰ وَهَارُونَ ۚ وَكَذَٰلِكَ نَجْزِي الْمُحْسِنِينَ,Al-Anaam—الأنعام,The cattle,public://sura_images/6.png,public://quran_images/6_84.png,"Na ia dhuruam atij (Ibrahimit) Is’hakun dhe Jakubin. Të dy këta i kemi udhëzuar në rrugë të drejtë. Dhe Nuhun e patëm udhëzuar më parë në rrugë të drejtë, e nga pasardhësit e tij: Davudin, Sulejmanin, Ejjubin, Jusufin, Musain, dhe Harunin. Dhe kështu Ne i shpërblejmë bamirësit –"
,17,6,874,85,وَزَكَرِيَّا وَيَحْيَىٰ وَعِيسَىٰ وَإِلْيَاسَ ۖ كُلٌّ مِّنَ الصَّالِحِينَ,Al-Anaam—الأنعام,The cattle,public://sura_images/6.png,public://quran_images/6_85.png,"dhe Zekerijan, Jahjain, Isain, Iljazin – të gjithë këta kanë qenë nga njerëzit e mirë;"
,17,6,875,86,وَإِسْمَاعِيلَ وَالْيَسَعَ وَيُونُسَ وَلُوطًا ۚ وَكُلًّا فَضَّلْنَا عَلَى الْعَالَمِينَ,Al-Anaam—الأنعام,The cattle,public://sura_images/6.png,public://quran_images/6_86.png,"dhe Ismailin, Eljaásan, Junusin dhe Lutin – të gjithë këta i kemi lavdëruar ng të tjerët;"
