Ayah Title,Tafseer_no,chapter_number,Ayahid,Ayah_number,content_ar,sura name,meaning,sura images,ayah_image,content_sv
,16,3,447,154,ثُمَّ أَنزَلَ عَلَيْكُم مِّن بَعْدِ الْغَمِّ أَمَنَةً نُّعَاسًا يَغْشَىٰ طَائِفَةً مِّنكُمْ ۖ وَطَائِفَةٌ قَدْ أَهَمَّتْهُمْ أَنفُسُهُمْ يَظُنُّونَ بِاللَّهِ غَيْرَ الْحَقِّ ظَنَّ الْجَاهِلِيَّةِ ۖ يَقُولُونَ هَل لَّنَا مِنَ الْأَمْرِ مِن شَيْءٍ ۗ قُلْ إِنَّ الْأَمْرَ كُلَّهُ لِلَّهِ ۗ يُخْفُونَ فِي أَنفُسِهِم مَّا لَا يُبْدُونَ لَكَ ۖ يَقُولُونَ لَوْ كَانَ لَنَا مِنَ الْأَمْرِ شَيْءٌ مَّا قُتِلْنَا هَاهُنَا ۗ قُل لَّوْ كُنتُمْ فِي بُيُوتِكُمْ لَبَرَزَ الَّذِينَ كُتِبَ عَلَيْهِمُ الْقَتْلُ إِلَىٰ مَضَاجِعِهِمْ ۖ وَلِيَبْتَلِيَ اللَّهُ مَا فِي صُدُورِكُمْ وَلِيُمَحِّصَ مَا فِي قُلُوبِكُمْ ۗ وَاللَّهُ عَلِيمٌ بِذَاتِ الصُّدُورِ,Aal-e-Imran--آلعمران,The family of Imran,public://sura_images/3.png,public://quran_images/3_154.png,"Och efter denna bittra erfarenhet lät Han ett stort lugn sänka sig över er, så att några bland er fick vila, medan andra som främst bekymrade sig om sitt eget väl tänkte oriktiga [och hädiska] tankar om Gud, [tankar som hade sin rot] i avgudadyrkans okunnighet, och de frågade [sig]: ""Hade vi över huvud taget någon del i beslutet?"" Säg [Muhammad]: ""Det var till alla delar Guds beslut."" De gömmer något i sitt inre som de inte vill visa dig [när] de säger: ""Om vi över huvud taget hade haft någon del i beslutet skulle vi inte här ha lidit dessa förluster."" Säg: ""Även om ni hade stannat hemma, skulle de vilkas död stod skriven ha begett sig till den plats där de skulle falla."" [Allt detta skedde] därför att Gud ville pröva vad ni bar inom er och rensa ut orenheterna ur era hjärtan. - Gud vet vad som rör sig i människans innersta."
,16,3,448,155,إِنَّ الَّذِينَ تَوَلَّوْا مِنكُمْ يَوْمَ الْتَقَى الْجَمْعَانِ إِنَّمَا اسْتَزَلَّهُمُ الشَّيْطَانُ بِبَعْضِ مَا كَسَبُوا ۖ وَلَقَدْ عَفَا اللَّهُ عَنْهُمْ ۗ إِنَّ اللَّهَ غَفُورٌ حَلِيمٌ,Aal-e-Imran--آلعمران,The family of Imran,public://sura_images/3.png,public://quran_images/3_155.png,"De bland er som gjorde helt om den dag de två härarna möttes, kunde förledas till detta av Djävulen enbart på grund av [ett fel] som de hade begått. Men Gud har nu utplånat deras synd - Gud är mild och överseende."
,16,3,449,156,يَا أَيُّهَا الَّذِينَ آمَنُوا لَا تَكُونُوا كَالَّذِينَ كَفَرُوا وَقَالُوا لِإِخْوَانِهِمْ إِذَا ضَرَبُوا فِي الْأَرْضِ أَوْ كَانُوا غُزًّى لَّوْ كَانُوا عِندَنَا مَا مَاتُوا وَمَا قُتِلُوا لِيَجْعَلَ اللَّهُ ذَٰلِكَ حَسْرَةً فِي قُلُوبِهِمْ ۗ وَاللَّهُ يُحْيِي وَيُمِيتُ ۗ وَاللَّهُ بِمَا تَعْمَلُونَ بَصِيرٌ,Aal-e-Imran--آلعمران,The family of Imran,public://sura_images/3.png,public://quran_images/3_156.png,"Troende! Säg inte som förnekarna av sanningen säger om sina bröder som [dött] under resa i fjärran land eller [fallit] i strid: ""Om de hade blivit kvar hos oss, skulle de inte ha dött eller dödats."" - Gud [låter dem tänka dessa tankar], så att deras hjärtan skulle känna ökad sorg och grämelse, eftersom det är Gud som skänker liv och skänker död. Gud ser vad ni gör."
,16,3,450,157,وَلَئِن قُتِلْتُمْ فِي سَبِيلِ اللَّهِ أَوْ مُتُّمْ لَمَغْفِرَةٌ مِّنَ اللَّهِ وَرَحْمَةٌ خَيْرٌ مِّمَّا يَجْمَعُونَ,Aal-e-Imran--آلعمران,The family of Imran,public://sura_images/3.png,public://quran_images/3_157.png,"Och om ni stupar [i kampen] för Guds sak eller dör, är Guds förlåtelse och Hans barmhärtighet helt visst bättre än allt vad människorna kan lägga på hög;"
,16,3,451,158,وَلَئِن مُّتُّمْ أَوْ قُتِلْتُمْ لَإِلَى اللَّهِ تُحْشَرُونَ,Aal-e-Imran--آلعمران,The family of Imran,public://sura_images/3.png,public://quran_images/3_158.png,"vare sig ni dör eller dödas, är det till Gud ni skall samlas åter."
,16,3,452,159,فَبِمَا رَحْمَةٍ مِّنَ اللَّهِ لِنتَ لَهُمْ ۖ وَلَوْ كُنتَ فَظًّا غَلِيظَ الْقَلْبِ لَانفَضُّوا مِنْ حَوْلِكَ ۖ فَاعْفُ عَنْهُمْ وَاسْتَغْفِرْ لَهُمْ وَشَاوِرْهُمْ فِي الْأَمْرِ ۖ فَإِذَا عَزَمْتَ فَتَوَكَّلْ عَلَى اللَّهِ ۚ إِنَّ اللَّهَ يُحِبُّ الْمُتَوَكِّلِينَ,Aal-e-Imran--آلعمران,The family of Imran,public://sura_images/3.png,public://quran_images/3_159.png,"I Sin barmhärtighet lät Gud dig visa dem mildhet; om du hade varit sträng och hård och tillslutit ditt hjärta [för dem], skulle de helt säkert ha dragit sig ifrån dig. Glöm därför nu [deras fel] och be Gud förlåta dem. Inhämta deras råd i de angelägenheter [som är av vikt] och när du väl har fattat ditt beslut, sätt då din lit till Gud; Gud älskar dem som sätter sin lit till Honom."
,16,3,453,160,إِن يَنصُرْكُمُ اللَّهُ فَلَا غَالِبَ لَكُمْ ۖ وَإِن يَخْذُلْكُمْ فَمَن ذَا الَّذِي يَنصُرُكُم مِّن بَعْدِهِ ۗ وَعَلَى اللَّهِ فَلْيَتَوَكَّلِ الْمُؤْمِنُونَ,Aal-e-Imran--آلعمران,The family of Imran,public://sura_images/3.png,public://quran_images/3_160.png,"Om Gud hjälper er kan ingen besegra er; men om Gud överger er, vem kan sedan hjälpa er? Förmana därför de troende att sätta all sin lit till Gud!"
,16,3,454,161,وَمَا كَانَ لِنَبِيٍّ أَن يَغُلَّ ۚ وَمَن يَغْلُلْ يَأْتِ بِمَا غَلَّ يَوْمَ الْقِيَامَةِ ۚ ثُمَّ تُوَفَّىٰ كُلُّ نَفْسٍ مَّا كَسَبَتْ وَهُمْ لَا يُظْلَمُونَ,Aal-e-Imran--آلعمران,The family of Imran,public://sura_images/3.png,public://quran_images/3_161.png,DET ÄR en orimlig tanke att en [Guds] profet skulle bedra [sina medmänniskor]; bedragaren skall på Uppståndelsens dag stiga fram med sitt bedrägeri i handen och då skall var och en fullt ut erhålla den lön han har förtjänat och ingen lida orätt.
,16,3,455,162,أَفَمَنِ اتَّبَعَ رِضْوَانَ اللَّهِ كَمَن بَاءَ بِسَخَطٍ مِّنَ اللَّهِ وَمَأْوَاهُ جَهَنَّمُ ۚ وَبِئْسَ الْمَصِيرُ,Aal-e-Imran--آلعمران,The family of Imran,public://sura_images/3.png,public://quran_images/3_162.png,Kan den vars strävan det är att vinna Guds välbehag jämföras med den som ådrar sig Guds vrede och vars tillflykt skall bli helvetet - detta jämmerliga mål
,16,3,456,163,هُمْ دَرَجَاتٌ عِندَ اللَّهِ ۗ وَاللَّهُ بَصِيرٌ بِمَا يَعْمَلُونَ,Aal-e-Imran--آلعمران,The family of Imran,public://sura_images/3.png,public://quran_images/3_163.png,"[Nej,] hos Gud har de var och en sin [givna] plats i en rangordning [av salighet och fördömelse]. Och Gud ser vad de gör."
,16,3,457,164,لَقَدْ مَنَّ اللَّهُ عَلَى الْمُؤْمِنِينَ إِذْ بَعَثَ فِيهِمْ رَسُولًا مِّنْ أَنفُسِهِمْ يَتْلُو عَلَيْهِمْ آيَاتِهِ وَيُزَكِّيهِمْ وَيُعَلِّمُهُمُ الْكِتَابَ وَالْحِكْمَةَ وَإِن كَانُوا مِن قَبْلُ لَفِي ضَلَالٍ مُّبِينٍ,Aal-e-Imran--آلعمران,The family of Imran,public://sura_images/3.png,public://quran_images/3_164.png,"Gud visade sannerligen de troende [en stor nåd], då Han lät ett sändebud komma till dem, [en man] ur deras egna led, för att framföra Hans budskap till dem och rena dem [från synd] och undervisa dem i Skriften och [profeternas] visdom; innan dess var de helt uppenbart på orätt väg."
,16,3,458,165,أَوَلَمَّا أَصَابَتْكُم مُّصِيبَةٌ قَدْ أَصَبْتُم مِّثْلَيْهَا قُلْتُمْ أَنَّىٰ هَٰذَا ۖ قُلْ هُوَ مِنْ عِندِ أَنفُسِكُمْ ۗ إِنَّ اللَّهَ عَلَىٰ كُلِّ شَيْءٍ قَدِيرٌ,Aal-e-Imran--آلعمران,The family of Imran,public://sura_images/3.png,public://quran_images/3_165.png,"OCH NÄR ni nu har drabbats av ett hårt slag, efter att ha tillfogat [era fiender] ett två gånger hårdare [slag], frågar ni kanske: ""Hur har detta kunnat ske?"" Säg: ""Det som har skett har sin rot inom er själva."" Gud har allt i sin makt."
,16,3,459,166,وَمَا أَصَابَكُمْ يَوْمَ الْتَقَى الْجَمْعَانِ فَبِإِذْنِ اللَّهِ وَلِيَعْلَمَ الْمُؤْمِنِينَ,Aal-e-Imran--آلعمران,The family of Imran,public://sura_images/3.png,public://quran_images/3_166.png,"Det som ni måste utstå den dag då de två härarna möttes, skedde enligt Guds vilja och för att det skulle stå klart vilka de sanna troende var,"
,16,3,460,167,وَلِيَعْلَمَ الَّذِينَ نَافَقُوا ۚ وَقِيلَ لَهُمْ تَعَالَوْا قَاتِلُوا فِي سَبِيلِ اللَّهِ أَوِ ادْفَعُوا ۖ قَالُوا لَوْ نَعْلَمُ قِتَالًا لَّاتَّبَعْنَاكُمْ ۗ هُمْ لِلْكُفْرِ يَوْمَئِذٍ أَقْرَبُ مِنْهُمْ لِلْإِيمَانِ ۚ يَقُولُونَ بِأَفْوَاهِهِم مَّا لَيْسَ فِي قُلُوبِهِمْ ۗ وَاللَّهُ أَعْلَمُ بِمَا يَكْتُمُونَ,Aal-e-Imran--آلعمران,The family of Imran,public://sura_images/3.png,public://quran_images/3_167.png,"och stå klart vilka de var som hycklade tro. [När] de sistnämnda fick uppmaningen: ""Kom och kämpa för Guds sak!"" eller ""Försvara er!"", svarade de: ""Bara vi säkert visste [att det skall bli] strid, skulle vi gå med er."" Den dagen var de otron närmare än tron, när de yttrade ord som inte kom från hjärtat, fastän Gud väl visste vad de ville dölja -"
,16,3,461,168,الَّذِينَ قَالُوا لِإِخْوَانِهِمْ وَقَعَدُوا لَوْ أَطَاعُونَا مَا قُتِلُوا ۗ قُلْ فَادْرَءُوا عَنْ أَنفُسِكُمُ الْمَوْتَ إِن كُنتُمْ صَادِقِينَ,Aal-e-Imran--آلعمران,The family of Imran,public://sura_images/3.png,public://quran_images/3_168.png,"de som sade om sina bröder, där de satt [i trygghet]: ""Om de hade lyssnat till oss, skulle de inte ha dödats."" Säg: ""Håll då döden borta från er själva, om det ni säger är sant."""
,16,3,462,169,وَلَا تَحْسَبَنَّ الَّذِينَ قُتِلُوا فِي سَبِيلِ اللَّهِ أَمْوَاتًا ۚ بَلْ أَحْيَاءٌ عِندَ رَبِّهِمْ يُرْزَقُونَ,Aal-e-Imran--آلعمران,The family of Imran,public://sura_images/3.png,public://quran_images/3_169.png,"Och betrakta inte dem som fallit i kampen för Guds sak som döda. Nej, de lever [och] Gud sörjer för dem."
,16,3,463,170,فَرِحِينَ بِمَا آتَاهُمُ اللَّهُ مِن فَضْلِهِ وَيَسْتَبْشِرُونَ بِالَّذِينَ لَمْ يَلْحَقُوا بِهِم مِّنْ خَلْفِهِمْ أَلَّا خَوْفٌ عَلَيْهِمْ وَلَا هُمْ يَحْزَنُونَ,Aal-e-Imran--آلعمران,The family of Imran,public://sura_images/3.png,public://quran_images/3_170.png,De gläds åt vad Gud i Sin nåd har skänkt dem och de gläds över [budskapet] att de som [ännu] inte har följt dem utan blivit kvar inte skall känna fruktan och att ingen sorg skall tynga dem.
,16,3,464,171,۞ يَسْتَبْشِرُونَ بِنِعْمَةٍ مِّنَ اللَّهِ وَفَضْلٍ وَأَنَّ اللَّهَ لَا يُضِيعُ أَجْرَ الْمُؤْمِنِينَ,Aal-e-Imran--آلعمران,The family of Imran,public://sura_images/3.png,public://quran_images/3_171.png,"De gläds över Guds välgärningar och Hans nåd och [löftet] att Guds belöning till de troende inte skall utebli,"
,16,3,465,172,الَّذِينَ اسْتَجَابُوا لِلَّهِ وَالرَّسُولِ مِن بَعْدِ مَا أَصَابَهُمُ الْقَرْحُ ۚ لِلَّذِينَ أَحْسَنُوا مِنْهُمْ وَاتَّقَوْا أَجْرٌ عَظِيمٌ,Aal-e-Imran--آلعمران,The family of Imran,public://sura_images/3.png,public://quran_images/3_172.png,[belöningen] till dem som besvarade Guds och Sändebudets kallelse efter att ha drabbats av det svåra slaget. De bland dem som gjorde det goda och det rätta och fruktade Gud har en rik belöning [att vänta].
,16,3,466,173,الَّذِينَ قَالَ لَهُمُ النَّاسُ إِنَّ النَّاسَ قَدْ جَمَعُوا لَكُمْ فَاخْشَوْهُمْ فَزَادَهُمْ إِيمَانًا وَقَالُوا حَسْبُنَا اللَّهُ وَنِعْمَ الْوَكِيلُ,Aal-e-Imran--آلعمران,The family of Imran,public://sura_images/3.png,public://quran_images/3_173.png,"De som kände sin tro växa, när de varnades att [styrkor] hade dragits samman mot dem och att de borde vara på sin vakt, och svarade: ""Vi behöver ingen annan hjälpare än Gud. Var finns en mäktigare beskyddare?"""
,16,3,467,174,فَانقَلَبُوا بِنِعْمَةٍ مِّنَ اللَّهِ وَفَضْلٍ لَّمْ يَمْسَسْهُمْ سُوءٌ وَاتَّبَعُوا رِضْوَانَ اللَّهِ ۗ وَاللَّهُ ذُو فَضْلٍ عَظِيمٍ,Aal-e-Imran--آلعمران,The family of Imran,public://sura_images/3.png,public://quran_images/3_174.png,Och de återvände [styrkta av] Guds välsignelse och Hans nåd; det onda hade inte rört vid dem. Deras mål var att vinna Guds välbehag och Guds nåd är en outsinlig källa.
,16,3,468,175,إِنَّمَا ذَٰلِكُمُ الشَّيْطَانُ يُخَوِّفُ أَوْلِيَاءَهُ فَلَا تَخَافُوهُمْ وَخَافُونِ إِن كُنتُم مُّؤْمِنِينَ,Aal-e-Imran--آلعمران,The family of Imran,public://sura_images/3.png,public://quran_images/3_175.png,"Djävulen [ingav dem att varna er]; han vill injaga [i er] fruktan för sina förbundna. Ni skall inte frukta dem - frukta Mig, om ni är troende!"
