Ayah Title,Tafseer_no,chapter_number,Ayahid,Ayah_number,content_ar,sura name,meaning,sura images,ayah_image,content_de
,25,9,1304,69,كَالَّذِينَ مِن قَبْلِكُمْ كَانُوا أَشَدَّ مِنكُمْ قُوَّةً وَأَكْثَرَ أَمْوَالًا وَأَوْلَادًا فَاسْتَمْتَعُوا بِخَلَاقِهِمْ فَاسْتَمْتَعْتُم بِخَلَاقِكُمْ كَمَا اسْتَمْتَعَ الَّذِينَ مِن قَبْلِكُم بِخَلَاقِهِمْ وَخُضْتُمْ كَالَّذِي خَاضُوا ۚ أُولَٰئِكَ حَبِطَتْ أَعْمَالُهُمْ فِي الدُّنْيَا وَالْآخِرَةِ ۖ وَأُولَٰئِكَ هُمُ الْخَاسِرُونَ,At-Taubah--التوبة,Repentance,public://sura_images/9.png,public://quran_images/9_69.png,"(Ihr seid) wie diejenigen vor euch. Sie waren noch mächtiger als ihr und hatten noch mehr Vermögen und Kinder. So genossen sie, was ihnen bestimmt war, auch habt ihr genossen, was euch bestimmt war genauso, wie diejenigen vor euch das genossen haben, was ihnen bestimmt war. Auch habt ihr Unfug getrieben genauso, wie sie Unfug getrieben haben. Diesen sind ihre Werke im Diesseits und Jenseits zunichte geworden und diese sind die wirklichen Verlierer."
,25,9,1305,70,أَلَمْ يَأْتِهِمْ نَبَأُ الَّذِينَ مِن قَبْلِهِمْ قَوْمِ نُوحٍ وَعَادٍ وَثَمُودَ وَقَوْمِ إِبْرَاهِيمَ وَأَصْحَابِ مَدْيَنَ وَالْمُؤْتَفِكَاتِ ۚ أَتَتْهُمْ رُسُلُهُم بِالْبَيِّنَاتِ ۖ فَمَا كَانَ اللَّهُ لِيَظْلِمَهُمْ وَلَٰكِن كَانُوا أَنفُسَهُمْ يَظْلِمُونَ,At-Taubah--التوبة,Repentance,public://sura_images/9.png,public://quran_images/9_70.png,"Kam zu ihnen etwa nicht dieMitteilung über diejenigen vor ihnen: die Leute von Nuh, 'Aad, Thamud, die Leute von Ibrahim, die Bewohner von Madyan und von den Umgewandten ?! Ihre Gesandten kamen zu ihnen mit den deutlichen Zeichen, so gebührt ALLAH niemals, ihnen Unrecht anzutun. Doch sie pflegten sich selbst Unrecht anzutun."
,25,9,1306,71,وَالْمُؤْمِنُونَ وَالْمُؤْمِنَاتُ بَعْضُهُمْ أَوْلِيَاءُ بَعْضٍ ۚ يَأْمُرُونَ بِالْمَعْرُوفِ وَيَنْهَوْنَ عَنِ الْمُنكَرِ وَيُقِيمُونَ الصَّلَاةَ وَيُؤْتُونَ الزَّكَاةَ وَيُطِيعُونَ اللَّهَ وَرَسُولَهُ ۚ أُولَٰئِكَ سَيَرْحَمُهُمُ اللَّهُ ۗ إِنَّ اللَّهَ عَزِيزٌ حَكِيمٌ,At-Taubah--التوبة,Repentance,public://sura_images/9.png,public://quran_images/9_71.png,"DieMumin-Männer und dieMumin-Frauen sind einander Wali. Sie rufen zum Gebilligten auf, raten vom Mißbilligten ab, verrichten ordnungsgemäß das rituelle Gebet, entrichten die Zakat und gehorchen ALLAH und Seinem Gesandten. Diesen wird ALLAH Gnade erweisen. Gewiß, ALLAH ist allwürdig, allweise."
,25,9,1307,72,وَعَدَ اللَّهُ الْمُؤْمِنِينَ وَالْمُؤْمِنَاتِ جَنَّاتٍ تَجْرِي مِن تَحْتِهَا الْأَنْهَارُ خَالِدِينَ فِيهَا وَمَسَاكِنَ طَيِّبَةً فِي جَنَّاتِ عَدْنٍ ۚ وَرِضْوَانٌ مِّنَ اللَّهِ أَكْبَرُ ۚ ذَٰلِكَ هُوَ الْفَوْزُ الْعَظِيمُ,At-Taubah--التوبة,Repentance,public://sura_images/9.png,public://quran_images/9_72.png,"ALLAH hat den Mumin-Männern und den Mumin-Frauen Dschannat versprochen, die von Flüssen durchflossen werden - darin werden sie ewig bleiben, und behagliche Wohnstätten in den Dschannat von 'Adn sowie Wohlgefallen von ALLAH, das noch größer ist. Dies ist der unermeßliche Erfolg."
,25,9,1308,73,يَا أَيُّهَا النَّبِيُّ جَاهِدِ الْكُفَّارَ وَالْمُنَافِقِينَ وَاغْلُظْ عَلَيْهِمْ ۚ وَمَأْوَاهُمْ جَهَنَّمُ ۖ وَبِئْسَ الْمَصِيرُ,At-Taubah--التوبة,Repentance,public://sura_images/9.png,public://quran_images/9_73.png,Prophet! Leiste Dschihad gegen die Kafir und die Munafiq und begegne ihnen mit Härte. Ihre Unterkunft ist Dschahannam und erbärmlich ist dieses Werden.
,25,9,1309,74,يَحْلِفُونَ بِاللَّهِ مَا قَالُوا وَلَقَدْ قَالُوا كَلِمَةَ الْكُفْرِ وَكَفَرُوا بَعْدَ إِسْلَامِهِمْ وَهَمُّوا بِمَا لَمْ يَنَالُوا ۚ وَمَا نَقَمُوا إِلَّا أَنْ أَغْنَاهُمُ اللَّهُ وَرَسُولُهُ مِن فَضْلِهِ ۚ فَإِن يَتُوبُوا يَكُ خَيْرًا لَّهُمْ ۖ وَإِن يَتَوَلَّوْا يُعَذِّبْهُمُ اللَّهُ عَذَابًا أَلِيمًا فِي الدُّنْيَا وَالْآخِرَةِ ۚ وَمَا لَهُمْ فِي الْأَرْضِ مِن وَلِيٍّ وَلَا نَصِيرٍ,At-Taubah--التوبة,Repentance,public://sura_images/9.png,public://quran_images/9_74.png,"Sie schwören bei ALLAH, daß sie (es ) nicht sagten. Und gewiß, bereits sprachen sie das Kufr-Wort und betrieben Kufr, nachdem sie den Islam angenommen hatten, und leiteten etwas in die Wege, was ihnen nicht gelungen ist. Und nichts erfüllte sie mit Haß, außer daß ALLAH und Sein Gesandter sie von Seiner Gunst reich machte. Doch wenn sie bereuen, ist das besser für sie. Aber wenn sie sich abwenden, wird ALLAH sie einer qualvollen Peinigung im Diesseits und im Jenseits aussetzen. Und sie finden auf der Erde weder Wali noch Beistehenden."
,25,9,1310,75,۞ وَمِنْهُم مَّنْ عَاهَدَ اللَّهَ لَئِنْ آتَانَا مِن فَضْلِهِ لَنَصَّدَّقَنَّ وَلَنَكُونَنَّ مِنَ الصَّالِحِينَ,At-Taubah--التوبة,Repentance,public://sura_images/9.png,public://quran_images/9_75.png,"Und manche von ihnen versprachen ALLAH: ""Ließe ER uns von Seiner Gunst zuteil werden, so würden wir gewiß spenden und doch von den gottgefällig Guttuenden sein!"""
,25,9,1311,76,فَلَمَّا آتَاهُم مِّن فَضْلِهِ بَخِلُوا بِهِ وَتَوَلَّوا وَّهُم مُّعْرِضُونَ,At-Taubah--التوبة,Repentance,public://sura_images/9.png,public://quran_images/9_76.png,"Und nachdem ER ihnen von Seiner Gunst hatte zuteil werden lassen, geizten sie damit und wandten sich ab, während sie ablehnend waren."
,25,9,1312,77,فَأَعْقَبَهُمْ نِفَاقًا فِي قُلُوبِهِمْ إِلَىٰ يَوْمِ يَلْقَوْنَهُ بِمَا أَخْلَفُوا اللَّهَ مَا وَعَدُوهُ وَبِمَا كَانُوا يَكْذِبُونَ,At-Taubah--التوبة,Repentance,public://sura_images/9.png,public://quran_images/9_77.png,"So hat ER in ihre Herzen Nifaq einziehen lassen - bis zu dem Tag, an dem sie Ihm begegnen werden -, weil sie ALLAH gegenüber das verletzten, was sie Ihm versprachen, und wegen dem, was sie zu lügen pflegten."
,25,9,1313,78,أَلَمْ يَعْلَمُوا أَنَّ اللَّهَ يَعْلَمُ سِرَّهُمْ وَنَجْوَاهُمْ وَأَنَّ اللَّهَ عَلَّامُ الْغُيُوبِ,At-Taubah--التوبة,Repentance,public://sura_images/9.png,public://quran_images/9_78.png,"Wußten sie etwa nicht, daß ALLAH gewiß ihre Heimlichkeiten und ihre Tuscheleien genau kennt, und daß ALLAH gewiß Der Allwissende über das Verborgene ist?!"
,25,9,1314,79,الَّذِينَ يَلْمِزُونَ الْمُطَّوِّعِينَ مِنَ الْمُؤْمِنِينَ فِي الصَّدَقَاتِ وَالَّذِينَ لَا يَجِدُونَ إِلَّا جُهْدَهُمْ فَيَسْخَرُونَ مِنْهُمْ ۙ سَخِرَ اللَّهُ مِنْهُمْ وَلَهُمْ عَذَابٌ أَلِيمٌ,At-Taubah--التوبة,Repentance,public://sura_images/9.png,public://quran_images/9_79.png,"Diejenigen, welche die freiwillig Spendenden unter den Mumin wegen ihrer Spenden schmähen - solche (Mumin), die nur das spenden, was sie vermögen, und deshalb diese sich über sie lustig machen - ALLAH machte sie lächerlich und für sie ist eine qualvolle Peinigung bestimmt."
,25,9,1315,80,اسْتَغْفِرْ لَهُمْ أَوْ لَا تَسْتَغْفِرْ لَهُمْ إِن تَسْتَغْفِرْ لَهُمْ سَبْعِينَ مَرَّةً فَلَن يَغْفِرَ اللَّهُ لَهُمْ ۚ ذَٰلِكَ بِأَنَّهُمْ كَفَرُوا بِاللَّهِ وَرَسُولِهِ ۗ وَاللَّهُ لَا يَهْدِي الْقَوْمَ الْفَاسِقِينَ,At-Taubah--التوبة,Repentance,public://sura_images/9.png,public://quran_images/9_80.png,"Ob du für sie um Vergebung bittest oder nicht bittest, selbst dann, solltest du siebzig Mal für sie um Vergebung bitten, ALLAH wird ihnen sicher nie vergeben. Dies ist so, weil sie Kufr ALLAH und Seinem Gesandten gegenüber betrieben haben. Und ALLAH leitet die fisqbetreibenden Leute nicht recht."
,25,9,1316,81,فَرِحَ الْمُخَلَّفُونَ بِمَقْعَدِهِمْ خِلَافَ رَسُولِ اللَّهِ وَكَرِهُوا أَن يُجَاهِدُوا بِأَمْوَالِهِمْ وَأَنفُسِهِمْ فِي سَبِيلِ اللَّهِ وَقَالُوا لَا تَنفِرُوا فِي الْحَرِّ ۗ قُلْ نَارُ جَهَنَّمَ أَشَدُّ حَرًّا ۚ لَّوْ كَانُوا يَفْقَهُونَ,At-Taubah--التوبة,Repentance,public://sura_images/9.png,public://quran_images/9_81.png,"Die (als Drückeberger) Zurückgebliebenen freuten sich über ihr Zurückbleiben in Auflehnung gegen den Gesandten ALLAHs, lehnten ab, fi-sabilillah mit ihrem Vermögen und mit sich selbst Dschihad zu leisten und sagten: ""Brecht bei der Hitze nicht auf!"" Sag: ""Das Feuer von Dschahannam ist noch heißer."" Würden sie es doch nur begreifen!"
,25,9,1317,82,فَلْيَضْحَكُوا قَلِيلًا وَلْيَبْكُوا كَثِيرًا جَزَاءً بِمَا كَانُوا يَكْسِبُونَ,At-Taubah--التوبة,Repentance,public://sura_images/9.png,public://quran_images/9_82.png,"So sollen sie sich ein wenig freuen, aber dann sollen sie viel weinen als Vergeltung für das, was sie (an Verfehlungen) zu erwerben pflegten."
,25,9,1318,83,فَإِن رَّجَعَكَ اللَّهُ إِلَىٰ طَائِفَةٍ مِّنْهُمْ فَاسْتَأْذَنُوكَ لِلْخُرُوجِ فَقُل لَّن تَخْرُجُوا مَعِيَ أَبَدًا وَلَن تُقَاتِلُوا مَعِيَ عَدُوًّا ۖ إِنَّكُمْ رَضِيتُم بِالْقُعُودِ أَوَّلَ مَرَّةٍ فَاقْعُدُوا مَعَ الْخَالِفِينَ,At-Taubah--التوبة,Repentance,public://sura_images/9.png,public://quran_images/9_83.png,"Und wenn ALLAH dich zu einer Gruppe von ihnen wiederkehren läßt und diese dich um Erlaubnis (zur Teilnahme) am Aufbruch bitten, dann sag: ""Ihr werdet mit mir nie und nimmer aufbrechen und den bewaffneten Kampf gegen keinen Feind mit mir aufnehmen. Ihr wart das erste Mal doch mit dem Zurückbleiben einverstanden, so bleibt (als Drückeberger) mit denjenigen zurück, die zurückbleiben!"""
,25,9,1319,84,وَلَا تُصَلِّ عَلَىٰ أَحَدٍ مِّنْهُم مَّاتَ أَبَدًا وَلَا تَقُمْ عَلَىٰ قَبْرِهِ ۖ إِنَّهُمْ كَفَرُوا بِاللَّهِ وَرَسُولِهِ وَمَاتُوا وَهُمْ فَاسِقُونَ,At-Taubah--التوبة,Repentance,public://sura_images/9.png,public://quran_images/9_84.png,"Und verrichte niemals für einen von ihnen, der verstarb, das rituelle Totengebet und stehe nicht an seinem Grab! Gewiß, sie haben Kufr ALLAH und Seinem Gesandten gegenüber betrieben und sind verstorben,  1   während sie noch Fasiq sind."
,25,9,1320,85,وَلَا تُعْجِبْكَ أَمْوَالُهُمْ وَأَوْلَادُهُمْ ۚ إِنَّمَا يُرِيدُ اللَّهُ أَن يُعَذِّبَهُم بِهَا فِي الدُّنْيَا وَتَزْهَقَ أَنفُسُهُمْ وَهُمْ كَافِرُونَ,At-Taubah--التوبة,Repentance,public://sura_images/9.png,public://quran_images/9_85.png,"Auch finde keinen Gefallen an ihrem Vermögen und an ihren Kindern! ALLAH will sie damit im Diesseits nur peinigen und (will), daß ihre Seelen (ihren Körper) beschwerlich verlassen, während sie noch Kafir sind."
,25,9,1321,86,وَإِذَا أُنزِلَتْ سُورَةٌ أَنْ آمِنُوا بِاللَّهِ وَجَاهِدُوا مَعَ رَسُولِهِ اسْتَأْذَنَكَ أُولُو الطَّوْلِ مِنْهُمْ وَقَالُوا ذَرْنَا نَكُن مَّعَ الْقَاعِدِينَ,At-Taubah--التوبة,Repentance,public://sura_images/9.png,public://quran_images/9_86.png,"Und als eine Sura hinabgesandt wurde: ""Verinnerlicht den Iman an ALLAH und leistet Dschihad mit Seinem Gesandten"", baten dich die Vermögenden unter ihnen um Erlaubnis und sagten: ""Laß uns unter den Zurückbleibenden sein!"""
,25,9,1322,87,رَضُوا بِأَن يَكُونُوا مَعَ الْخَوَالِفِ وَطُبِعَ عَلَىٰ قُلُوبِهِمْ فَهُمْ لَا يَفْقَهُونَ,At-Taubah--التوبة,Repentance,public://sura_images/9.png,public://quran_images/9_87.png,"Sie waren einverstanden, mit den Zurückgebliebenen zu sein. Und ihre Herzen wurden versiegelt, so begreifen sie nicht."
,25,9,1323,88,لَٰكِنِ الرَّسُولُ وَالَّذِينَ آمَنُوا مَعَهُ جَاهَدُوا بِأَمْوَالِهِمْ وَأَنفُسِهِمْ ۚ وَأُولَٰئِكَ لَهُمُ الْخَيْرَاتُ ۖ وَأُولَٰئِكَ هُمُ الْمُفْلِحُونَ,At-Taubah--التوبة,Repentance,public://sura_images/9.png,public://quran_images/9_88.png,"Doch der Gesandte und diejenigen, die den Iman mit ihm verinnerlichten, haben Dschihad mit ihrem Vermögen und mit sich selbst geleistet. Für diese sind die guten Dinge bestimmt und diese sind die wirklichen Erfolgreichen."
,25,9,1324,89,أَعَدَّ اللَّهُ لَهُمْ جَنَّاتٍ تَجْرِي مِن تَحْتِهَا الْأَنْهَارُ خَالِدِينَ فِيهَا ۚ ذَٰلِكَ الْفَوْزُ الْعَظِيمُ,At-Taubah--التوبة,Repentance,public://sura_images/9.png,public://quran_images/9_89.png,"ALLAH hat für sie Dschannat vorbereitet, die von Flüssen durchflossen werden. Darin werden sie ewig bleiben. Dies ist der unermeßliche Gewinn."
,25,9,1325,90,وَجَاءَ الْمُعَذِّرُونَ مِنَ الْأَعْرَابِ لِيُؤْذَنَ لَهُمْ وَقَعَدَ الَّذِينَ كَذَبُوا اللَّهَ وَرَسُولَهُ ۚ سَيُصِيبُ الَّذِينَ كَفَرُوا مِنْهُمْ عَذَابٌ أَلِيمٌ,At-Taubah--التوبة,Repentance,public://sura_images/9.png,public://quran_images/9_90.png,"Und die mit einer Entschuldigung Täuschenden von den Wüstenarabern kamen, damit ihnen Erlaubnis erteilt wird. Und diejenigen, die ALLAH und Seinen Gesandten belogen, blieben (als Drückeberger) zurück. Diejenigen, die Kufr betrieben haben unter ihnen wird eine qualvolle Peinigung treffen."
,25,9,1326,91,لَّيْسَ عَلَى الضُّعَفَاءِ وَلَا عَلَى الْمَرْضَىٰ وَلَا عَلَى الَّذِينَ لَا يَجِدُونَ مَا يُنفِقُونَ حَرَجٌ إِذَا نَصَحُوا لِلَّهِ وَرَسُولِهِ ۚ مَا عَلَى الْمُحْسِنِينَ مِن سَبِيلٍ ۚ وَاللَّهُ غَفُورٌ رَّحِيمٌ,At-Taubah--التوبة,Repentance,public://sura_images/9.png,public://quran_images/9_91.png,"Weder für die Schwachen, noch für die Kranken, noch für diejenigen, die nichts zum Spenden finden, ist es eine Verfehlung, wenn sie ALLAH und Seinem Gesandten gegenüber aufrichtig waren. Weder gegen die Muhsin gibt es etwas (zu mißbilligen) - und ALLAH ist allvergebend, allgnädig -"
,25,9,1327,92,وَلَا عَلَى الَّذِينَ إِذَا مَا أَتَوْكَ لِتَحْمِلَهُمْ قُلْتَ لَا أَجِدُ مَا أَحْمِلُكُمْ عَلَيْهِ تَوَلَّوا وَّأَعْيُنُهُمْ تَفِيضُ مِنَ الدَّمْعِ حَزَنًا أَلَّا يَجِدُوا مَا يُنفِقُونَ,At-Taubah--التوبة,Repentance,public://sura_images/9.png,public://quran_images/9_92.png,"noch gegen diejenigen, die zu dir kamen, damit du ihnen Transportmittel bereitstellst, (zu denen) du jedoch sagtest: ""Ich finde nichts (an Reittieren), worauf ich euch befördern könnte"", dann sie umkehrten, während ihre Augen voller Tränen waren - aus Traurigkeit darüber, daß sie nichts finden, was sie spenden können."
