Ayah Title,Tafseer_no,chapter_number,Ayahid,Ayah_number,content_ar,sura name,meaning,sura images,ayah_image,content_id
,21,54,4856,10,فَدَعَا رَبَّهُ أَنِّي مَغْلُوبٌ فَانتَصِرْ,Al-Qamar—القمر,The moon,public://sura_images/54.png,public://quran_images/54_10.png,"Maka dia mengadu kepada Tuhannya: ""bahwasanya aku ini adalah orang yang dikalahkan, oleh sebab itu menangkanlah (aku)""."
,21,54,4857,11,فَفَتَحْنَا أَبْوَابَ السَّمَاءِ بِمَاءٍ مُّنْهَمِرٍ,Al-Qamar—القمر,The moon,public://sura_images/54.png,public://quran_images/54_11.png,Maka Kami bukakan pintu-pintu langit dengan (menurunkan) air yang tercurah.
,21,54,4858,12,وَفَجَّرْنَا الْأَرْضَ عُيُونًا فَالْتَقَى الْمَاءُ عَلَىٰ أَمْرٍ قَدْ قُدِرَ,Al-Qamar—القمر,The moon,public://sura_images/54.png,public://quran_images/54_12.png,"Dan Kami jadikan bumi memancarkan mata air-mata air, maka bertemulah air-air itu untuk suatu urusan yang sungguh telah ditetapkan."
,21,54,4859,13,وَحَمَلْنَاهُ عَلَىٰ ذَاتِ أَلْوَاحٍ وَدُسُرٍ,Al-Qamar—القمر,The moon,public://sura_images/54.png,public://quran_images/54_13.png,"Dan Kami angkut Nuh ke atas (bahtera) yang terbuat dari papan dan paku,"
,21,54,4860,14,تَجْرِي بِأَعْيُنِنَا جَزَاءً لِّمَن كَانَ كُفِرَ,Al-Qamar—القمر,The moon,public://sura_images/54.png,public://quran_images/54_14.png,Yang berlayar dengan pemeliharaan Kami sebagai belasan bagi orang-orang yang diingkari (Nuh).
,21,54,4861,15,وَلَقَد تَّرَكْنَاهَا آيَةً فَهَلْ مِن مُّدَّكِرٍ,Al-Qamar—القمر,The moon,public://sura_images/54.png,public://quran_images/54_15.png,"Dan sesungguhnya telah Kami jadikan kapal itu sebagai pelajaran, maka adakah orang yang mau mengambil pelajaran?"
,21,54,4862,16,فَكَيْفَ كَانَ عَذَابِي وَنُذُرِ,Al-Qamar—القمر,The moon,public://sura_images/54.png,public://quran_images/54_16.png,Maka alangkah dahsyatnya azab-Ku dan ancaman-ancaman-Ku.
,21,54,4863,17,وَلَقَدْ يَسَّرْنَا الْقُرْآنَ لِلذِّكْرِ فَهَلْ مِن مُّدَّكِرٍ,Al-Qamar—القمر,The moon,public://sura_images/54.png,public://quran_images/54_17.png,"Dan sesungguhnya telah Kami mudahkan Al-Quran untuk pelajaran, maka adakah orang yang mengambil pelajaran?"
,21,54,4864,18,كَذَّبَتْ عَادٌ فَكَيْفَ كَانَ عَذَابِي وَنُذُرِ,Al-Qamar—القمر,The moon,public://sura_images/54.png,public://quran_images/54_18.png,Kaum 'Aad pun mendustakan (pula). Maka alangkah dahsyatnya azab-Ku dan ancaman-ancaman-Ku.
,21,54,4865,19,إِنَّا أَرْسَلْنَا عَلَيْهِمْ رِيحًا صَرْصَرًا فِي يَوْمِ نَحْسٍ مُّسْتَمِرٍّ,Al-Qamar—القمر,The moon,public://sura_images/54.png,public://quran_images/54_19.png,"Sesungguhnya Kami telah menghembuskan kepada mereka angin yang sangat kencang pada hari nahas yang terus menerus,"
,21,54,4866,20,تَنزِعُ النَّاسَ كَأَنَّهُمْ أَعْجَازُ نَخْلٍ مُّنقَعِرٍ,Al-Qamar—القمر,The moon,public://sura_images/54.png,public://quran_images/54_20.png,yang menggelimpangkan manusia seakan-akan mereka pokok korma yang tumbang.
,21,54,4867,21,فَكَيْفَ كَانَ عَذَابِي وَنُذُرِ,Al-Qamar—القمر,The moon,public://sura_images/54.png,public://quran_images/54_21.png,Maka alangkah dahsyatnya azab-Ku dan ancaman-ancaman-Ku.
,21,54,4868,22,وَلَقَدْ يَسَّرْنَا الْقُرْآنَ لِلذِّكْرِ فَهَلْ مِن مُّدَّكِرٍ,Al-Qamar—القمر,The moon,public://sura_images/54.png,public://quran_images/54_22.png,"Dan sesungguhnya telah Kami mudahkan Al Quran untuk pelajaran, maka adakah orang yang mengambil pelajaran?"
,21,54,4869,23,كَذَّبَتْ ثَمُودُ بِالنُّذُرِ,Al-Qamar—القمر,The moon,public://sura_images/54.png,public://quran_images/54_23.png,Kaum Tsamudpun telah mendustakan ancaman-ancaman (itu).
,21,54,4870,24,فَقَالُوا أَبَشَرًا مِّنَّا وَاحِدًا نَّتَّبِعُهُ إِنَّا إِذًا لَّفِي ضَلَالٍ وَسُعُرٍ,Al-Qamar—القمر,The moon,public://sura_images/54.png,public://quran_images/54_24.png,"Maka mereka berkata: ""Bagaimana kita akan mengikuti seorang manusia (biasa) di antara kita?"" Sesungguhnya kalau kita begitu benar-benar berada dalam keadaan sesat dan gila""."
,21,54,4871,25,أَأُلْقِيَ الذِّكْرُ عَلَيْهِ مِن بَيْنِنَا بَلْ هُوَ كَذَّابٌ أَشِرٌ,Al-Qamar—القمر,The moon,public://sura_images/54.png,public://quran_images/54_25.png,Apakah wahyu itu diturunkan kepadanya di antara kita? Sebenarnya dia adalah seorang yang amat pendusta lagi sombong.
,21,54,4872,26,سَيَعْلَمُونَ غَدًا مَّنِ الْكَذَّابُ الْأَشِرُ,Al-Qamar—القمر,The moon,public://sura_images/54.png,public://quran_images/54_26.png,Kelak mereka akan mengetahui siapakah yang sebenarnya amat pendusta lagi sombong.
,21,54,4873,27,إِنَّا مُرْسِلُو النَّاقَةِ فِتْنَةً لَّهُمْ فَارْتَقِبْهُمْ وَاصْطَبِرْ,Al-Qamar—القمر,The moon,public://sura_images/54.png,public://quran_images/54_27.png,"Sesungguhnya Kami akan mengirimkan unta betina sebagai cobaan bagi mereka, maka tunggulah (tindakan) mereka dan bersabarlah."
,21,54,4874,28,وَنَبِّئْهُمْ أَنَّ الْمَاءَ قِسْمَةٌ بَيْنَهُمْ ۖ كُلُّ شِرْبٍ مُّحْتَضَرٌ,Al-Qamar—القمر,The moon,public://sura_images/54.png,public://quran_images/54_28.png,Dan beritakanlah kepada mereka bahwa sesungguhnya air itu terbagi antara mereka (dengan unta betina itu); tiap-tiap giliran minum dihadiri (oleh yang punya giliran)
,21,54,4875,29,فَنَادَوْا صَاحِبَهُمْ فَتَعَاطَىٰ فَعَقَرَ,Al-Qamar—القمر,The moon,public://sura_images/54.png,public://quran_images/54_29.png,"Maka mereka memanggil kawannya, lalu kawannya menangkap (unta itu) dan membunuhnya."
,21,54,4876,30,فَكَيْفَ كَانَ عَذَابِي وَنُذُرِ,Al-Qamar—القمر,The moon,public://sura_images/54.png,public://quran_images/54_30.png,Alangkah dahsyatnya azab-Ku dan ancaman-ancaman-Ku.
,21,54,4877,31,إِنَّا أَرْسَلْنَا عَلَيْهِمْ صَيْحَةً وَاحِدَةً فَكَانُوا كَهَشِيمِ الْمُحْتَظِرِ,Al-Qamar—القمر,The moon,public://sura_images/54.png,public://quran_images/54_31.png,"Sesungguhnya Kami menimpakan atas mereka satu suara yang keras mengguntur, maka jadilah mereka seperti rumput kering (yang dikumpulkan oleh) yang punya kandang binatang."
,21,54,4878,32,وَلَقَدْ يَسَّرْنَا الْقُرْآنَ لِلذِّكْرِ فَهَلْ مِن مُّدَّكِرٍ,Al-Qamar—القمر,The moon,public://sura_images/54.png,public://quran_images/54_32.png,"Dan sesungguhnya telah Kami mudahkan Al Quran untuk pelajaran, maka adakah orang yang mengambil pelajaran?"
,21,54,4879,33,كَذَّبَتْ قَوْمُ لُوطٍ بِالنُّذُرِ,Al-Qamar—القمر,The moon,public://sura_images/54.png,public://quran_images/54_33.png,Kaum Luth-pun telah mendustakan ancaman-ancaman (nabinya).
,21,54,4880,34,إِنَّا أَرْسَلْنَا عَلَيْهِمْ حَاصِبًا إِلَّا آلَ لُوطٍ ۖ نَّجَّيْنَاهُم بِسَحَرٍ,Al-Qamar—القمر,The moon,public://sura_images/54.png,public://quran_images/54_34.png,"Sesungguhnya Kami telah menghembuskan kepada mereka angin yang membawa batu-batu (yang menimpa mereka), kecuali keluarga Luth. Mereka Kami selamatkan sebelum fajar menyingsing,"
,21,54,4881,35,نِّعْمَةً مِّنْ عِندِنَا ۚ كَذَٰلِكَ نَجْزِي مَن شَكَرَ,Al-Qamar—القمر,The moon,public://sura_images/54.png,public://quran_images/54_35.png,"sebagai nikmat dari Kami. Demikianlah Kami memberi balasan kepada orang-orang yang bersyukur,"
,21,54,4882,36,وَلَقَدْ أَنذَرَهُم بَطْشَتَنَا فَتَمَارَوْا بِالنُّذُرِ,Al-Qamar—القمر,The moon,public://sura_images/54.png,public://quran_images/54_36.png,"Dan sesungguhnya dia (Luth) telah memperingatkan mereka akan azab-azab Kami, maka mereka mendustakan ancaman-ancaman itu."
,21,54,4883,37,وَلَقَدْ رَاوَدُوهُ عَن ضَيْفِهِ فَطَمَسْنَا أَعْيُنَهُمْ فَذُوقُوا عَذَابِي وَنُذُرِ,Al-Qamar—القمر,The moon,public://sura_images/54.png,public://quran_images/54_37.png,"Dan sesungguhnya mereka telah membujuknya (agar menyerahkan) tamunya (kepada mereka), lalu Kami butakan mata mereka, maka rasakanlah azab-Ku dan ancaman-ancaman-Ku."
,21,54,4884,38,وَلَقَدْ صَبَّحَهُم بُكْرَةً عَذَابٌ مُّسْتَقِرٌّ,Al-Qamar—القمر,The moon,public://sura_images/54.png,public://quran_images/54_38.png,Dan sesungguhnya pada esok harinya mereka ditimpa azab yang kekal.
,21,54,4885,39,فَذُوقُوا عَذَابِي وَنُذُرِ,Al-Qamar—القمر,The moon,public://sura_images/54.png,public://quran_images/54_39.png,Maka rasakanlah azab-Ku dan ancaman-ancaman-Ku.
,21,54,4886,40,وَلَقَدْ يَسَّرْنَا الْقُرْآنَ لِلذِّكْرِ فَهَلْ مِن مُّدَّكِرٍ,Al-Qamar—القمر,The moon,public://sura_images/54.png,public://quran_images/54_40.png,"Dan sesungguhnya telah Kami mudahkan Al Quran untuk pelajaran, maka adakah orang yang mengambil pelajaran?"
,21,54,4887,41,وَلَقَدْ جَاءَ آلَ فِرْعَوْنَ النُّذُرُ,Al-Qamar—القمر,The moon,public://sura_images/54.png,public://quran_images/54_41.png,Dan sesungguhnya telah datang kepada kaum Fir'aun ancaman-ancaman.
,21,54,4888,42,كَذَّبُوا بِآيَاتِنَا كُلِّهَا فَأَخَذْنَاهُمْ أَخْذَ عَزِيزٍ مُّقْتَدِرٍ,Al-Qamar—القمر,The moon,public://sura_images/54.png,public://quran_images/54_42.png,"Mereka mendustakan mukjizat Kami semuanya, lalu Kami azab mereka sebagai azab dari Yang Maha Perkasa lagi Maha Kuasa"
,21,54,4889,43,أَكُفَّارُكُمْ خَيْرٌ مِّنْ أُولَٰئِكُمْ أَمْ لَكُم بَرَاءَةٌ فِي الزُّبُرِ,Al-Qamar—القمر,The moon,public://sura_images/54.png,public://quran_images/54_43.png,"Apakah orang-orang kafirmu (hai kaum musyrikin) lebih baik dari mereka itu, atau apakah kamu telah mempunyai jaminan kebebasan (dari azab) dalam Kitab-kitab yang dahulu"
,21,54,4890,44,أَمْ يَقُولُونَ نَحْنُ جَمِيعٌ مُّنتَصِرٌ,Al-Qamar—القمر,The moon,public://sura_images/54.png,public://quran_images/54_44.png,"Atau apakah mereka mengatakan: ""Kami adalah satu golongan yang bersatu yang pasti menang""."
,21,54,4891,45,سَيُهْزَمُ الْجَمْعُ وَيُوَلُّونَ الدُّبُرَ,Al-Qamar—القمر,The moon,public://sura_images/54.png,public://quran_images/54_45.png,Golongan itu pasti akan dikalahkan dan mereka akan mundur ke belakang.
,21,54,4892,46,بَلِ السَّاعَةُ مَوْعِدُهُمْ وَالسَّاعَةُ أَدْهَىٰ وَأَمَرُّ,Al-Qamar—القمر,The moon,public://sura_images/54.png,public://quran_images/54_46.png,Sebenarnya hari kiamat itulah hari yang dijanjikan kepada mereka dan kiamat itu lebih dahsyat dan lebih pahit.
,21,54,4893,47,إِنَّ الْمُجْرِمِينَ فِي ضَلَالٍ وَسُعُرٍ,Al-Qamar—القمر,The moon,public://sura_images/54.png,public://quran_images/54_47.png,Sesungguhnya orang-orang yang berdosa berada dalam kesesatan (di dunia) dan dalam neraka.
,21,54,4894,48,يَوْمَ يُسْحَبُونَ فِي النَّارِ عَلَىٰ وُجُوهِهِمْ ذُوقُوا مَسَّ سَقَرَ,Al-Qamar—القمر,The moon,public://sura_images/54.png,public://quran_images/54_48.png,"(Ingatlah) pada hari mereka diseret ke neraka atas muka mereka. (Dikatakan kepada mereka): ""Rasakanlah sentuhan api neraka!"""
,21,54,4895,49,إِنَّا كُلَّ شَيْءٍ خَلَقْنَاهُ بِقَدَرٍ,Al-Qamar—القمر,The moon,public://sura_images/54.png,public://quran_images/54_49.png,Sesungguhnya Kami menciptakan segala sesuatu menurut ukuran.
,21,54,4896,50,وَمَا أَمْرُنَا إِلَّا وَاحِدَةٌ كَلَمْحٍ بِالْبَصَرِ,Al-Qamar—القمر,The moon,public://sura_images/54.png,public://quran_images/54_50.png,Dan perintah Kami hanyalah satu perkataan seperti kejapan mata.
,21,54,4897,51,وَلَقَدْ أَهْلَكْنَا أَشْيَاعَكُمْ فَهَلْ مِن مُّدَّكِرٍ,Al-Qamar—القمر,The moon,public://sura_images/54.png,public://quran_images/54_51.png,Dan sesungguhnya telah Kami binasakan orang yang serupa dengan kamu. Maka adakah orang yang mau mengambil pelajaran?
,21,54,4898,52,وَكُلُّ شَيْءٍ فَعَلُوهُ فِي الزُّبُرِ,Al-Qamar—القمر,The moon,public://sura_images/54.png,public://quran_images/54_52.png,Dan segala sesuatu yang telah mereka perbuat tercatat dalam buku-buku catatan
,21,54,4899,53,وَكُلُّ صَغِيرٍ وَكَبِيرٍ مُّسْتَطَرٌ,Al-Qamar—القمر,The moon,public://sura_images/54.png,public://quran_images/54_53.png,Dan segala (urusan) yang kecil maupun yang besar adalah tertulis.
,21,54,4900,54,إِنَّ الْمُتَّقِينَ فِي جَنَّاتٍ وَنَهَرٍ,Al-Qamar—القمر,The moon,public://sura_images/54.png,public://quran_images/54_54.png,"Sesungguhnya orang-orang yang bertakwa itu di dalam taman-taman dan sungai-sungai,"
,21,54,4901,55,فِي مَقْعَدِ صِدْقٍ عِندَ مَلِيكٍ مُّقْتَدِرٍ,Al-Qamar—القمر,The moon,public://sura_images/54.png,public://quran_images/54_55.png,di tempat yang disenangi di sisi Tuhan Yang Berkuasa.
,21,55,4902,1,بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ الرَّحْمَٰنُ,Al-Rahman—الرحمن,The Beneficient,public://sura_images/55.png,public://quran_images/55_1.png,"(Tuhan) Yang Maha Pemurah,"
,21,55,4903,2,عَلَّمَ الْقُرْآنَ,Al-Rahman—الرحمن,The Beneficient,public://sura_images/55.png,public://quran_images/55_2.png,Yang telah mengajarkan al Quran.
,21,55,4904,3,خَلَقَ الْإِنسَانَ,Al-Rahman—الرحمن,The Beneficient,public://sura_images/55.png,public://quran_images/55_3.png,Dia menciptakan manusia.
,21,55,4905,4,عَلَّمَهُ الْبَيَانَ,Al-Rahman—الرحمن,The Beneficient,public://sura_images/55.png,public://quran_images/55_4.png,Mengajarnya pandai berbicara.
,21,55,4906,5,الشَّمْسُ وَالْقَمَرُ بِحُسْبَانٍ,Al-Rahman—الرحمن,The Beneficient,public://sura_images/55.png,public://quran_images/55_5.png,Matahari dan bulan (beredar) menurut perhitungan.
,21,55,4907,6,وَالنَّجْمُ وَالشَّجَرُ يَسْجُدَانِ,Al-Rahman—الرحمن,The Beneficient,public://sura_images/55.png,public://quran_images/55_6.png,Dan tumbuh-tumbuhan dan pohon-pohonan kedua-duanya tunduk kepada-Nya.
,21,55,4908,7,وَالسَّمَاءَ رَفَعَهَا وَوَضَعَ الْمِيزَانَ,Al-Rahman—الرحمن,The Beneficient,public://sura_images/55.png,public://quran_images/55_7.png,Dan Allah telah meninggikan langit dan Dia meletakkan neraca (keadilan).
,21,55,4909,8,أَلَّا تَطْغَوْا فِي الْمِيزَانِ,Al-Rahman—الرحمن,The Beneficient,public://sura_images/55.png,public://quran_images/55_8.png,Supaya kamu jangan melampaui batas tentang neraca itu.
,21,55,4910,9,وَأَقِيمُوا الْوَزْنَ بِالْقِسْطِ وَلَا تُخْسِرُوا الْمِيزَانَ,Al-Rahman—الرحمن,The Beneficient,public://sura_images/55.png,public://quran_images/55_9.png,Dan tegakkanlah timbangan itu dengan adil dan janganlah kamu mengurangi neraca itu.
,21,55,4911,10,وَالْأَرْضَ وَضَعَهَا لِلْأَنَامِ,Al-Rahman—الرحمن,The Beneficient,public://sura_images/55.png,public://quran_images/55_10.png,Dan Allah telah meratakan bumi untuk makhluk(Nya).
,21,55,4912,11,فِيهَا فَاكِهَةٌ وَالنَّخْلُ ذَاتُ الْأَكْمَامِ,Al-Rahman—الرحمن,The Beneficient,public://sura_images/55.png,public://quran_images/55_11.png,Di bumi itu ada buah-buahan dan pohon kurma yang mempunyai kelopak mayang.
,21,55,4913,12,وَالْحَبُّ ذُو الْعَصْفِ وَالرَّيْحَانُ,Al-Rahman—الرحمن,The Beneficient,public://sura_images/55.png,public://quran_images/55_12.png,Dan biji-bijian yang berkulit dan bunga-bunga yang harum baunya.
,21,55,4914,13,فَبِأَيِّ آلَاءِ رَبِّكُمَا تُكَذِّبَانِ,Al-Rahman—الرحمن,The Beneficient,public://sura_images/55.png,public://quran_images/55_13.png,Maka nikmat Tuhan kamu yang manakah yang kamu dustakan?
,21,55,4915,14,خَلَقَ الْإِنسَانَ مِن صَلْصَالٍ كَالْفَخَّارِ,Al-Rahman—الرحمن,The Beneficient,public://sura_images/55.png,public://quran_images/55_14.png,"Dia menciptakan manusia dari tanah kering seperti tembikar,"
,21,55,4916,15,وَخَلَقَ الْجَانَّ مِن مَّارِجٍ مِّن نَّارٍ,Al-Rahman—الرحمن,The Beneficient,public://sura_images/55.png,public://quran_images/55_15.png,dan Dia menciptakan jin dari nyala api.
,21,55,4917,16,فَبِأَيِّ آلَاءِ رَبِّكُمَا تُكَذِّبَانِ,Al-Rahman—الرحمن,The Beneficient,public://sura_images/55.png,public://quran_images/55_16.png,Maka nikmat Tuhan kamu yang manakah yang kamu dustakan?
,21,55,4918,17,رَبُّ الْمَشْرِقَيْنِ وَرَبُّ الْمَغْرِبَيْنِ,Al-Rahman—الرحمن,The Beneficient,public://sura_images/55.png,public://quran_images/55_17.png,Tuhan yang memelihara kedua tempat terbit matahari dan Tuhan yang memelihara kedua tempat terbenamnya
,21,55,4919,18,فَبِأَيِّ آلَاءِ رَبِّكُمَا تُكَذِّبَانِ,Al-Rahman—الرحمن,The Beneficient,public://sura_images/55.png,public://quran_images/55_18.png,Maka nikmat Tuhan kamu yang manakah yang kamu dustakan?
,21,55,4920,19,مَرَجَ الْبَحْرَيْنِ يَلْتَقِيَانِ,Al-Rahman—الرحمن,The Beneficient,public://sura_images/55.png,public://quran_images/55_19.png,"Dia membiarkan dua lautan mengalir yang keduanya kemudian bertemu,"
,21,55,4921,20,بَيْنَهُمَا بَرْزَخٌ لَّا يَبْغِيَانِ,Al-Rahman—الرحمن,The Beneficient,public://sura_images/55.png,public://quran_images/55_20.png,antara keduanya ada batas yang tidak dilampaui masing-masing.
,21,55,4922,21,فَبِأَيِّ آلَاءِ رَبِّكُمَا تُكَذِّبَانِ,Al-Rahman—الرحمن,The Beneficient,public://sura_images/55.png,public://quran_images/55_21.png,Maka nikmat Tuhan kamu yang manakah yang kamu dustakan?
,21,55,4923,22,يَخْرُجُ مِنْهُمَا اللُّؤْلُؤُ وَالْمَرْجَانُ,Al-Rahman—الرحمن,The Beneficient,public://sura_images/55.png,public://quran_images/55_22.png,Dari keduanya keluar mutiara dan marjan.
,21,55,4924,23,فَبِأَيِّ آلَاءِ رَبِّكُمَا تُكَذِّبَانِ,Al-Rahman—الرحمن,The Beneficient,public://sura_images/55.png,public://quran_images/55_23.png,Maka nikmat Tuhan kamu yang manakah yang kamu dustakan?
,21,55,4925,24,وَلَهُ الْجَوَارِ الْمُنشَآتُ فِي الْبَحْرِ كَالْأَعْلَامِ,Al-Rahman—الرحمن,The Beneficient,public://sura_images/55.png,public://quran_images/55_24.png,Dan kepunyaan-Nya lah bahtera-bahtera yang tinggi layarnya di lautan laksana gunung-gunung.
,21,55,4926,25,فَبِأَيِّ آلَاءِ رَبِّكُمَا تُكَذِّبَانِ,Al-Rahman—الرحمن,The Beneficient,public://sura_images/55.png,public://quran_images/55_25.png,Maka nikmat Tuhan kamu yang manakah yang kamu dustakan?
,21,55,4927,26,كُلُّ مَنْ عَلَيْهَا فَانٍ,Al-Rahman—الرحمن,The Beneficient,public://sura_images/55.png,public://quran_images/55_26.png,Semua yang ada di bumi itu akan binasa.
,21,55,4928,27,وَيَبْقَىٰ وَجْهُ رَبِّكَ ذُو الْجَلَالِ وَالْإِكْرَامِ,Al-Rahman—الرحمن,The Beneficient,public://sura_images/55.png,public://quran_images/55_27.png,Dan tetap kekal Dzat Tuhanmu yang mempunyai kebesaran dan kemuliaan.
,21,55,4929,28,فَبِأَيِّ آلَاءِ رَبِّكُمَا تُكَذِّبَانِ,Al-Rahman—الرحمن,The Beneficient,public://sura_images/55.png,public://quran_images/55_28.png,Maka nikmat Tuhan kamu yang manakah yang kamu dustakan?
,21,55,4930,29,يَسْأَلُهُ مَن فِي السَّمَاوَاتِ وَالْأَرْضِ ۚ كُلَّ يَوْمٍ هُوَ فِي شَأْنٍ,Al-Rahman—الرحمن,The Beneficient,public://sura_images/55.png,public://quran_images/55_29.png,Semua yang ada di langit dan bumi selalu meminta kepada-Nya. Setiap waktu Dia dalam kesibukan.
,21,55,4931,30,فَبِأَيِّ آلَاءِ رَبِّكُمَا تُكَذِّبَانِ,Al-Rahman—الرحمن,The Beneficient,public://sura_images/55.png,public://quran_images/55_30.png,Maka nikmat Rabb-mu yang manakah yang kamu dustakan?
,21,55,4932,31,سَنَفْرُغُ لَكُمْ أَيُّهَ الثَّقَلَانِ,Al-Rahman—الرحمن,The Beneficient,public://sura_images/55.png,public://quran_images/55_31.png,Kami akan memperhatikan sepenuhnya kepadamu hai manusia dan jin.
,21,55,4933,32,فَبِأَيِّ آلَاءِ رَبِّكُمَا تُكَذِّبَانِ,Al-Rahman—الرحمن,The Beneficient,public://sura_images/55.png,public://quran_images/55_32.png,Maka nikmat Tuhan kamu yang manakah yang kamu dustakan?
,21,55,4934,33,يَا مَعْشَرَ الْجِنِّ وَالْإِنسِ إِنِ اسْتَطَعْتُمْ أَن تَنفُذُوا مِنْ أَقْطَارِ السَّمَاوَاتِ وَالْأَرْضِ فَانفُذُوا ۚ لَا تَنفُذُونَ إِلَّا بِسُلْطَانٍ,Al-Rahman—الرحمن,The Beneficient,public://sura_images/55.png,public://quran_images/55_33.png,"Hai jama'ah jin dan manusia, jika kamu sanggup menembus (melintasi) penjuru langit dan bumi, maka lintasilah, kamu tidak dapat menembusnya kecuali dengan kekuatan."
,21,55,4935,34,فَبِأَيِّ آلَاءِ رَبِّكُمَا تُكَذِّبَانِ,Al-Rahman—الرحمن,The Beneficient,public://sura_images/55.png,public://quran_images/55_34.png,Maka nikmat Tuhan kamu yang manakah yang kamu dustakan?
,21,55,4936,35,يُرْسَلُ عَلَيْكُمَا شُوَاظٌ مِّن نَّارٍ وَنُحَاسٌ فَلَا تَنتَصِرَانِ,Al-Rahman—الرحمن,The Beneficient,public://sura_images/55.png,public://quran_images/55_35.png,"Kepada kamu, (jin dan manusia) dilepaskan nyala api dan cairan tembaga maka kamu tidak dapat menyelamatkan diri (dari padanya)."
,21,55,4937,36,فَبِأَيِّ آلَاءِ رَبِّكُمَا تُكَذِّبَانِ,Al-Rahman—الرحمن,The Beneficient,public://sura_images/55.png,public://quran_images/55_36.png,Maka nikmat Tuhan kamu yang manakah yang kamu dustakan?
,21,55,4938,37,فَإِذَا انشَقَّتِ السَّمَاءُ فَكَانَتْ وَرْدَةً كَالدِّهَانِ,Al-Rahman—الرحمن,The Beneficient,public://sura_images/55.png,public://quran_images/55_37.png,Maka apabila langit telah terbelah dan menjadi merah mawar seperti (kilapan) minyak.
,21,55,4939,38,فَبِأَيِّ آلَاءِ رَبِّكُمَا تُكَذِّبَانِ,Al-Rahman—الرحمن,The Beneficient,public://sura_images/55.png,public://quran_images/55_38.png,Maka nikmat Tuhan kamu yang manakah yang kamu dustakan?
,21,55,4940,39,فَيَوْمَئِذٍ لَّا يُسْأَلُ عَن ذَنبِهِ إِنسٌ وَلَا جَانٌّ,Al-Rahman—الرحمن,The Beneficient,public://sura_images/55.png,public://quran_images/55_39.png,Pada waktu itu manusia dan jin tidak ditanya tentang dosanya.
,21,55,4941,40,فَبِأَيِّ آلَاءِ رَبِّكُمَا تُكَذِّبَانِ,Al-Rahman—الرحمن,The Beneficient,public://sura_images/55.png,public://quran_images/55_40.png,Maka nikmat Tuhan kamu yang manakah yang kamu dustakan?
,21,55,4942,41,يُعْرَفُ الْمُجْرِمُونَ بِسِيمَاهُمْ فَيُؤْخَذُ بِالنَّوَاصِي وَالْأَقْدَامِ,Al-Rahman—الرحمن,The Beneficient,public://sura_images/55.png,public://quran_images/55_41.png,"Orang-orang yang berdosa dikenal dengan tanda-tandannya, lalu dipegang ubun-ubun dan kaki mereka."
,21,55,4943,42,فَبِأَيِّ آلَاءِ رَبِّكُمَا تُكَذِّبَانِ,Al-Rahman—الرحمن,The Beneficient,public://sura_images/55.png,public://quran_images/55_42.png,Maka nikmat Tuhan kamu yang manakah yang kamu dustakan?
,21,55,4944,43,هَٰذِهِ جَهَنَّمُ الَّتِي يُكَذِّبُ بِهَا الْمُجْرِمُونَ,Al-Rahman—الرحمن,The Beneficient,public://sura_images/55.png,public://quran_images/55_43.png,Inilah neraka Jahannam yang didustakan oleh orang-orang berdosa.
,21,55,4945,44,يَطُوفُونَ بَيْنَهَا وَبَيْنَ حَمِيمٍ آنٍ,Al-Rahman—الرحمن,The Beneficient,public://sura_images/55.png,public://quran_images/55_44.png,Mereka berkeliling di antaranya dan di antara air mendidih yang memuncak panasnya.
,21,55,4946,45,فَبِأَيِّ آلَاءِ رَبِّكُمَا تُكَذِّبَانِ,Al-Rahman—الرحمن,The Beneficient,public://sura_images/55.png,public://quran_images/55_45.png,Maka nikmat Tuhan kamu yang manakah yang kamu dustakan?
,21,55,4947,46,وَلِمَنْ خَافَ مَقَامَ رَبِّهِ جَنَّتَانِ,Al-Rahman—الرحمن,The Beneficient,public://sura_images/55.png,public://quran_images/55_46.png,Dan bagi orang yang takut akan saat menghadap Tuhannya ada dua surga.
,21,55,4948,47,فَبِأَيِّ آلَاءِ رَبِّكُمَا تُكَذِّبَانِ,Al-Rahman—الرحمن,The Beneficient,public://sura_images/55.png,public://quran_images/55_47.png,"Maka nikmat Tuhan kamu yang manakah yang kamu dustakan?,"
,21,55,4949,48,ذَوَاتَا أَفْنَانٍ,Al-Rahman—الرحمن,The Beneficient,public://sura_images/55.png,public://quran_images/55_48.png,kedua surga itu mempunyai pohon-pohonan dan buah-buahan.
,21,55,4950,49,فَبِأَيِّ آلَاءِ رَبِّكُمَا تُكَذِّبَانِ,Al-Rahman—الرحمن,The Beneficient,public://sura_images/55.png,public://quran_images/55_49.png,Maka nikmat Tuhan kamu yang manakah yang kamu dustakan?
,21,55,4951,50,فِيهِمَا عَيْنَانِ تَجْرِيَانِ,Al-Rahman—الرحمن,The Beneficient,public://sura_images/55.png,public://quran_images/55_50.png,Di dalam kedua surga itu ada dua buah mata air yang mengalir
,21,55,4952,51,فَبِأَيِّ آلَاءِ رَبِّكُمَا تُكَذِّبَانِ,Al-Rahman—الرحمن,The Beneficient,public://sura_images/55.png,public://quran_images/55_51.png,Maka nikmat Tuhan kamu yang manakah yang kamu dustakan?
