Ayah Title,Tafseer_no,chapter_number,Ayahid,Ayah_number,content_ar,sura name,meaning,sura images,ayah_image,content_it
,20,10,1419,55,أَلَا إِنَّ لِلَّهِ مَا فِي السَّمَاوَاتِ وَالْأَرْضِ ۗ أَلَا إِنَّ وَعْدَ اللَّهِ حَقٌّ وَلَٰكِنَّ أَكْثَرَهُمْ لَا يَعْلَمُونَ,Yunus--  يونس,Jonah,public://sura_images/10.png,public://quran_images/10_55.png,"In verità ad Allah appartiene tutto ciò che è nei cieli e sulla terra e la promesa di Allah è verità, ma la maggior parte di loro non sanno nulla."
,20,10,1420,56,هُوَ يُحْيِي وَيُمِيتُ وَإِلَيْهِ تُرْجَعُونَ,Yunus--  يونس,Jonah,public://sura_images/10.png,public://quran_images/10_56.png,"Egli da la vita e la morte, verso di Lui sarete ricondotti."
,20,10,1421,57,يَا أَيُّهَا النَّاسُ قَدْ جَاءَتْكُم مَّوْعِظَةٌ مِّن رَّبِّكُمْ وَشِفَاءٌ لِّمَا فِي الصُّدُورِ وَهُدًى وَرَحْمَةٌ لِّلْمُؤْمِنِينَ,Yunus--  يونس,Jonah,public://sura_images/10.png,public://quran_images/10_57.png,"O uomini, vi è giunta un'esortazione da parte del vostro Signore, guarigione per ciò che è nei petti, guida e misericordia per i credenti."
,20,10,1422,58,قُلْ بِفَضْلِ اللَّهِ وَبِرَحْمَتِهِ فَبِذَٰلِكَ فَلْيَفْرَحُوا هُوَ خَيْرٌ مِّمَّا يَجْمَعُونَ,Yunus--  يونس,Jonah,public://sura_images/10.png,public://quran_images/10_58.png,"Di' loro che si compiacciano della grazia di Allah e della Sua misericordia, ché ciò è meglio di quello che accumulano."
,20,10,1423,59,قُلْ أَرَأَيْتُم مَّا أَنزَلَ اللَّهُ لَكُم مِّن رِّزْقٍ فَجَعَلْتُم مِّنْهُ حَرَامًا وَحَلَالًا قُلْ آللَّهُ أَذِنَ لَكُمْ ۖ أَمْ عَلَى اللَّهِ تَفْتَرُونَ,Yunus--  يونس,Jonah,public://sura_images/10.png,public://quran_images/10_59.png,Di': «Cosa pensate del cibo che Allah ha fatto scendere per voi e che dividete in illecito e lecito?». Di': «E' Allah che ve lo ha permesso oppure inventate menzogne contro Allah?».
,20,10,1424,60,وَمَا ظَنُّ الَّذِينَ يَفْتَرُونَ عَلَى اللَّهِ الْكَذِبَ يَوْمَ الْقِيَامَةِ ۗ إِنَّ اللَّهَ لَذُو فَضْلٍ عَلَى النَّاسِ وَلَٰكِنَّ أَكْثَرَهُمْ لَا يَشْكُرُونَ,Yunus--  يونس,Jonah,public://sura_images/10.png,public://quran_images/10_60.png,"Cosa penseranno, nel Giorno della Resurrezione, coloro che inventano menzogne contro Allah? In verità Allah possiede la grazia per gli uomini, ma la maggior parte di loro non sono riconoscenti."
,20,10,1425,61,وَمَا تَكُونُ فِي شَأْنٍ وَمَا تَتْلُو مِنْهُ مِن قُرْآنٍ وَلَا تَعْمَلُونَ مِنْ عَمَلٍ إِلَّا كُنَّا عَلَيْكُمْ شُهُودًا إِذْ تُفِيضُونَ فِيهِ ۚ وَمَا يَعْزُبُ عَن رَّبِّكَ مِن مِّثْقَالِ ذَرَّةٍ فِي الْأَرْضِ وَلَا فِي السَّمَاءِ وَلَا أَصْغَرَ مِن ذَٰلِكَ وَلَا أَكْبَرَ إِلَّا فِي كِتَابٍ مُّبِينٍ,Yunus--  يونس,Jonah,public://sura_images/10.png,public://quran_images/10_61.png,"In qualunque situazione ti trovi, qualunque brano del Corano reciti e qualunque cosa facciate, Noi siamo testimoni al momento stesso in cui la fate. Al tuo Signore non sfugge neanche il peso di un atomo sulla terra o nel cielo; non c'è cosa alcuna più piccola o più grande di ciò, che non sia [registrata] in un Libro esplicito."
,20,10,1426,62,أَلَا إِنَّ أَوْلِيَاءَ اللَّهِ لَا خَوْفٌ عَلَيْهِمْ وَلَا هُمْ يَحْزَنُونَ,Yunus--  يونس,Jonah,public://sura_images/10.png,public://quran_images/10_62.png,"In verità, quanto agli intimi, non avranno nulla da temere e non saranno afflitti;"
,20,10,1427,63,الَّذِينَ آمَنُوا وَكَانُوا يَتَّقُونَ,Yunus--  يونس,Jonah,public://sura_images/10.png,public://quran_images/10_63.png,"coloro che credono e sono timorati,"
,20,10,1428,64,لَهُمُ الْبُشْرَىٰ فِي الْحَيَاةِ الدُّنْيَا وَفِي الْآخِرَةِ ۚ لَا تَبْدِيلَ لِكَلِمَاتِ اللَّهِ ۚ ذَٰلِكَ هُوَ الْفَوْزُ الْعَظِيمُ,Yunus--  يونس,Jonah,public://sura_images/10.png,public://quran_images/10_64.png,"li attende la lieta novella in questa vita e nell'altra. Le parole di Allah non subiscono alterazione, questo è l'immenso successo."
,20,10,1429,65,وَلَا يَحْزُنكَ قَوْلُهُمْ ۘ إِنَّ الْعِزَّةَ لِلَّهِ جَمِيعًا ۚ هُوَ السَّمِيعُ الْعَلِيمُ,Yunus--  يونس,Jonah,public://sura_images/10.png,public://quran_images/10_65.png,"Non ti addolorino le loro parole. Tutta la potenza appartiene ad Allah. Egli è audiente, sapiente."
,20,10,1430,66,أَلَا إِنَّ لِلَّهِ مَن فِي السَّمَاوَاتِ وَمَن فِي الْأَرْضِ ۗ وَمَا يَتَّبِعُ الَّذِينَ يَدْعُونَ مِن دُونِ اللَّهِ شُرَكَاءَ ۚ إِن يَتَّبِعُونَ إِلَّا الظَّنَّ وَإِنْ هُمْ إِلَّا يَخْرُصُونَ,Yunus--  يونس,Jonah,public://sura_images/10.png,public://quran_images/10_66.png,"Certamente appartiene ad Allah tutto ciò che è nei cieli e ciò che è sulla terra. Cosa seguono coloro che invocano consoci all'infuori di Allah? Non inseguono che vane congetture, e non fanno che supposizioni."
,20,10,1431,67,هُوَ الَّذِي جَعَلَ لَكُمُ اللَّيْلَ لِتَسْكُنُوا فِيهِ وَالنَّهَارَ مُبْصِرًا ۚ إِنَّ فِي ذَٰلِكَ لَآيَاتٍ لِّقَوْمٍ يَسْمَعُونَ,Yunus--  يونس,Jonah,public://sura_images/10.png,public://quran_images/10_67.png,Egli ha fatto per voi la notte affinché riposiate e il giorno affinché vi rischiari. In verità in ciò vi sono segni per la gente che ascolta.
,20,10,1432,68,قَالُوا اتَّخَذَ اللَّهُ وَلَدًا ۗ سُبْحَانَهُ ۖ هُوَ الْغَنِيُّ ۖ لَهُ مَا فِي السَّمَاوَاتِ وَمَا فِي الْأَرْضِ ۚ إِنْ عِندَكُم مِّن سُلْطَانٍ بِهَٰذَا ۚ أَتَقُولُونَ عَلَى اللَّهِ مَا لَا تَعْلَمُونَ,Yunus--  يونس,Jonah,public://sura_images/10.png,public://quran_images/10_68.png,"Dicono: «Allah Si è preso un figlio». Gloria a Lui, Egli è Colui che basta a Sé Stesso: Gli appartiene tutto quello che è nei cieli e tutto quello che è sulla terra. Non avete nessuna prova per dire ciò: direte su Allah ciò che non sapete?"
,20,10,1433,69,قُلْ إِنَّ الَّذِينَ يَفْتَرُونَ عَلَى اللَّهِ الْكَذِبَ لَا يُفْلِحُونَ,Yunus--  يونس,Jonah,public://sura_images/10.png,public://quran_images/10_69.png,"Di': «Coloro che inventano menzogne contro Allah non prospereranno,"
,20,10,1434,70,مَتَاعٌ فِي الدُّنْيَا ثُمَّ إِلَيْنَا مَرْجِعُهُمْ ثُمَّ نُذِيقُهُمُ الْعَذَابَ الشَّدِيدَ بِمَا كَانُوا يَكْفُرُونَ,Yunus--  يونس,Jonah,public://sura_images/10.png,public://quran_images/10_70.png,"avranno gioia effimera nella vita terrena, quindi ritorneranno a Noi e faremo gustare loro un castigo severo per la loro miscredenza."
,20,10,1435,71,۞ وَاتْلُ عَلَيْهِمْ نَبَأَ نُوحٍ إِذْ قَالَ لِقَوْمِهِ يَا قَوْمِ إِن كَانَ كَبُرَ عَلَيْكُم مَّقَامِي وَتَذْكِيرِي بِآيَاتِ اللَّهِ فَعَلَى اللَّهِ تَوَكَّلْتُ فَأَجْمِعُوا أَمْرَكُمْ وَشُرَكَاءَكُمْ ثُمَّ لَا يَكُنْ أَمْرُكُمْ عَلَيْكُمْ غُمَّةً ثُمَّ اقْضُوا إِلَيَّ وَلَا تُنظِرُونِ,Yunus--  يونس,Jonah,public://sura_images/10.png,public://quran_images/10_71.png,"Racconta loro la storia di Noè, quando disse al suo popolo: «O popol mio, se la mia presenza e il mio richiamo ai segni di Allah vi sono insopporta- bili, io mi affido ad Allah. Prendete le vostre decisioni insieme coi vostri consoci e non abbiate scrupoli [nei miei confronti]. Stabilite quello che vole- te fare di me, senza porre indugi."
,20,10,1436,72,فَإِن تَوَلَّيْتُمْ فَمَا سَأَلْتُكُم مِّنْ أَجْرٍ ۖ إِنْ أَجْرِيَ إِلَّا عَلَى اللَّهِ ۖ وَأُمِرْتُ أَنْ أَكُونَ مِنَ الْمُسْلِمِينَ,Yunus--  يونس,Jonah,public://sura_images/10.png,public://quran_images/10_72.png,"E se mi voltate le spalle, non vi chiedo ricompensa alcuna. La mia ricompensa è in Allah, e ho ricevuto l'ordine di essere uno dei musulmani»."
,20,10,1437,73,فَكَذَّبُوهُ فَنَجَّيْنَاهُ وَمَن مَّعَهُ فِي الْفُلْكِ وَجَعَلْنَاهُمْ خَلَائِفَ وَأَغْرَقْنَا الَّذِينَ كَذَّبُوا بِآيَاتِنَا ۖ فَانظُرْ كَيْفَ كَانَ عَاقِبَةُ الْمُنذَرِينَ,Yunus--  يونس,Jonah,public://sura_images/10.png,public://quran_images/10_73.png,"Lo trattarono da bugiardo. Noi lo salvammo, lui e coloro che erano nell'Arca con lui, li facemmo successori ; e affogammo coloro che tacciavano di menzogna i Nostri segni. Guarda quello che è successo a coloro che erano stati avvertiti."
,20,10,1438,74,ثُمَّ بَعَثْنَا مِن بَعْدِهِ رُسُلًا إِلَىٰ قَوْمِهِمْ فَجَاءُوهُم بِالْبَيِّنَاتِ فَمَا كَانُوا لِيُؤْمِنُوا بِمَا كَذَّبُوا بِهِ مِن قَبْلُ ۚ كَذَٰلِكَ نَطْبَعُ عَلَىٰ قُلُوبِ الْمُعْتَدِينَ,Yunus--  يونس,Jonah,public://sura_images/10.png,public://quran_images/10_74.png,"Dopo di lui mandammo altri messaggeri ai loro popoli. Vennero loro con le prove, ma [la gente] non volle credere a ciò che in principio aveva tacciato di menzogna. Così suggelliamo i cuori dei trasgressori."
,20,10,1439,75,ثُمَّ بَعَثْنَا مِن بَعْدِهِم مُّوسَىٰ وَهَارُونَ إِلَىٰ فِرْعَوْنَ وَمَلَئِهِ بِآيَاتِنَا فَاسْتَكْبَرُوا وَكَانُوا قَوْمًا مُّجْرِمِينَ,Yunus--  يونس,Jonah,public://sura_images/10.png,public://quran_images/10_75.png,"Dopo di loro mandammo, con i Nostri segni, Mosè e Aronne a Faraone e ai suoi notabili. Essi furono orgogliosi. Era gente perversa."
,20,10,1440,76,فَلَمَّا جَاءَهُمُ الْحَقُّ مِنْ عِندِنَا قَالُوا إِنَّ هَٰذَا لَسِحْرٌ مُّبِينٌ,Yunus--  يونس,Jonah,public://sura_images/10.png,public://quran_images/10_76.png,"Quando giunse loro la verità da parte Nostra, dissero: «Questa è magia evidente»."
,20,10,1441,77,قَالَ مُوسَىٰ أَتَقُولُونَ لِلْحَقِّ لَمَّا جَاءَكُمْ ۖ أَسِحْرٌ هَٰذَا وَلَا يُفْلِحُ السَّاحِرُونَ,Yunus--  يونس,Jonah,public://sura_images/10.png,public://quran_images/10_77.png,"Disse Mosè: «Vorreste dire della verità, dopo che vi si è manifestata: ""questa è magia""?». I maghi non avranno riuscita alcuna."
,20,10,1442,78,قَالُوا أَجِئْتَنَا لِتَلْفِتَنَا عَمَّا وَجَدْنَا عَلَيْهِ آبَاءَنَا وَتَكُونَ لَكُمَا الْكِبْرِيَاءُ فِي الْأَرْضِ وَمَا نَحْنُ لَكُمَا بِمُؤْمِنِينَ,Yunus--  يونس,Jonah,public://sura_images/10.png,public://quran_images/10_78.png,Dissero: «Sei venuto per allontanarci da quello che i padri ci hanno tramandato e per far sì che la grandezza sulla terra appartenga a voi due? Non vi crederemo!».
,20,10,1443,79,وَقَالَ فِرْعَوْنُ ائْتُونِي بِكُلِّ سَاحِرٍ عَلِيمٍ,Yunus--  يونس,Jonah,public://sura_images/10.png,public://quran_images/10_79.png,Disse Faraone: «Conducetemi ogni mago sapiente».
,20,10,1444,80,فَلَمَّا جَاءَ السَّحَرَةُ قَالَ لَهُم مُّوسَىٰ أَلْقُوا مَا أَنتُم مُّلْقُونَ,Yunus--  يونس,Jonah,public://sura_images/10.png,public://quran_images/10_80.png,"Quando poi giunsero i maghi, Mosè disse loro: «Gettate quello che avete da gettare»."
,20,10,1445,81,فَلَمَّا أَلْقَوْا قَالَ مُوسَىٰ مَا جِئْتُم بِهِ السِّحْرُ ۖ إِنَّ اللَّهَ سَيُبْطِلُهُ ۖ إِنَّ اللَّهَ لَا يُصْلِحُ عَمَلَ الْمُفْسِدِينَ,Yunus--  يونس,Jonah,public://sura_images/10.png,public://quran_images/10_81.png,"Quando ebbero gettato, Mosè disse: «Quello che avete prodotto è magia. In verità Allah la vanificherà». In verità Allah non rende prospero l'operato dei corruttori."
,20,10,1446,82,وَيُحِقُّ اللَّهُ الْحَقَّ بِكَلِمَاتِهِ وَلَوْ كَرِهَ الْمُجْرِمُونَ,Yunus--  يونس,Jonah,public://sura_images/10.png,public://quran_images/10_82.png,"Allah conferma il vero con le Sue parole, a dispetto dei perversi."
,20,10,1447,83,فَمَا آمَنَ لِمُوسَىٰ إِلَّا ذُرِّيَّةٌ مِّن قَوْمِهِ عَلَىٰ خَوْفٍ مِّن فِرْعَوْنَ وَمَلَئِهِمْ أَن يَفْتِنَهُمْ ۚ وَإِنَّ فِرْعَوْنَ لَعَالٍ فِي الْأَرْضِ وَإِنَّهُ لَمِنَ الْمُسْرِفِينَ,Yunus--  يونس,Jonah,public://sura_images/10.png,public://quran_images/10_83.png,"Nessuno credette in Mosé, eccetto alcuni giovani della sua gente, temendo che Faraone e i loro notabili li mettessero alla prova. Era tiranno sulla terra Faraone, era uno dei trasgressori."
,20,10,1448,84,وَقَالَ مُوسَىٰ يَا قَوْمِ إِن كُنتُمْ آمَنتُم بِاللَّهِ فَعَلَيْهِ تَوَكَّلُوا إِن كُنتُم مُّسْلِمِينَ,Yunus--  يونس,Jonah,public://sura_images/10.png,public://quran_images/10_84.png,"Disse Mosè: «O popol mio, se credete in Allah, abbiate fiducia in Lui, se siete musulmani»."
,20,10,1449,85,فَقَالُوا عَلَى اللَّهِ تَوَكَّلْنَا رَبَّنَا لَا تَجْعَلْنَا فِتْنَةً لِّلْقَوْمِ الظَّالِمِينَ,Yunus--  يونس,Jonah,public://sura_images/10.png,public://quran_images/10_85.png,"Dissero: «Ci affidiamo ad Allah. O Signor nostro, non fare di noi una tentazione per gli oppressori"
,20,10,1450,86,وَنَجِّنَا بِرَحْمَتِكَ مِنَ الْقَوْمِ الْكَافِرِينَ,Yunus--  يونس,Jonah,public://sura_images/10.png,public://quran_images/10_86.png,"Liberaci, per la Tua misericordia, da questo popolo di miscredenti»."
,20,10,1451,87,وَأَوْحَيْنَا إِلَىٰ مُوسَىٰ وَأَخِيهِ أَن تَبَوَّآ لِقَوْمِكُمَا بِمِصْرَ بُيُوتًا وَاجْعَلُوا بُيُوتَكُمْ قِبْلَةً وَأَقِيمُوا الصَّلَاةَ ۗ وَبَشِّرِ الْمُؤْمِنِينَ,Yunus--  يونس,Jonah,public://sura_images/10.png,public://quran_images/10_87.png,"Rivelammo a Mosè e a suo fratello: «Preparate, in Egitto, case per il vostro popolo, fate delle vostre case luoghi di culto e assolvete all'orazione. Danne la lieta novella ai credenti»."
,20,10,1452,88,وَقَالَ مُوسَىٰ رَبَّنَا إِنَّكَ آتَيْتَ فِرْعَوْنَ وَمَلَأَهُ زِينَةً وَأَمْوَالًا فِي الْحَيَاةِ الدُّنْيَا رَبَّنَا لِيُضِلُّوا عَن سَبِيلِكَ ۖ رَبَّنَا اطْمِسْ عَلَىٰ أَمْوَالِهِمْ وَاشْدُدْ عَلَىٰ قُلُوبِهِمْ فَلَا يُؤْمِنُوا حَتَّىٰ يَرَوُا الْعَذَابَ الْأَلِيمَ,Yunus--  يونس,Jonah,public://sura_images/10.png,public://quran_images/10_88.png,"Disse Mosè: «O Signor nostro, invero hai dato a Faraone e ai suoi notabili onori e beni della vita terrena, affinché o Signor nostro, si distolgano dal Tuo sentiero. O Signor nostro, cancella i loro beni e indurisci i loro cuori, ché non credano fino a che non avranno visto il castigo doloroso»."
