Ayah Title,Tafseer_no,chapter_number,Ayahid,Ayah_number,content_ar,sura name,meaning,sura images,ayah_image,content_fa
,24,80,5759,1,بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ عَبَسَ وَتَوَلَّىٰ,Abasa-- عبس,He Frowned,public://sura_images/80.png,public://quran_images/80_1.png,چهره در هم کشید و روی گردانید،
,24,80,5760,2,أَن جَاءَهُ الْأَعْمَىٰ,Abasa-- عبس,He Frowned,public://sura_images/80.png,public://quran_images/80_2.png,از اینکه آن مرد نابینا نزد او آمد!
,24,80,5761,3,وَمَا يُدْرِيكَ لَعَلَّهُ يَزَّكَّىٰ,Abasa-- عبس,He Frowned,public://sura_images/80.png,public://quran_images/80_3.png,تو چه می  دانی شاید او [در پرتو تعالیم اسلام از آلودگی] پاک و پاکیزه شود
,24,80,5762,4,أَوْ يَذَّكَّرُ فَتَنفَعَهُ الذِّكْرَىٰ,Abasa-- عبس,He Frowned,public://sura_images/80.png,public://quran_images/80_4.png,یا متذکّر [حقایق] گردد و آن تذکر او را سود دهد؛
,24,80,5763,5,أَمَّا مَنِ اسْتَغْنَىٰ,Abasa-- عبس,He Frowned,public://sura_images/80.png,public://quran_images/80_5.png,اما کسی که خود را ثروتمند نشان می  دهد
,24,80,5764,6,فَأَنتَ لَهُ تَصَدَّىٰ,Abasa-- عبس,He Frowned,public://sura_images/80.png,public://quran_images/80_6.png,تو به او روی می  آوری [و نسبت به وی اهتمام می ورزی]
,24,80,5765,7,وَمَا عَلَيْكَ أَلَّا يَزَّكَّىٰ,Abasa-- عبس,He Frowned,public://sura_images/80.png,public://quran_images/80_7.png,در حالی که اگر او نخواهد خود را [از آلودگی های باطنی و عملی] پاک کند تکلیفی بر عهده تو [نسبت به او] نیست؛
,24,80,5766,8,وَأَمَّا مَن جَاءَكَ يَسْعَىٰ,Abasa-- عبس,He Frowned,public://sura_images/80.png,public://quran_images/80_8.png,و اما آنکه شتابان نزد تو آمد
,24,80,5767,9,وَهُوَ يَخْشَىٰ,Abasa-- عبس,He Frowned,public://sura_images/80.png,public://quran_images/80_9.png,در حالی که [از پروردگارش] می  ترسد،
,24,80,5768,10,فَأَنتَ عَنْهُ تَلَهَّىٰ,Abasa-- عبس,He Frowned,public://sura_images/80.png,public://quran_images/80_10.png,تو [با روی گردانی] از او به دیگران می  پردازی.
,24,80,5769,11,كَلَّا إِنَّهَا تَذْكِرَةٌ,Abasa-- عبس,He Frowned,public://sura_images/80.png,public://quran_images/80_11.png,این چنین [برخوردی شایسته] نیست، بی تردید این آیات قرآن مایه پند است.
,24,80,5770,12,فَمَن شَاءَ ذَكَرَهُ,Abasa-- عبس,He Frowned,public://sura_images/80.png,public://quran_images/80_12.png,پس هرکه خواست از آن پند گیرد،
,24,80,5771,13,فِي صُحُفٍ مُّكَرَّمَةٍ,Abasa-- عبس,He Frowned,public://sura_images/80.png,public://quran_images/80_13.png,در صحیفه هایی است ارزشمند
,24,80,5772,14,مَّرْفُوعَةٍ مُّطَهَّرَةٍ,Abasa-- عبس,He Frowned,public://sura_images/80.png,public://quran_images/80_14.png,بلند مرتبه و پاکیزه
,24,80,5773,15,بِأَيْدِي سَفَرَةٍ,Abasa-- عبس,He Frowned,public://sura_images/80.png,public://quran_images/80_15.png,در دست سفیرانی
,24,80,5774,16,كِرَامٍ بَرَرَةٍ,Abasa-- عبس,He Frowned,public://sura_images/80.png,public://quran_images/80_16.png,بزرگوار و نیکوکار.
,24,80,5775,17,قُتِلَ الْإِنسَانُ مَا أَكْفَرَهُ,Abasa-- عبس,He Frowned,public://sura_images/80.png,public://quran_images/80_17.png,مرگ بر انسان، چه کافر و ناسپاس است!
,24,80,5776,18,مِنْ أَيِّ شَيْءٍ خَلَقَهُ,Abasa-- عبس,He Frowned,public://sura_images/80.png,public://quran_images/80_18.png,[خدا] او را از چه چیز آفریده؟
,24,80,5777,19,مِن نُّطْفَةٍ خَلَقَهُ فَقَدَّرَهُ,Abasa-- عبس,He Frowned,public://sura_images/80.png,public://quran_images/80_19.png,از نطفه ای [ناچیز و بی مقدار] آفریده است، پس او را [در ذات، صفات و اندام] اندازه لازم عطا کرد.
,24,80,5778,20,ثُمَّ السَّبِيلَ يَسَّرَهُ,Abasa-- عبس,He Frowned,public://sura_images/80.png,public://quran_images/80_20.png,آن گاه راه [هدایت، سعادت، خیر و طاعت] را برایش آسان ساخت.
,24,80,5779,21,ثُمَّ أَمَاتَهُ فَأَقْبَرَهُ,Abasa-- عبس,He Frowned,public://sura_images/80.png,public://quran_images/80_21.png,سپس او را میراند و در گور نهاد،
,24,80,5780,22,ثُمَّ إِذَا شَاءَ أَنشَرَهُ,Abasa-- عبس,He Frowned,public://sura_images/80.png,public://quran_images/80_22.png,و سپس چون بخواهد او را زنده می  کند.
,24,80,5781,23,كَلَّا لَمَّا يَقْضِ مَا أَمَرَهُ,Abasa-- عبس,He Frowned,public://sura_images/80.png,public://quran_images/80_23.png,این چنین نیست [که وظیفه اش را انجام داده باشد] هنوز آنچه را به او دستور داده به جا نیاورده است.
,24,80,5782,24,فَلْيَنظُرِ الْإِنسَانُ إِلَىٰ طَعَامِهِ,Abasa-- عبس,He Frowned,public://sura_images/80.png,public://quran_images/80_24.png,پس انسان باید به خوراکش با تأمل بنگرد
,24,80,5783,25,أَنَّا صَبَبْنَا الْمَاءَ صَبًّا,Abasa-- عبس,He Frowned,public://sura_images/80.png,public://quran_images/80_25.png,که ما [از آسمان] آب فراوانی فرو ریختیم.
,24,80,5784,26,ثُمَّ شَقَقْنَا الْأَرْضَ شَقًّا,Abasa-- عبس,He Frowned,public://sura_images/80.png,public://quran_images/80_26.png,سپس زمین را [به صورتی سودمند] از هم شکافتیم.
,24,80,5785,27,فَأَنبَتْنَا فِيهَا حَبًّا,Abasa-- عبس,He Frowned,public://sura_images/80.png,public://quran_images/80_27.png,پس در آن دانه های فراوانی رویاندیم،
,24,80,5786,28,وَعِنَبًا وَقَضْبًا,Abasa-- عبس,He Frowned,public://sura_images/80.png,public://quran_images/80_28.png,و انگور و سبزیجات
,24,80,5787,29,وَزَيْتُونًا وَنَخْلًا,Abasa-- عبس,He Frowned,public://sura_images/80.png,public://quran_images/80_29.png,و زیتون و درخت خرما….
,24,80,5788,30,وَحَدَائِقَ غُلْبًا,Abasa-- عبس,He Frowned,public://sura_images/80.png,public://quran_images/80_30.png,و بوستان های پر از درخت تناور و بزرگ
,24,80,5789,31,وَفَاكِهَةً وَأَبًّا,Abasa-- عبس,He Frowned,public://sura_images/80.png,public://quran_images/80_31.png,و میوه و چراگاه
,24,80,5790,32,مَّتَاعًا لَّكُمْ وَلِأَنْعَامِكُمْ,Abasa-- عبس,He Frowned,public://sura_images/80.png,public://quran_images/80_32.png,تا مایه برخورداری شما و دام هایتان باشد.….
,24,80,5791,33,فَإِذَا جَاءَتِ الصَّاخَّةُ,Abasa-- عبس,He Frowned,public://sura_images/80.png,public://quran_images/80_33.png,پس زمانی که آن بانگ هولناک و مهیب در رسد،
,24,80,5792,34,يَوْمَ يَفِرُّ الْمَرْءُ مِنْ أَخِيهِ,Abasa-- عبس,He Frowned,public://sura_images/80.png,public://quran_images/80_34.png,روزی که آدمی فرار می  کند، از برادرش….
,24,80,5793,35,وَأُمِّهِ وَأَبِيهِ,Abasa-- عبس,He Frowned,public://sura_images/80.png,public://quran_images/80_35.png,و از مادر و پدرش….
,24,80,5794,36,وَصَاحِبَتِهِ وَبَنِيهِ,Abasa-- عبس,He Frowned,public://sura_images/80.png,public://quran_images/80_36.png,و از همسر و فرزندانش
,24,80,5795,37,لِكُلِّ امْرِئٍ مِّنْهُمْ يَوْمَئِذٍ شَأْنٌ يُغْنِيهِ,Abasa-- عبس,He Frowned,public://sura_images/80.png,public://quran_images/80_37.png,در آن روز هرکسی از آنان را کاری است که او را به خود مشغول می  کند [تا جایی که نمی  گذارد به چیز دیگری بپردازد.]
,24,80,5796,38,وُجُوهٌ يَوْمَئِذٍ مُّسْفِرَةٌ,Abasa-- عبس,He Frowned,public://sura_images/80.png,public://quran_images/80_38.png,در آن روز چهره هایی درخشان و نورانی است
,24,80,5797,39,ضَاحِكَةٌ مُّسْتَبْشِرَةٌ,Abasa-- عبس,He Frowned,public://sura_images/80.png,public://quran_images/80_39.png,خندان و خوشحال….
,24,80,5798,40,وَوُجُوهٌ يَوْمَئِذٍ عَلَيْهَا غَبَرَةٌ,Abasa-- عبس,He Frowned,public://sura_images/80.png,public://quran_images/80_40.png,و در آن روز چهره هایی است که بر آنان غبار نشسته
,24,80,5799,41,تَرْهَقُهَا قَتَرَةٌ,Abasa-- عبس,He Frowned,public://sura_images/80.png,public://quran_images/80_41.png,[و] سیاهی و تاریکی آنان را فرا گرفته است؛….
,24,80,5800,42,أُولَٰئِكَ هُمُ الْكَفَرَةُ الْفَجَرَةُ,Abasa-- عبس,He Frowned,public://sura_images/80.png,public://quran_images/80_42.png,آنان همان کافران بد کارند.
,24,81,5801,1,بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ إِذَا الشَّمْسُ كُوِّرَتْ,At-Takwir—التكوير,The Overthrowing,public://sura_images/81.png,public://quran_images/81_1.png,هنگامی که خورشید را به هم درپیچند
,24,81,5802,2,وَإِذَا النُّجُومُ انكَدَرَتْ,At-Takwir—التكوير,The Overthrowing,public://sura_images/81.png,public://quran_images/81_2.png,و هنگامی که ستارگان تیره و بی نور شوند
,24,81,5803,3,وَإِذَا الْجِبَالُ سُيِّرَتْ,At-Takwir—التكوير,The Overthrowing,public://sura_images/81.png,public://quran_images/81_3.png,و هنگامی که کوه ها را به حرکت آرند و از جا برکنند
,24,81,5804,4,وَإِذَا الْعِشَارُ عُطِّلَتْ,At-Takwir—التكوير,The Overthrowing,public://sura_images/81.png,public://quran_images/81_4.png,و هنگامی که اموال نفیس و با ارزش رها و بی صاحب شود
,24,81,5805,5,وَإِذَا الْوُحُوشُ حُشِرَتْ,At-Takwir—التكوير,The Overthrowing,public://sura_images/81.png,public://quran_images/81_5.png,و هنگامی که همه حیوانات وحشی محشور شوند
,24,81,5806,6,وَإِذَا الْبِحَارُ سُجِّرَتْ,At-Takwir—التكوير,The Overthrowing,public://sura_images/81.png,public://quran_images/81_6.png,و هنگامی که دریاها مشتعل و برافروخته گردند
,24,81,5807,7,وَإِذَا النُّفُوسُ زُوِّجَتْ,At-Takwir—التكوير,The Overthrowing,public://sura_images/81.png,public://quran_images/81_7.png,و هنگامی که هرکس [با همسان خود] قرین و جفت شوند [خوبان با خوبان و بدان با بدان]
,24,81,5808,8,وَإِذَا الْمَوْءُودَةُ سُئِلَتْ,At-Takwir—التكوير,The Overthrowing,public://sura_images/81.png,public://quran_images/81_8.png,و هنگامی که از [دختر] زنده به گور بپرسند
,24,81,5809,9,بِأَيِّ ذَنبٍ قُتِلَتْ,At-Takwir—التكوير,The Overthrowing,public://sura_images/81.png,public://quran_images/81_9.png,به کدام گناه کشته شده؟
,24,81,5810,10,وَإِذَا الصُّحُفُ نُشِرَتْ,At-Takwir—التكوير,The Overthrowing,public://sura_images/81.png,public://quran_images/81_10.png,و هنگامی که نامه های اعمال را بگشایند….
,24,81,5811,11,وَإِذَا السَّمَاءُ كُشِطَتْ,At-Takwir—التكوير,The Overthrowing,public://sura_images/81.png,public://quran_images/81_11.png,و هنگامی که آسمان را به شدت برکنند و برچینند
,24,81,5812,12,وَإِذَا الْجَحِيمُ سُعِّرَتْ,At-Takwir—التكوير,The Overthrowing,public://sura_images/81.png,public://quran_images/81_12.png,و هنگامی که دوزخ افروخته شود….
,24,81,5813,13,وَإِذَا الْجَنَّةُ أُزْلِفَتْ,At-Takwir—التكوير,The Overthrowing,public://sura_images/81.png,public://quran_images/81_13.png,و هنگامی که بهشت را نزدیک آرند
,24,81,5814,14,عَلِمَتْ نَفْسٌ مَّا أَحْضَرَتْ,At-Takwir—التكوير,The Overthrowing,public://sura_images/81.png,public://quran_images/81_14.png,[در چنین موقعیت و زمانی است که] هر کس هر عملی را [از خیر و شر] حاضر کرده است، بداند.
,24,81,5815,15,فَلَا أُقْسِمُ بِالْخُنَّسِ,At-Takwir—التكوير,The Overthrowing,public://sura_images/81.png,public://quran_images/81_15.png,پس سوگند به ستارگانی که باز می  گردند،
,24,81,5816,16,الْجَوَارِ الْكُنَّسِ,At-Takwir—التكوير,The Overthrowing,public://sura_images/81.png,public://quran_images/81_16.png,ستارگانی که به سرعت می  روند و پنهان می  شوند
,24,81,5817,17,وَاللَّيْلِ إِذَا عَسْعَسَ,At-Takwir—التكوير,The Overthrowing,public://sura_images/81.png,public://quran_images/81_17.png,و سوگند به شب هنگامی که [روی می  آورد، و زمانی که] می  رود
,24,81,5818,18,وَالصُّبْحِ إِذَا تَنَفَّسَ,At-Takwir—التكوير,The Overthrowing,public://sura_images/81.png,public://quran_images/81_18.png,و سوگند به صبح هنگامی که می  دمد [و با گستردن نورش تاریکی را می  زداید]
,24,81,5819,19,إِنَّهُ لَقَوْلُ رَسُولٍ كَرِيمٍ,At-Takwir—التكوير,The Overthrowing,public://sura_images/81.png,public://quran_images/81_19.png,که قرآن کلام فرستاده ای ارجمند و بزرگوار است.
,24,81,5820,20,ذِي قُوَّةٍ عِندَ ذِي الْعَرْشِ مَكِينٍ,At-Takwir—التكوير,The Overthrowing,public://sura_images/81.png,public://quran_images/81_20.png,نیرومندی که نزد صاحب عرش دارای مقام و منزلت است؛….
,24,81,5821,21,مُّطَاعٍ ثَمَّ أَمِينٍ,At-Takwir—التكوير,The Overthrowing,public://sura_images/81.png,public://quran_images/81_21.png,آنجا مورد اطاعت [فرشتگان] و امین است….
,24,81,5822,22,وَمَا صَاحِبُكُم بِمَجْنُونٍ,At-Takwir—التكوير,The Overthrowing,public://sura_images/81.png,public://quran_images/81_22.png,و رفیق و یار شما دیوانه نیست.
,24,81,5823,23,وَلَقَدْ رَآهُ بِالْأُفُقِ الْمُبِينِ,At-Takwir—التكوير,The Overthrowing,public://sura_images/81.png,public://quran_images/81_23.png,بی تردید امین وحی را در افق روشن دیده است،
,24,81,5824,24,وَمَا هُوَ عَلَى الْغَيْبِ بِضَنِينٍ,At-Takwir—التكوير,The Overthrowing,public://sura_images/81.png,public://quran_images/81_24.png,و او نسبت به [ابلاغ و تعلیم] آنچه به او وحی می  شود، بخیل نیست
,24,81,5825,25,وَمَا هُوَ بِقَوْلِ شَيْطَانٍ رَّجِيمٍ,At-Takwir—التكوير,The Overthrowing,public://sura_images/81.png,public://quran_images/81_25.png,و قرآن، کلام شیطان رانده شده نیست؛
,24,81,5826,26,فَأَيْنَ تَذْهَبُونَ,At-Takwir—التكوير,The Overthrowing,public://sura_images/81.png,public://quran_images/81_26.png,پس [با انکار قرآن و روی گرداندن از آن] کجا می  روید؟
,24,81,5827,27,إِنْ هُوَ إِلَّا ذِكْرٌ لِّلْعَالَمِينَ,At-Takwir—التكوير,The Overthrowing,public://sura_images/81.png,public://quran_images/81_27.png,قرآن فقط وسیله یادآوری و پند برای جهانیان است؛
,24,81,5828,28,لِمَن شَاءَ مِنكُمْ أَن يَسْتَقِيمَ,At-Takwir—التكوير,The Overthrowing,public://sura_images/81.png,public://quran_images/81_28.png,برای هرکس از شما که بخواهد [در همه شؤون زندگی مادی و معنوی] راه مستقیم بپیماید
,24,81,5829,29,وَمَا تَشَاءُونَ إِلَّا أَن يَشَاءَ اللَّهُ رَبُّ الْعَالَمِينَ,At-Takwir—التكوير,The Overthrowing,public://sura_images/81.png,public://quran_images/81_29.png,و شما [طیِ راهِ مستقیم را] نخواهید خواست مگر آنکه خدا پروردگار جهانیان بخواهد.
,24,82,5830,1,بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ إِذَا السَّمَاءُ انفَطَرَتْ,AL-Infitar—الانفطار,The Cleaving,public://sura_images/82.png,public://quran_images/82_1.png,هنگامی که آسمان بشکافد
,24,82,5831,2,وَإِذَا الْكَوَاكِبُ انتَثَرَتْ,AL-Infitar—الانفطار,The Cleaving,public://sura_images/82.png,public://quran_images/82_2.png,و هنگامی که ستارگان پراکنده شوند
,24,82,5832,3,وَإِذَا الْبِحَارُ فُجِّرَتْ,AL-Infitar—الانفطار,The Cleaving,public://sura_images/82.png,public://quran_images/82_3.png,و هنگامی که دریاها شکافته شوند [و به هم بپیوندند]
,24,82,5833,4,وَإِذَا الْقُبُورُ بُعْثِرَتْ,AL-Infitar—الانفطار,The Cleaving,public://sura_images/82.png,public://quran_images/82_4.png,و هنگامی که قبرها زیر و رو شوند،
,24,82,5834,5,عَلِمَتْ نَفْسٌ مَّا قَدَّمَتْ وَأَخَّرَتْ,AL-Infitar—الانفطار,The Cleaving,public://sura_images/82.png,public://quran_images/82_5.png,هرکسی آنچه را [از خیر و شر] پیش فرستاده و باز پس نهاده بداند.
,24,82,5835,6,يَا أَيُّهَا الْإِنسَانُ مَا غَرَّكَ بِرَبِّكَ الْكَرِيمِ,AL-Infitar—الانفطار,The Cleaving,public://sura_images/82.png,public://quran_images/82_6.png,ای انسان! چه چیزی تو را به پروردگار بزرگوارت مغرور کرده است؟
,24,82,5836,7,الَّذِي خَلَقَكَ فَسَوَّاكَ فَعَدَلَكَ,AL-Infitar—الانفطار,The Cleaving,public://sura_images/82.png,public://quran_images/82_7.png,همان کسی که تو را آفرید و اندامت را درست و نیکو ساخت و متعادل و متناسب قرار داد،
,24,82,5837,8,فِي أَيِّ صُورَةٍ مَّا شَاءَ رَكَّبَكَ,AL-Infitar—الانفطار,The Cleaving,public://sura_images/82.png,public://quran_images/82_8.png,و تو را در هر نقش و صورتی که خواست ترکیب کرد.
,24,82,5838,9,كَلَّا بَلْ تُكَذِّبُونَ بِالدِّينِ,AL-Infitar—الانفطار,The Cleaving,public://sura_images/82.png,public://quran_images/82_9.png,این چنین نیست [که سبب ارتکاب گناهانتان مغرور بودنتان به بزرگواری پروردگار باشد] ، بلکه روز جزا را تکذیب می  کنید [و با این تکذیب، راه گناه را به روی خود باز می  نمایید،]
,24,82,5839,10,وَإِنَّ عَلَيْكُمْ لَحَافِظِينَ,AL-Infitar—الانفطار,The Cleaving,public://sura_images/82.png,public://quran_images/82_10.png,و بی تردید بر شما نگهبانانی گماشته اند
,24,82,5840,11,كِرَامًا كَاتِبِينَ,AL-Infitar—الانفطار,The Cleaving,public://sura_images/82.png,public://quran_images/82_11.png,بزرگوارانی نویسنده
,24,82,5841,12,يَعْلَمُونَ مَا تَفْعَلُونَ,AL-Infitar—الانفطار,The Cleaving,public://sura_images/82.png,public://quran_images/82_12.png,که آنچه را [از خیر و شر] انجام می  دهید، می  دانند [و ضبط می  کنند.]
,24,82,5842,13,إِنَّ الْأَبْرَارَ لَفِي نَعِيمٍ,AL-Infitar—الانفطار,The Cleaving,public://sura_images/82.png,public://quran_images/82_13.png,به یقین نیکان در نعمت فراوانی قرار دارند
,24,82,5843,14,وَإِنَّ الْفُجَّارَ لَفِي جَحِيمٍ,AL-Infitar—الانفطار,The Cleaving,public://sura_images/82.png,public://quran_images/82_14.png,و مسلماً گناهکاران در دوزخ اند
,24,82,5844,15,يَصْلَوْنَهَا يَوْمَ الدِّينِ,AL-Infitar—الانفطار,The Cleaving,public://sura_images/82.png,public://quran_images/82_15.png,[که] روز پاداش در آن درآیند،
,24,82,5845,16,وَمَا هُمْ عَنْهَا بِغَائِبِينَ,AL-Infitar—الانفطار,The Cleaving,public://sura_images/82.png,public://quran_images/82_16.png,و آنان از دوزخ غایب نمی  شوند
,24,82,5846,17,وَمَا أَدْرَاكَ مَا يَوْمُ الدِّينِ,AL-Infitar—الانفطار,The Cleaving,public://sura_images/82.png,public://quran_images/82_17.png,و تو چه می  دانی روز جزا چیست؟
,24,82,5847,18,ثُمَّ مَا أَدْرَاكَ مَا يَوْمُ الدِّينِ,AL-Infitar—الانفطار,The Cleaving,public://sura_images/82.png,public://quran_images/82_18.png,باز چه می  دانی روز جزا چیست؟
,24,82,5848,19,يَوْمَ لَا تَمْلِكُ نَفْسٌ لِّنَفْسٍ شَيْئًا ۖ وَالْأَمْرُ يَوْمَئِذٍ لِّلَّهِ,AL-Infitar—الانفطار,The Cleaving,public://sura_images/82.png,public://quran_images/82_19.png,روزی که کسی از کسی چیزی از عذاب را دفع نمی  کند، و در آن روز، فرمان و حکم ویژه خداست.
,24,83,5849,1,بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ وَيْلٌ لِّلْمُطَفِّفِينَ,Al-Mutaffifin—المطففين,Defrauding,public://sura_images/83.png,public://quran_images/83_1.png,وای بر کم فروشان!
,24,83,5850,2,الَّذِينَ إِذَا اكْتَالُوا عَلَى النَّاسِ يَسْتَوْفُونَ,Al-Mutaffifin—المطففين,Defrauding,public://sura_images/83.png,public://quran_images/83_2.png,آنان که چون از مردم کالایی را با پیمانه و وزنمی  ستانند، تمام و کامل می  ستانند،
,24,83,5851,3,وَإِذَا كَالُوهُمْ أَو وَّزَنُوهُمْ يُخْسِرُونَ,Al-Mutaffifin—المطففين,Defrauding,public://sura_images/83.png,public://quran_images/83_3.png,و چون برای آنان پیمانه و وزن کنند، کم می  دهند.
,24,83,5852,4,أَلَا يَظُنُّ أُولَٰئِكَ أَنَّهُم مَّبْعُوثُونَ,Al-Mutaffifin—المطففين,Defrauding,public://sura_images/83.png,public://quran_images/83_4.png,آیا اینان یقین ندارند که حتماً بر انگیخته می  شوند؟
,24,83,5853,5,لِيَوْمٍ عَظِيمٍ,Al-Mutaffifin—المطففين,Defrauding,public://sura_images/83.png,public://quran_images/83_5.png,برای روزی بزرگ،
,24,83,5854,6,يَوْمَ يَقُومُ النَّاسُ لِرَبِّ الْعَالَمِينَ,Al-Mutaffifin—المطففين,Defrauding,public://sura_images/83.png,public://quran_images/83_6.png,روزی که مردم در برابر پروردگار جهانیان به پا می  ایستند.
,24,83,5855,7,كَلَّا إِنَّ كِتَابَ الْفُجَّارِ لَفِي سِجِّينٍ,Al-Mutaffifin—المطففين,Defrauding,public://sura_images/83.png,public://quran_images/83_7.png,این چنین نیست که می  پندارند [در آن روز] یقیناً پرونده بدکاران در سجّین است.
,24,83,5856,8,وَمَا أَدْرَاكَ مَا سِجِّينٌ,Al-Mutaffifin—المطففين,Defrauding,public://sura_images/83.png,public://quran_images/83_8.png,و تو چه می  دانی که سجّین چیست؟
,24,83,5857,9,كِتَابٌ مَّرْقُومٌ,Al-Mutaffifin—المطففين,Defrauding,public://sura_images/83.png,public://quran_images/83_9.png,قضا و سرنوشتی حتمی [برای خائنان] است.
,24,83,5858,10,وَيْلٌ يَوْمَئِذٍ لِّلْمُكَذِّبِينَ,Al-Mutaffifin—المطففين,Defrauding,public://sura_images/83.png,public://quran_images/83_10.png,وای در آن روز بر تکذیب کنندگان.
,24,83,5859,11,الَّذِينَ يُكَذِّبُونَ بِيَوْمِ الدِّينِ,Al-Mutaffifin—المطففين,Defrauding,public://sura_images/83.png,public://quran_images/83_11.png,آنان که همواره روز جزا را تکذیب می  کنند.
,24,83,5860,12,وَمَا يُكَذِّبُ بِهِ إِلَّا كُلُّ مُعْتَدٍ أَثِيمٍ,Al-Mutaffifin—المطففين,Defrauding,public://sura_images/83.png,public://quran_images/83_12.png,و آن را جز هر متجاوز گناه پیشه تکذیب نکند،
,24,83,5861,13,إِذَا تُتْلَىٰ عَلَيْهِ آيَاتُنَا قَالَ أَسَاطِيرُ الْأَوَّلِينَ,Al-Mutaffifin—المطففين,Defrauding,public://sura_images/83.png,public://quran_images/83_13.png,[که] هرگاه آیات ما را بر او خوانند می  گوید: افسانه های پیشینیان است.
,24,83,5862,14,كَلَّا ۖ بَلْ ۜ رَانَ عَلَىٰ قُلُوبِهِم مَّا كَانُوا يَكْسِبُونَ,Al-Mutaffifin—المطففين,Defrauding,public://sura_images/83.png,public://quran_images/83_14.png,این چنین نیست که می  گویند، بلکه گناهانی که همواره مرتکب شده اند بر دل هایشان چرک و زنگار بسته است [که حقایق را افسانه می  پندارند.]
,24,83,5863,15,كَلَّا إِنَّهُمْ عَن رَّبِّهِمْ يَوْمَئِذٍ لَّمَحْجُوبُونَ,Al-Mutaffifin—المطففين,Defrauding,public://sura_images/83.png,public://quran_images/83_15.png,این چنین نیست که آنان می  پندارند، بلکه اینان در آن روز از پروردگارشان محجوب اند.
,24,83,5864,16,ثُمَّ إِنَّهُمْ لَصَالُو الْجَحِيمِ,Al-Mutaffifin—المطففين,Defrauding,public://sura_images/83.png,public://quran_images/83_16.png,سپس آنان بی تردید وارد دوزخ می  شوند.
,24,83,5865,17,ثُمَّ يُقَالُ هَٰذَا الَّذِي كُنتُم بِهِ تُكَذِّبُونَ,Al-Mutaffifin—المطففين,Defrauding,public://sura_images/83.png,public://quran_images/83_17.png,[به آنان] گویند: این است آن دوزخی که همواره تکذیبش می  کردید.
,24,83,5866,18,كَلَّا إِنَّ كِتَابَ الْأَبْرَارِ لَفِي عِلِّيِّينَ,Al-Mutaffifin—المطففين,Defrauding,public://sura_images/83.png,public://quran_images/83_18.png,این چنین نیست [که این سبک مغزان درباره نیکان می  پندارند] بلکه پرونده نیکان در علیّین است
,24,83,5867,19,وَمَا أَدْرَاكَ مَا عِلِّيُّونَ,Al-Mutaffifin—المطففين,Defrauding,public://sura_images/83.png,public://quran_images/83_19.png,تو چه می  دانی علیّین چیست؟
,24,83,5868,20,كِتَابٌ مَّرْقُومٌ,Al-Mutaffifin—المطففين,Defrauding,public://sura_images/83.png,public://quran_images/83_20.png,قضا و سرنوشتی حتمی [برای نیکان] است.
,24,83,5869,21,يَشْهَدُهُ الْمُقَرَّبُونَ,Al-Mutaffifin—المطففين,Defrauding,public://sura_images/83.png,public://quran_images/83_21.png,مقربان آن را مشاهده می  کنند.
,24,83,5870,22,إِنَّ الْأَبْرَارَ لَفِي نَعِيمٍ,Al-Mutaffifin—المطففين,Defrauding,public://sura_images/83.png,public://quran_images/83_22.png,بی تردید نیکان در نعمتی فراوانند
,24,83,5871,23,عَلَى الْأَرَائِكِ يَنظُرُونَ,Al-Mutaffifin—المطففين,Defrauding,public://sura_images/83.png,public://quran_images/83_23.png,بر تخت ها [ی آراسته و پرارزش تکیه زده و مناظر زیبای بهشت را با چشم سر و جمال محبوب را با چشم دل] می  نگرند.
,24,83,5872,24,تَعْرِفُ فِي وُجُوهِهِمْ نَضْرَةَ النَّعِيمِ,Al-Mutaffifin—المطففين,Defrauding,public://sura_images/83.png,public://quran_images/83_24.png,در چهره هایشان شادابی و طراوت نعمت را می  یابی.
,24,83,5873,25,يُسْقَوْنَ مِن رَّحِيقٍ مَّخْتُومٍ,Al-Mutaffifin—المطففين,Defrauding,public://sura_images/83.png,public://quran_images/83_25.png,آنان را از باده ناب و طهوری که سربسته و مُهر و موم شده است، می  نوشانند.
,24,83,5874,26,خِتَامُهُ مِسْكٌ ۚ وَفِي ذَٰلِكَ فَلْيَتَنَافَسِ الْمُتَنَافِسُونَ,Al-Mutaffifin—المطففين,Defrauding,public://sura_images/83.png,public://quran_images/83_26.png,مُهر و مومش مشک است، و رقابت کنندگان و مسابقه گران باید به سوی این نعمت ها بر یکدیگر پیشی گیرند،
,24,83,5875,27,وَمِزَاجُهُ مِن تَسْنِيمٍ,Al-Mutaffifin—المطففين,Defrauding,public://sura_images/83.png,public://quran_images/83_27.png,و [این باده ناب مُهر و موم شده،] آمیخته ای از « تسنیم » است
,24,83,5876,28,عَيْنًا يَشْرَبُ بِهَا الْمُقَرَّبُونَ,Al-Mutaffifin—المطففين,Defrauding,public://sura_images/83.png,public://quran_images/83_28.png,[آن] چشمه ای که همواره مقربان از آن می  نوشند.
