Ayah Title,Tafseer_no,chapter_number,Ayahid,Ayah_number,content_ar,sura name,meaning,sura images,ayah_image,content_es
,5,2,62,55,وَإِذْ قُلْتُمْ يَا مُوسَىٰ لَن نُّؤْمِنَ لَكَ حَتَّىٰ نَرَى اللَّهَ جَهْرَةً فَأَخَذَتْكُمُ الصَّاعِقَةُ وَأَنتُمْ تَنظُرُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_55.png,"Y cuando dijisteis: «¡Moisés! No creeremos en ti hasta que veamos a Alá claramente». Y el Rayo se os llevó, viéndolo vosotros venir."
,5,2,63,56,ثُمَّ بَعَثْنَاكُم مِّن بَعْدِ مَوْتِكُمْ لَعَلَّكُمْ تَشْكُرُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_56.png,"Luego, os resucitamos después de muertos. Quizás, así, fuerais agradecidos."
,5,2,64,57,وَظَلَّلْنَا عَلَيْكُمُ الْغَمَامَ وَأَنزَلْنَا عَلَيْكُمُ الْمَنَّ وَالسَّلْوَىٰ ۖ كُلُوا مِن طَيِّبَاتِ مَا رَزَقْنَاكُمْ ۖ وَمَا ظَلَمُونَا وَلَٰكِن كَانُوا أَنفُسَهُمْ يَظْلِمُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_57.png,"Hicimos que se os nublara y que descendieran sobre vosotros el maná y las codornices: «¡Comed de las cosas buenas de que os hemos proveído!» No fueron injustos con Nosotros, sino que lo fueron consigo mismos."
,5,2,65,58,وَإِذْ قُلْنَا ادْخُلُوا هَٰذِهِ الْقَرْيَةَ فَكُلُوا مِنْهَا حَيْثُ شِئْتُمْ رَغَدًا وَادْخُلُوا الْبَابَ سُجَّدًا وَقُولُوا حِطَّةٌ نَّغْفِرْ لَكُمْ خَطَايَاكُمْ ۚ وَسَنَزِيدُ الْمُحْسِنِينَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_58.png,"Y cuando dijimos: «¡Entrad en esta ciudad, y comed donde y cuando queráis de lo que en ella haya! ¡Entrad por la puerta prosternándoos y decid '¡Perdón!'» Os perdonaremos vuestros pecados y daremos más a quienes hagan el bien."
,5,2,66,59,فَبَدَّلَ الَّذِينَ ظَلَمُوا قَوْلًا غَيْرَ الَّذِي قِيلَ لَهُمْ فَأَنزَلْنَا عَلَى الَّذِينَ ظَلَمُوا رِجْزًا مِّنَ السَّمَاءِ بِمَا كَانُوا يَفْسُقُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_59.png,Pero los impíos cambiaron por otras las palabras que se les habían dicho e hicimos bajar contra los impíos un castigo del cielo por haber obrado perversamente.
,5,2,67,60,۞ وَإِذِ اسْتَسْقَىٰ مُوسَىٰ لِقَوْمِهِ فَقُلْنَا اضْرِب بِّعَصَاكَ الْحَجَرَ ۖ فَانفَجَرَتْ مِنْهُ اثْنَتَا عَشْرَةَ عَيْنًا ۖ قَدْ عَلِمَ كُلُّ أُنَاسٍ مَّشْرَبَهُمْ ۖ كُلُوا وَاشْرَبُوا مِن رِّزْقِ اللَّهِ وَلَا تَعْثَوْا فِي الْأَرْضِ مُفْسِدِينَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_60.png,Y cuando Moisés pidió agua para su pueblo. Dijimos: «¡Golpea la roca con tu vara!» Y brotaron de ella doce manantiales. Todos sabían de cuál debían beber. «¡Comed y bebed del sustento de Alá y no obréis mal en la tierra corrompiendo!»
,5,2,68,61,وَإِذْ قُلْتُمْ يَا مُوسَىٰ لَن نَّصْبِرَ عَلَىٰ طَعَامٍ وَاحِدٍ فَادْعُ لَنَا رَبَّكَ يُخْرِجْ لَنَا مِمَّا تُنبِتُ الْأَرْضُ مِن بَقْلِهَا وَقِثَّائِهَا وَفُومِهَا وَعَدَسِهَا وَبَصَلِهَا ۖ قَالَ أَتَسْتَبْدِلُونَ الَّذِي هُوَ أَدْنَىٰ بِالَّذِي هُوَ خَيْرٌ ۚ اهْبِطُوا مِصْرًا فَإِنَّ لَكُم مَّا سَأَلْتُمْ ۗ وَضُرِبَتْ عَلَيْهِمُ الذِّلَّةُ وَالْمَسْكَنَةُ وَبَاءُوا بِغَضَبٍ مِّنَ اللَّهِ ۗ ذَٰلِكَ بِأَنَّهُمْ كَانُوا يَكْفُرُونَ بِآيَاتِ اللَّهِ وَيَقْتُلُونَ النَّبِيِّينَ بِغَيْرِ الْحَقِّ ۗ ذَٰلِكَ بِمَا عَصَوا وَّكَانُوا يَعْتَدُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_61.png,"Y cuando dijisteis: «¡Moisés! No podremos soportar una sola clase de alimento. ¡Pide a tu Señor de parte nuestra que nos saque algo de lo que la tierra produce: verduras, pepinos, ajos, lentejas y cebollas!» Dijo: «¿Vais a cambiar lo que es mejor por algo peor? ¡Bajad a Egipto y hallaréis lo que pedís!» La humillación y la miseria se abatieron sobre ellos e incurrieron en la ira de Alá. Porque no habían prestado fe a los signos de Alá y habían dado muerte a los profetas sin justificación. Porque habían desobedecido y violado la ley."
,5,2,69,62,إِنَّ الَّذِينَ آمَنُوا وَالَّذِينَ هَادُوا وَالنَّصَارَىٰ وَالصَّابِئِينَ مَنْ آمَنَ بِاللَّهِ وَالْيَوْمِ الْآخِرِ وَعَمِلَ صَالِحًا فَلَهُمْ أَجْرُهُمْ عِندَ رَبِّهِمْ وَلَا خَوْفٌ عَلَيْهِمْ وَلَا هُمْ يَحْزَنُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_62.png,"Los creyentes, los judíos, los cristianos, los sabeos, quienes creen en Alá y en el último Día y obran bien. ésos tienen su recompensa junto a su Señor. No tienen que temer y no estarán tristes."
,5,2,70,63,وَإِذْ أَخَذْنَا مِيثَاقَكُمْ وَرَفَعْنَا فَوْقَكُمُ الطُّورَ خُذُوا مَا آتَيْنَاكُم بِقُوَّةٍ وَاذْكُرُوا مَا فِيهِ لَعَلَّكُمْ تَتَّقُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_63.png,"Y cuando concertamos un pacto con vosotros y levantamos la montaña por encima de vosotros: «¡Aferraos a lo que os hemos dado y recordad su contenido! Quizás, así, seáis temerosos de Alá»."
,5,2,71,64,ثُمَّ تَوَلَّيْتُم مِّن بَعْدِ ذَٰلِكَ ۖ فَلَوْلَا فَضْلُ اللَّهِ عَلَيْكُمْ وَرَحْمَتُهُ لَكُنتُم مِّنَ الْخَاسِرِينَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_64.png,"Luego, después de eso, os volvisteis atrás y, si no llega a ser por el favor de Alá en vosotros y por Su misericordia, habriáis sido de los que pierden."
,5,2,72,65,وَلَقَدْ عَلِمْتُمُ الَّذِينَ اعْتَدَوْا مِنكُمْ فِي السَّبْتِ فَقُلْنَا لَهُمْ كُونُوا قِرَدَةً خَاسِئِينَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_65.png,"Sabéis, ciertamente, quiénes de vosotros violaron el sábado. Les dijimos: «¡Convertíos en monos repugnantes!»"
,5,2,73,66,فَجَعَلْنَاهَا نَكَالًا لِّمَا بَيْنَ يَدَيْهَا وَمَا خَلْفَهَا وَمَوْعِظَةً لِّلْمُتَّقِينَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_66.png,"E hicimos de ello un castigo ejemplar para los contemporáneos y sus descendientes, una exhortación para los temerosos de Alá."
,5,2,74,67,وَإِذْ قَالَ مُوسَىٰ لِقَوْمِهِ إِنَّ اللَّهَ يَأْمُرُكُمْ أَن تَذْبَحُوا بَقَرَةً ۖ قَالُوا أَتَتَّخِذُنَا هُزُوًا ۖ قَالَ أَعُوذُ بِاللَّهِ أَنْ أَكُونَ مِنَ الْجَاهِلِينَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_67.png,"Y cuando Moisés dijo a su pueblo: «Alá os ordena que sacrifiquéis una vaca». Dijeron: «¿Nos tomas a burla?» Dijo: «¡Alá me libre de ser de los ignorantes!»,"
,5,2,75,68,قَالُوا ادْعُ لَنَا رَبَّكَ يُبَيِّن لَّنَا مَا هِيَ ۚ قَالَ إِنَّهُ يَقُولُ إِنَّهَا بَقَرَةٌ لَّا فَارِضٌ وَلَا بِكْرٌ عَوَانٌ بَيْنَ ذَٰلِكَ ۖ فَافْعَلُوا مَا تُؤْمَرُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_68.png,"Dijeron: «Pide a tu Señor de nuestra parte que nos aclare cómo ha de ser ella». Dijo: «Dice que no es una vaca vieja ni joven, sino de edad media. Haced, pues, como se os manda»."
,5,2,76,69,قَالُوا ادْعُ لَنَا رَبَّكَ يُبَيِّن لَّنَا مَا لَوْنُهَا ۚ قَالَ إِنَّهُ يَقُولُ إِنَّهَا بَقَرَةٌ صَفْرَاءُ فَاقِعٌ لَّوْنُهَا تَسُرُّ النَّاظِرِينَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_69.png,"Dijeron: «Pide a tu Señor de nuestra parte que nos aclare de qué color ha de ser». Dijo: «Dice que es una vaca amarilla de un amarillo intenso, que haga las delicias de los que la miran»."
,5,2,77,70,قَالُوا ادْعُ لَنَا رَبَّكَ يُبَيِّن لَّنَا مَا هِيَ إِنَّ الْبَقَرَ تَشَابَهَ عَلَيْنَا وَإِنَّا إِن شَاءَ اللَّهُ لَمُهْتَدُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_70.png,"Dijeron: «Pide a tu Señor de nuestra parte que nos aclare cómo es, pues todas las vacas nos parecen iguales. Así. si Alá quiere, seremos, ciertamente, bien dirigidos»."
,5,2,78,71,قَالَ إِنَّهُ يَقُولُ إِنَّهَا بَقَرَةٌ لَّا ذَلُولٌ تُثِيرُ الْأَرْضَ وَلَا تَسْقِي الْحَرْثَ مُسَلَّمَةٌ لَّا شِيَةَ فِيهَا ۚ قَالُوا الْآنَ جِئْتَ بِالْحَقِّ ۚ فَذَبَحُوهَا وَمَا كَادُوا يَفْعَلُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_71.png,"Dijo: «Dice que es una vaca que no ha sido empleada en el laboreo de la tierra ni en el riego del cultivo, sana, sin tacha». Dijeron: «Ahora has dicho la verdad». Y la sacrificaron, aunque poco faltó para que no lo hicieran."
,5,2,79,72,وَإِذْ قَتَلْتُمْ نَفْسًا فَادَّارَأْتُمْ فِيهَا ۖ وَاللَّهُ مُخْرِجٌ مَّا كُنتُمْ تَكْتُمُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_72.png,"Y cuando matasteis a un hombre y os lo recriminasteis, pero Alá reveló lo que ocultabais."
,5,2,80,73,فَقُلْنَا اضْرِبُوهُ بِبَعْضِهَا ۚ كَذَٰلِكَ يُحْيِي اللَّهُ الْمَوْتَىٰ وَيُرِيكُمْ آيَاتِهِ لَعَلَّكُمْ تَعْقِلُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_73.png,"Entonces dijimos: «¡Golpeadlo con un pedazo de ella!» Así Alá volverá los muertos a la vida y os hará ver Sus signos. Quizás, así, comprendáis."
,5,2,81,74,ثُمَّ قَسَتْ قُلُوبُكُم مِّن بَعْدِ ذَٰلِكَ فَهِيَ كَالْحِجَارَةِ أَوْ أَشَدُّ قَسْوَةً ۚ وَإِنَّ مِنَ الْحِجَارَةِ لَمَا يَتَفَجَّرُ مِنْهُ الْأَنْهَارُ ۚ وَإِنَّ مِنْهَا لَمَا يَشَّقَّقُ فَيَخْرُجُ مِنْهُ الْمَاءُ ۚ وَإِنَّ مِنْهَا لَمَا يَهْبِطُ مِنْ خَشْيَةِ اللَّهِ ۗ وَمَا اللَّهُ بِغَافِلٍ عَمَّا تَعْمَلُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_74.png,"Luego, después de eso, se endurecieron vuestros corazones y se pusieron como la piedra o aún más duros. Hay piedras de las que brotan arroyos, otras que se quiebran y se cuela el agua por ellas, otras que s vienen abajo por miedo a Alá. Alá está atento a lo que hacéis."
,5,2,82,75,۞ أَفَتَطْمَعُونَ أَن يُؤْمِنُوا لَكُمْ وَقَدْ كَانَ فَرِيقٌ مِّنْهُمْ يَسْمَعُونَ كَلَامَ اللَّهِ ثُمَّ يُحَرِّفُونَهُ مِن بَعْدِ مَا عَقَلُوهُ وَهُمْ يَعْلَمُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_75.png,"¿Cómo vais a anhelar que os crean si algunos de los que escuchaban la Palabra de Alá la alteraron a sabiendas, después de haberla comprendido?"
,5,2,83,76,وَإِذَا لَقُوا الَّذِينَ آمَنُوا قَالُوا آمَنَّا وَإِذَا خَلَا بَعْضُهُمْ إِلَىٰ بَعْضٍ قَالُوا أَتُحَدِّثُونَهُم بِمَا فَتَحَ اللَّهُ عَلَيْكُمْ لِيُحَاجُّوكُم بِهِ عِندَ رَبِّكُمْ ۚ أَفَلَا تَعْقِلُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_76.png,"Y, cuando encuentran a quienes creen, dicen: «¡Creemos!» Pero, cuando están a solas, dicen. «¿Vais a contarles lo que Alá os ha revelado para que puedan esgrimirlo como argumento contra vosotros ante vuestro Señor? ¿Es que no razonáis?»"
,5,2,84,77,أَوَلَا يَعْلَمُونَ أَنَّ اللَّهَ يَعْلَمُ مَا يُسِرُّونَ وَمَا يُعْلِنُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_77.png,¿No saben que Alá conoce lo que ocultan y lo que manifiestan?
,5,2,85,78,وَمِنْهُمْ أُمِّيُّونَ لَا يَعْلَمُونَ الْكِتَابَ إِلَّا أَمَانِيَّ وَإِنْ هُمْ إِلَّا يَظُنُّونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_78.png,"Hay entre ellos gentiles que no conocen la Escritura, sino fantasías y no hacen sino conjeturar."
,5,2,86,79,فَوَيْلٌ لِّلَّذِينَ يَكْتُبُونَ الْكِتَابَ بِأَيْدِيهِمْ ثُمَّ يَقُولُونَ هَٰذَا مِنْ عِندِ اللَّهِ لِيَشْتَرُوا بِهِ ثَمَنًا قَلِيلًا ۖ فَوَيْلٌ لَّهُم مِّمَّا كَتَبَتْ أَيْدِيهِمْ وَوَيْلٌ لَّهُم مِّمَّا يَكْسِبُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_79.png,"¡Ay de aquéllos que escriben la Escritura con sus manos y luego dicen: Esto viene de Alá, para, luego, malvenderlo! ¡Ay de ellos por lo que sus manos han escrito! ¡Ay de ellos por lo que han cometido!"
,5,2,87,80,وَقَالُوا لَن تَمَسَّنَا النَّارُ إِلَّا أَيَّامًا مَّعْدُودَةً ۚ قُلْ أَتَّخَذْتُمْ عِندَ اللَّهِ عَهْدًا فَلَن يُخْلِفَ اللَّهُ عَهْدَهُ ۖ أَمْ تَقُولُونَ عَلَى اللَّهِ مَا لَا تَعْلَمُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_80.png,Dicen: «El fuego no nos tocará más que por días contados». Di: «¿Os ha prometido algo Alá? Pues Alá no faltará a Su promesa. ¿O es que decís contra Alá lo que no sabéis?»
,5,2,88,81,بَلَىٰ مَن كَسَبَ سَيِّئَةً وَأَحَاطَتْ بِهِ خَطِيئَتُهُ فَأُولَٰئِكَ أَصْحَابُ النَّارِ ۖ هُمْ فِيهَا خَالِدُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_81.png,"¡Pues sí! Quienes hayan obrado mal y estén cercados por su pecado, ésos morarán en el Fuego eternamente."
,5,2,89,82,وَالَّذِينَ آمَنُوا وَعَمِلُوا الصَّالِحَاتِ أُولَٰئِكَ أَصْحَابُ الْجَنَّةِ ۖ هُمْ فِيهَا خَالِدُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_82.png,"Pero quienes hayan creído y obrado bien, ésos morarán en el Jardín eternamente."
,5,2,90,83,وَإِذْ أَخَذْنَا مِيثَاقَ بَنِي إِسْرَائِيلَ لَا تَعْبُدُونَ إِلَّا اللَّهَ وَبِالْوَالِدَيْنِ إِحْسَانًا وَذِي الْقُرْبَىٰ وَالْيَتَامَىٰ وَالْمَسَاكِينِ وَقُولُوا لِلنَّاسِ حُسْنًا وَأَقِيمُوا الصَّلَاةَ وَآتُوا الزَّكَاةَ ثُمَّ تَوَلَّيْتُمْ إِلَّا قَلِيلًا مِّنكُمْ وَأَنتُم مُّعْرِضُونَ,Al-Baqara--البقرة,The Cow,public://sura_images/2.png,public://quran_images/2_83.png,"Y cuando concertamos un pacto con los hijos de Israel: «¡No sirváis sino a Alá! ¡Sed buenos con vuestros padres y parientes, con los huérfanos y pobres, hablad bien a todos, haced la azalá dad el azaque!» Luego, os desviasteis, exceptuados unos pocos, y os alejasteis."
